time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2020-10-11,0.0433709841292997,8.0,7.0,4.0,5.0,0.0,8.0,1.006138461195
2020-10-12,0.0428327851411262,13.0,11.0,4.0,6.0,1.66499e-07,11.0,1.006410481414
2020-10-13,0.0434488179922728,32.0,33.0,25.0,27.0,1.66499e-07,64.0,1.009172761138
2020-10-14,0.0436289672750816,10.0,36.0,27.0,30.0,1.71665e-07,9.0,1.069430317256
2020-10-15,0.0379780677710363,6.0,31.0,21.0,24.0,1.71665e-07,5.0,1.069813178992
2020-10-16,0.03384559768959,10.0,33.0,21.0,26.0,1.71665e-07,10.0,1.071711566907
2020-10-17,0.0403238091190994,5.0,32.0,23.0,26.0,1.71665e-07,5.0,1.072083269711
2020-10-18,0.0375950523054228,6.0,35.0,22.0,26.0,1.71665e-07,11.0,1.072643120432
2020-10-19,0.0326940728810343,17.0,21.0,7.0,12.0,1.71665e-07,16.0,1.072946539991
2020-10-20,0.0308692590090209,0.0,21.0,6.0,12.0,1.71665e-07,0.0,1.072946539991
2020-10-21,0.0315315852049692,2.0,21.0,6.0,12.0,1.71665e-07,1.0,1.072949126413
2020-10-22,0.0316330419456914,2.0,22.0,7.0,13.0,1.71665e-07,1.0,1.072954045321
2020-10-23,0.0317590236075216,5.0,24.0,8.0,15.0,1.71665e-07,4.0,1.073070535209
2020-10-24,0.0321778731265018,3.0,24.0,8.0,15.0,1.71665e-07,2.0,1.073112473366
2020-10-25,0.0346031399665689,2.0,23.0,9.0,14.0,1.71665e-07,1.0,1.073146293514
2020-10-26,0.0326768475736652,0.0,23.0,8.0,14.0,1.71665e-07,0.0,1.073146293514
2020-10-27,0.0313372352877429,0.0,23.0,7.0,14.0,1.71665e-07,0.0,1.073146293514
2020-10-28,0.0286301491359884,0.0,23.0,7.0,14.0,1.71665e-07,0.0,1.073146293514
2020-10-29,0.0310839397882064,5.0,25.0,8.0,15.0,1.71665e-07,7.0,1.073419766176
2020-10-30,0.029292245404162,3.0,27.0,10.0,17.0,1.71665e-07,2.0,1.073965313599
2020-10-31,0.0285632444736128,0.0,27.0,10.0,17.0,1.71665e-07,0.0,1.073965313599
2020-11-01,0.0291723652304778,3.0,29.0,11.0,18.0,1.71665e-07,2.0,1.073977446898
2020-11-02,0.0282043288533957,4.0,32.0,14.0,21.0,1.71665e-07,3.0,1.076170447471
2020-11-03,0.0277688903046667,5.0,33.0,15.0,22.0,1.71665e-07,4.0,1.076359117716
2020-11-04,0.0284552621670129,3.0,35.0,15.0,23.0,1.71665e-07,2.0,1.07636121227
2020-11-05,0.0303244140022171,7.0,41.0,20.0,29.0,1.71665e-07,6.0,1.102746675419
2020-11-06,0.0376399983574447,6.0,43.0,24.0,31.0,1.71665e-07,4.0,1.103371864095
2020-11-07,0.0392073864230306,9.0,43.0,25.0,32.0,1.71665e-07,16.0,1.104815728307
2020-11-08,0.0492625352692319,149.0,127.0,58.0,95.0,6.32869e-07,188.0,1.109751519727
2020-11-09,0.0475835757240312,56.0,157.0,65.0,110.0,8.89169e-07,59.0,1.11124618166
2020-11-10,0.052560264730394,53.0,189.0,83.0,138.0,1.071922e-06,50.0,1.11327536524
2020-11-11,0.0575311622491678,36.0,203.0,90.0,150.0,1.169004e-06,32.0,1.114329771031
2020-11-12,0.0656786485809061,41.0,211.0,94.0,160.0,1.16234e-06,45.0,1.116458653208
2020-11-13,0.0874232630369813,28.0,216.0,108.0,174.0,1.167257e-06,29.0,1.119870067719
2020-11-14,0.0944040049256244,62.0,222.0,110.0,177.0,1.359819e-06,111.0,1.137509834038
2020-11-15,0.136583471949403,109.0,241.0,141.0,201.0,1.313013e-06,248.0,1.148994395023
2020-11-16,0.147299243245087,257.0,267.0,139.0,218.0,1.643521e-06,841.0,1.22728231154
2020-11-17,0.123165578350085,133.0,284.0,140.0,225.0,1.961871e-06,399.0,1.306328337876
2020-11-18,0.149052113422806,105.0,302.0,162.0,249.0,1.856428e-06,374.0,1.379802380783
2020-11-19,0.139432925592156,189.0,323.0,173.0,268.0,1.980738e-06,489.0,1.475395668526
2020-11-20,0.142828970238542,113.0,340.0,178.0,279.0,2.185429e-06,217.0,1.540970194753
2020-11-21,0.156856785140083,56.0,344.0,177.0,285.0,2.312064e-06,161.0,1.604365211836
2020-11-22,0.197102221211797,123.0,349.0,178.0,294.0,2.42588e-06,302.0,1.671116606532
