time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2020-09-23,3.50706479201845,329,4057,4013.0,4027.0,1.1266311e-05,9434,1.095831153346
2020-09-24,4.61208999794048,269,4097,4043.0,4056.0,1.1934043e-05,7352,1.104949730674
2020-09-25,4.70408371059866,347,4207,4127.0,4147.0,1.6928439e-05,7006,1.144299656782
2020-09-26,4.54129976315547,195,4247,4172.0,4186.0,1.9643238e-05,3224,1.150645034889
2020-09-27,4.59896519173129,162,4291,4213.0,4225.0,2.1762336e-05,2167,1.152524372047
2020-09-28,4.23215396236862,154,4337,4255.0,4270.0,2.5606217e-05,1542,1.156206566311
2020-09-29,4.14097933780372,142,4380,4298.0,4314.0,2.9950175e-05,2238,1.162570957301
2020-09-30,4.3264022450715,147,4444,4329.0,4343.0,3.1273552e-05,2785,1.164218659574
2020-10-01,4.15488192928527,93,4459,4333.0,4347.0,3.113832e-05,2266,1.181273450744
2020-10-02,3.88664123869906,72,4464,4303.0,4347.0,3.1370708e-05,718,1.210096631513
2020-10-03,4.05465903342016,40,4465,4335.0,4349.0,3.2101424e-05,785,1.210395819646
2020-10-04,3.96522666723105,47,4467,4307.0,4350.0,3.2101447e-05,2115,1.221999460157
2020-10-05,3.98033455225634,47,4476,4319.0,4359.0,3.2608177e-05,1749,1.222552001788
2020-10-06,3.5371477899966,118,4486,4299.0,4368.0,3.2734739e-05,6039,1.227378955569
2020-10-07,3.44281797555126,259,4494,4303.0,4374.0,3.3009315e-05,14714,1.250324838653
2020-10-08,3.90795858740836,265,4514,4327.0,4379.0,3.2705346e-05,12485,1.277115282423
2020-10-09,4.25414944218098,389,4571,4414.0,4438.0,3.4564597e-05,992,1.290499005188
2020-10-10,4.02837713155315,261,4582,4424.0,4448.0,3.449681e-05,564,1.295153971388
2020-10-11,4.09663865491193,236,4600,4443.0,4466.0,3.5897063e-05,459,1.313434941902
2020-10-12,4.43123428265477,227,4609,4450.0,4473.0,3.4638746e-05,453,1.333621138198
2020-10-13,4.49234113176567,213,4642,4477.0,4502.0,3.4854674e-05,470,1.339065915897
2020-10-14,4.15325537127247,159,4656,4485.0,4513.0,3.5682705e-05,348,1.341519658818
2020-10-15,4.13318048279123,180,4685,4516.0,4542.0,3.7650325e-05,384,1.342529237327
2020-10-16,4.05005994007181,115,4704,4535.0,4562.0,3.7630227e-05,254,1.348169922832
2020-10-17,4.18668557448258,99,4719,4546.0,4575.0,3.870906e-05,195,1.35464846154
2020-10-18,4.12365942660351,107,4729,4553.0,4582.0,3.8193531e-05,215,1.355785307616
2020-10-19,4.05088724592051,144,4749,4572.0,4601.0,3.8178654e-05,300,1.356611739791
2020-10-20,3.81345588171669,125,4769,4540.0,4617.0,3.9494002e-05,293,1.359184539194
