time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,Transactions
2021-02-05,17.7970987164875,0,0,0.0,0.0,0
2021-02-06,18.0864514395462,0,0,0.0,0.0,0
2021-02-07,23.5980663487021,0,0,0.0,0.0,0
2021-02-08,30.0558667022326,0,0,0.0,0.0,0
2021-02-09,31.9203653805053,0,0,0.0,0.0,0
2021-02-10,56.467582473035,0,0,0.0,0.0,0
2021-02-11,47.3239436064295,0,0,0.0,0.0,0
2021-02-12,49.4692634035899,0,0,0.0,0.0,0
2021-02-13,41.3544785985234,0,0,0.0,0.0,0
2021-02-14,37.6016604013799,0,0,0.0,0.0,0
2021-02-15,37.403131672564,0,0,0.0,0.0,0
2021-02-16,35.6155519765619,0,0,0.0,0.0,0
2021-02-17,35.5617735423301,0,0,0.0,0.0,0
2021-02-18,40.9177665411024,0,0,0.0,0.0,0
2021-02-19,38.8963365113012,0,0,0.0,0.0,0
2021-02-20,35.8847263238499,0,0,0.0,0.0,0
2021-02-21,36.1794926472686,0,0,0.0,0.0,0
2021-02-22,32.0207751464695,0,0,0.0,0.0,0
2021-02-23,27.2895163243932,0,0,0.0,0.0,0
2021-02-24,29.4337831341495,0,0,0.0,0.0,0
2021-02-25,27.1587479301895,0,0,0.0,0.0,0
2021-02-26,25.8616696069693,0,0,0.0,0.0,0
2021-02-27,25.6717395224125,0,0,0.0,0.0,0
2021-02-28,24.2326429596768,0,0,0.0,0.0,0
2021-03-01,27.3004959751916,0,0,0.0,0.0,0
2021-03-02,27.1375328111582,0,0,0.0,0.0,0
2021-03-03,27.5034797713805,0,0,0.0,0.0,0
2021-03-04,25.6289595199253,0,0,0.0,0.0,0
2021-03-05,24.3792165485264,0,0,0.0,0.0,0
2021-03-06,25.0366462758184,0,0,0.0,0.0,0
2021-03-07,26.4205842835887,0,0,0.0,0.0,0
2021-03-08,25.5101511105721,0,0,0.0,0.0,0
2021-03-09,33.879258109315,0,0,0.0,0.0,0
2021-03-10,29.7659625166566,0,0,0.0,0.0,0
2021-03-11,30.8831064671114,0,0,0.0,0.0,0
2021-03-12,28.176844658774,0,0,0.0,0.0,0
2021-03-13,31.0153512366526,0,0,0.0,0.0,0
2021-03-14,29.605725970444,0,0,0.0,0.0,0
2021-03-15,29.2834795689513,0,0,0.0,0.0,0
2021-03-16,32.7471927984761,0,0,0.0,0.0,0
2021-03-17,32.7612964080042,0,0,0.0,0.0,0
2021-03-18,33.1927294185339,0,0,0.0,0.0,0
2021-03-19,37.656112040889,0,0,0.0,0.0,0
2021-03-20,34.5210290065198,0,0,0.0,0.0,0
2021-03-21,32.888547061932,0,0,0.0,0.0,0
2021-03-22,29.4716015014061,0,0,0.0,0.0,0
2021-03-23,28.6640228589051,0,0,0.0,0.0,0
2021-03-24,26.0079803644277,0,0,0.0,0.0,0
2021-03-25,25.824616278385,0,0,0.0,0.0,0
2021-03-26,28.1146370785623,0,0,0.0,0.0,0
2021-03-27,27.7381228184706,0,0,0.0,0.0,0
2021-03-28,28.5344322205577,0,0,0.0,0.0,0
2021-03-29,29.614852656992,0,0,0.0,0.0,0
2021-03-30,29.6508662568517,0,0,0.0,0.0,0
2021-03-31,28.5225862159516,0,0,0.0,0.0,0
2021-04-01,28.3437406745537,0,0,0.0,0.0,0
2021-04-02,28.9542406489617,0,0,0.0,0.0,0
2021-04-03,28.3731135511251,0,0,0.0,0.0,0
2021-04-04,29.2496468308746,0,0,0.0,0.0,0
2021-04-05,31.1621730050345,0,0,0.0,0.0,0
2021-04-06,31.6259282864834,0,0,0.0,0.0,0
2021-04-07,29.8164949775007,0,0,0.0,0.0,0
2021-04-08,30.6824765761852,0,0,0.0,0.0,0
2021-04-09,31.4234028598945,0,0,0.0,0.0,0
2021-04-10,31.9571946498829,0,0,0.0,0.0,0
2021-04-11,31.478986408044,0,0,0.0,0.0,0
2021-04-12,33.965890430828,0,0,0.0,0.0,0
2021-04-13,33.7579848813939,0,0,0.0,0.0,0
2021-04-14,38.6148870890664,0,0,0.0,0.0,0
2021-04-15,37.1988260862474,0,0,0.0,0.0,0
2021-04-16,35.5135300809398,0,0,0.0,0.0,0
2021-04-17,34.2759557297205,0,0,0.0,0.0,0
2021-04-18,29.3258177198559,0,0,0.0,0.0,0
2021-04-19,26.3408550134519,0,0,0.0,0.0,0
2021-04-20,27.3170774294964,0,0,0.0,0.0,0
2021-04-21,26.0758436342421,0,0,0.0,0.0,0
2021-04-22,24.2357379755096,0,0,0.0,0.0,0
2021-04-23,23.4353442406442,0,0,0.0,0.0,0
2021-04-24,22.1107757043737,0,0,0.0,0.0,0
2021-04-25,21.4974897590173,0,0,0.0,0.0,0
2021-04-26,26.1618078997463,0,0,0.0,0.0,0
2021-04-27,27.744825046633,0,0,0.0,0.0,0
2021-04-28,28.3335098720742,0,0,0.0,0.0,0
2021-04-29,28.0289769015069,0,0,0.0,0.0,0
2021-04-30,32.7170254660714,0,0,0.0,0.0,0
2021-05-01,31.9726166448217,0,0,0.0,0.0,0
2021-05-02,31.2639573878926,0,0,0.0,0.0,0
2021-05-03,35.8612182458974,0,0,0.0,0.0,0
2021-05-04,30.9530650265345,0,0,0.0,0.0,0
2021-05-05,35.3925333760459,0,0,0.0,0.0,0
2021-05-06,38.5372717847941,0,0,0.0,0.0,0
2021-05-07,38.1018825596077,0,0,0.0,0.0,0
2021-05-08,38.5270412788237,0,0,0.0,0.0,0
2021-05-09,38.8207425575731,0,0,0.0,0.0,0
2021-05-10,34.993005783175,0,0,0.0,0.0,0
2021-05-11,36.9995385868116,0,0,0.0,0.0,0
2021-05-12,34.8387179822798,0,0,0.0,0.0,0
2021-05-13,34.4159289035819,0,0,0.0,0.0,0
2021-05-14,37.1254800507181,0,0,0.0,0.0,0
2021-05-15,34.631117848322,0,0,0.0,0.0,0
2021-05-16,36.1471088131508,0,0,0.0,0.0,0
2021-05-17,33.7091980148648,0,0,0.0,0.0,0
2021-05-18,36.5163618584106,0,0,0.0,0.0,0
2021-05-19,24.2774589878175,0,0,0.0,0.0,0
2021-05-20,25.1316064359256,0,0,0.0,0.0,0
2021-05-21,21.6548653372197,0,0,0.0,0.0,0
2021-05-22,18.9509817759832,0,0,0.0,0.0,0
2021-05-23,15.7416685226827,0,0,0.0,0.0,0
2021-05-24,19.3108866520711,0,0,0.0,0.0,0
2021-05-25,19.547616026922,0,0,0.0,0.0,0
2021-05-26,20.6954302860727,0,0,0.0,0.0,0
2021-05-27,19.1421367594676,0,0,0.0,0.0,0
2021-05-28,16.6863434500922,0,0,0.0,0.0,0
2021-05-29,16.1662379616083,0,0,0.0,0.0,0
2021-05-30,16.4995938327171,0,0,0.0,0.0,0
2021-05-31,18.0781928413569,0,0,0.0,0.0,0
2021-06-01,17.7781737646642,0,0,0.0,0.0,0
2021-06-02,18.7200232724076,0,0,0.0,0.0,0
2021-06-03,20.3148944414647,0,0,0.0,0.0,0
2021-06-04,18.2814079441596,0,0,0.0,0.0,0
2021-06-05,17.1242959154997,0,0,0.0,0.0,0
2021-06-06,17.3491590139532,0,0,0.0,0.0,0
2021-06-07,15.5813603121565,0,0,0.0,0.0,0
2021-06-08,14.8685750140933,0,0,0.0,0.0,0
2021-06-09,15.3214983930546,0,0,0.0,0.0,0
2021-06-10,14.2441994913481,0,0,0.0,0.0,0
2021-06-11,13.3440301570874,0,0,0.0,0.0,0
2021-06-12,13.6417113724435,0,0,0.0,0.0,0
2021-06-13,14.7273415088121,0,0,0.0,0.0,0
2021-06-14,15.0829145555327,0,0,0.0,0.0,0
2021-06-15,14.8133439430172,0,0,0.0,0.0,0
2021-06-16,13.997208049456,0,0,0.0,0.0,0
2021-06-17,14.7874407888058,0,0,0.0,0.0,0
2021-06-18,13.6044824065774,0,0,0.0,0.0,0
2021-06-19,13.4486542132318,0,0,0.0,0.0,0
2021-06-20,13.9065366474822,0,0,0.0,0.0,0
2021-06-21,11.2979147902689,0,0,0.0,0.0,0
2021-06-22,10.5296432436272,0,0,0.0,0.0,0
2021-06-23,11.3969648795206,0,0,0.0,0.0,0
2021-06-24,11.4877521910309,0,0,0.0,0.0,0
2021-06-25,10.3621044616712,0,0,0.0,0.0,0
2021-06-26,10.2003706008118,0,0,0.0,0.0,0
2021-06-27,10.923476517564,0,0,0.0,0.0,0
2021-06-28,11.2883453442394,0,0,0.0,0.0,0
2021-06-29,11.8939425884501,0,0,0.0,0.0,0
2021-06-30,11.9562353712909,0,0,0.0,0.0,0
2021-07-01,11.2416680795847,0,0,0.0,0.0,0
2021-07-02,11.0886496595674,0,0,0.0,0.0,0
2021-07-03,11.4160310650357,0,0,0.0,0.0,0
2021-07-04,12.4138848423087,0,0,0.0,0.0,0
2021-07-05,12.1206162340756,0,0,0.0,0.0,0
2021-07-06,13.3583986520223,0,0,0.0,0.0,0
2021-07-07,13.1066878384896,0,0,0.0,0.0,0
2021-07-08,12.1270018820632,0,0,0.0,0.0,0
2021-07-09,12.630296202961,0,0,0.0,0.0,0
2021-07-10,12.0722058927055,0,0,0.0,0.0,0
2021-07-11,12.3724700660417,0,0,0.0,0.0,0
2021-07-12,12.1673224377828,0,0,0.0,0.0,0
2021-07-13,11.8984223513851,0,0,0.0,0.0,0
2021-07-14,11.7922243670642,0,0,0.0,0.0,0
2021-07-15,11.3616673909379,0,0,0.0,0.0,0
2021-07-16,10.8918451141894,0,0,0.0,0.0,0
2021-07-17,10.9404072753557,0,0,0.0,0.0,0
2021-07-18,10.7406863015343,0,0,0.0,0.0,0
2021-07-19,10.2413208845584,0,0,0.0,0.0,0
2021-07-20,9.60420950322311,0,0,0.0,0.0,0
2021-07-21,10.4023637423834,0,0,0.0,0.0,0
2021-07-22,10.8479052073401,0,0,0.0,0.0,0
2021-07-23,11.0444888671845,0,0,0.0,0.0,0
2021-07-24,11.1464542654614,0,0,0.0,0.0,0
2021-07-25,11.2237691208267,0,0,0.0,0.0,0
2021-07-26,11.4987927083381,0,0,0.0,0.0,0
2021-07-27,11.8463023331163,0,0,0.0,0.0,0
2021-07-28,12.2305338037603,0,0,0.0,0.0,0
2021-07-29,12.4295292470915,0,0,0.0,0.0,0
2021-07-30,12.9154107108616,0,0,0.0,0.0,0
2021-07-31,13.5601781674937,0,0,0.0,0.0,0
2021-08-01,12.880060537733,0,0,0.0,0.0,0
2021-08-02,13.0544398505309,0,0,0.0,0.0,0
2021-08-03,12.6093779566451,0,0,0.0,0.0,0
2021-08-04,13.6702116209224,0,0,0.0,0.0,0
2021-08-05,13.8651620343736,0,0,0.0,0.0,0
2021-08-06,14.7741940380852,0,0,0.0,0.0,0
2021-08-07,15.648767629446,0,0,0.0,0.0,0
2021-08-08,14.8785390893433,0,0,0.0,0.0,0
2021-08-09,16.1335311074771,0,0,0.0,0.0,0
2021-08-10,16.4414172698147,0,0,0.0,0.0,0
2021-08-11,16.7053049510948,0,0,0.0,0.0,0
2021-08-12,16.487328110796,0,0,0.0,0.0,0
2021-08-13,18.1376405201149,0,0,0.0,0.0,0
2021-08-14,18.0647003240814,0,0,0.0,0.0,0
2021-08-15,18.7294230330234,0,0,0.0,0.0,0
2021-08-16,19.2073123451633,0,0,0.0,0.0,0
2021-08-17,23.4146006059497,0,0,0.0,0.0,0
2021-08-18,29.9070309730154,0,0,0.0,0.0,0
2021-08-19,30.6836051134722,0,0,0.0,0.0,0
2021-08-20,38.6100469314478,0,0,0.0,0.0,0
2021-08-21,43.9461562539417,0,0,0.0,0.0,0
2021-08-22,43.9325210920881,0,0,0.0,0.0,0
2021-08-23,46.5107583716845,0,0,0.0,0.0,0
2021-08-24,56.5804241560204,0,0,0.0,0.0,0
2021-08-25,46.8764452659353,0,0,0.0,0.0,0
2021-08-26,42.2148851644593,0,0,0.0,0.0,0
2021-08-27,49.9075222292185,0,0,0.0,0.0,0
2021-08-28,50.2045369646345,0,0,0.0,0.0,0
2021-08-29,47.5238762223323,0,0,0.0,0.0,0
2021-08-30,41.4438487617589,0,0,0.0,0.0,0
2021-08-31,39.5048280334771,0,0,0.0,0.0,0
2021-09-01,42.4890777180895,0,0,0.0,0.0,0
2021-09-02,47.2173845158772,0,0,0.0,0.0,0
2021-09-03,45.7060249245442,0,0,0.0,0.0,0
2021-09-04,47.251848497026,0,0,0.0,0.0,0
2021-09-05,48.1117489984922,0,0,0.0,0.0,0
2021-09-06,47.0551090575672,0,0,0.0,0.0,0
2021-09-07,37.8015206967298,0,0,0.0,0.0,0
2021-09-08,36.8852498698277,0,0,0.0,0.0,0
2021-09-09,41.0038353883032,0,0,0.0,0.0,0
2021-09-10,47.8863137290356,0,0,0.0,0.0,0
2021-09-11,57.9088462060953,0,0,0.0,0.0,0
2021-09-12,59.8939249475589,0,0,0.0,0.0,0
2021-09-13,53.344963276951,0,0,0.0,0.0,0
2021-09-14,51.200583256492,0,0,0.0,0.0,0
2021-09-15,57.2989701584529,0,0,0.0,0.0,0
2021-09-16,67.3756986914068,0,0,0.0,0.0,0
2021-09-17,70.2051941272612,0,0,0.0,0.0,0
2021-09-18,68.3947201022071,0,0,0.0,0.0,0
2021-09-19,69.7030550337805,0,0,0.0,0.0,0
2021-09-20,57.0893954049597,0,0,0.0,0.0,0
2021-09-21,58.4653717762613,0,0,0.0,0.0,0
2021-09-22,73.613094551385,0,0,0.0,0.0,0
2021-09-23,76.4620826836802,0,0,0.0,0.0,0
2021-09-24,72.975091622497,0,0,0.0,0.0,0
2021-09-25,68.6001843979598,0,0,0.0,0.0,0
2021-09-26,66.6794230552024,0,0,0.0,0.0,0
2021-09-27,66.8898188121908,0,0,0.0,0.0,0
2021-09-28,62.1824851748707,0,0,0.0,0.0,0
2021-09-29,64.9967226570754,0,0,0.0,0.0,0
2021-09-30,66.3480402314884,0,0,0.0,0.0,0
2021-10-01,67.402259802187,0,0,0.0,0.0,0
2021-10-02,69.4957403440881,0,0,0.0,0.0,0
2021-10-03,68.8169011636475,0,0,0.0,0.0,0
2021-10-04,65.1376263798083,0,0,0.0,0.0,0
2021-10-05,64.8155053374134,0,0,0.0,0.0,0
2021-10-06,60.2476909795823,0,0,0.0,0.0,0
2021-10-07,60.9513619412862,0,0,0.0,0.0,0
2021-10-08,60.33256408683,0,0,0.0,0.0,0
2021-10-09,60.7431003039628,0,0,0.0,0.0,0
2021-10-10,56.6846822452894,0,0,0.0,0.0,0
2021-10-11,55.0976344336914,0,0,0.0,0.0,0
2021-10-12,54.1793907997524,0,0,0.0,0.0,0
2021-10-13,55.0384020448687,0,0,0.0,0.0,0
2021-10-14,56.1125693174116,0,0,0.0,0.0,0
2021-10-15,56.1988016448882,0,0,0.0,0.0,0
2021-10-16,57.7215671529064,0,0,0.0,0.0,0
2021-10-17,55.9692417205443,0,0,0.0,0.0,0
2021-10-18,55.4671366275738,0,0,0.0,0.0,0
2021-10-19,56.9119492332597,0,0,0.0,0.0,0
2021-10-20,59.571637213875,0,0,0.0,0.0,0
2021-10-21,61.1973218032134,0,0,0.0,0.0,0
2021-10-22,65.3128692495324,0,0,0.0,0.0,0
2021-10-23,65.5381564886155,0,0,0.0,0.0,0
2021-10-24,64.3197699861882,0,0,0.0,0.0,0
2021-10-25,69.3860706850149,0,0,0.0,0.0,0
2021-10-26,68.8315467329449,0,0,0.0,0.0,0
2021-10-27,61.9126663084037,0,0,0.0,0.0,0
2021-10-28,64.2326863419238,0,0,0.0,0.0,0
2021-10-29,64.7314933882619,0,0,0.0,0.0,0
2021-10-30,62.1326052718448,0,0,0.0,0.0,0
2021-10-31,64.1950813115082,0,0,0.0,0.0,0
2021-11-01,64.8087348155416,0,0,0.0,0.0,0
2021-11-02,67.450561570173,0,0,0.0,0.0,0
2021-11-03,74.970043999513,0,0,0.0,0.0,0
2021-11-04,78.9077563686972,0,0,0.0,0.0,0
2021-11-05,74.2371211113534,0,0,0.0,0.0,0
2021-11-06,78.1744169227389,0,0,0.0,0.0,0
2021-11-07,87.6441431730594,0,0,0.0,0.0,0
2021-11-08,91.0190281357174,0,0,0.0,0.0,0
2021-11-09,88.7540172358125,0,0,0.0,0.0,0
2021-11-10,84.5878227046893,0,0,0.0,0.0,0
2021-11-11,88.1142733574713,0,0,0.0,0.0,0
2021-11-12,84.7355882122492,0,0,0.0,0.0,0
2021-11-13,97.3934982567842,0,0,0.0,0.0,0
2021-11-14,95.1312434480661,0,0,0.0,0.0,0
2021-11-15,94.3629083138763,0,0,0.0,0.0,0
2021-11-16,99.7315130847853,0,0,0.0,0.0,0
2021-11-17,107.669603966643,0,0,0.0,0.0,0
2021-11-18,98.5114384490726,0,0,0.0,0.0,0
2021-11-19,110.540557177523,0,0,0.0,0.0,0
2021-11-20,125.777115575981,0,0,0.0,0.0,0
2021-11-21,130.358817324528,0,0,0.0,0.0,0
2021-11-22,134.992009449545,0,0,0.0,0.0,0
2021-11-23,123.541489201189,0,0,0.0,0.0,0
2021-11-24,115.974351259046,0,0,0.0,0.0,0
2021-11-25,119.055614982654,0,0,0.0,0.0,0
2021-11-26,104.442224077103,0,0,0.0,0.0,0
2021-11-27,112.261781002292,0,0,0.0,0.0,0
2021-11-28,111.274780885848,0,0,0.0,0.0,0
2021-11-29,118.620538202392,0,0,0.0,0.0,0
2021-11-30,121.240958929944,0,0,0.0,0.0,0
2021-12-01,119.194915886048,0,0,0.0,0.0,0
2021-12-02,108.502758589535,0,0,0.0,0.0,0
2021-12-03,107.817164708431,0,0,0.0,0.0,0
2021-12-04,92.6123661651452,0,0,0.0,0.0,0
2021-12-05,85.6129469694999,0,0,0.0,0.0,0
2021-12-06,92.9595011406063,0,0,0.0,0.0,0
2021-12-07,89.6797338171965,0,0,0.0,0.0,0
2021-12-08,92.8343321079634,0,0,0.0,0.0,0
2021-12-09,86.5925005864384,0,0,0.0,0.0,0
2021-12-10,82.0371267335821,0,0,0.0,0.0,0
2021-12-11,86.1758225352498,0,0,0.0,0.0,0
2021-12-12,87.9858624447318,0,0,0.0,0.0,0
2021-12-13,79.1870698659612,0,0,0.0,0.0,0
2021-12-14,87.1030235204175,0,0,0.0,0.0,0
2021-12-15,100.970557981293,0,0,0.0,0.0,0
2021-12-16,99.0804379955159,0,0,0.0,0.0,0
2021-12-17,111.541859957483,0,0,0.0,0.0,0
2021-12-18,115.80422061839,0,0,0.0,0.0,0
2021-12-19,108.71593685566,0,0,0.0,0.0,0
2021-12-20,113.990135270307,0,0,0.0,0.0,0
2021-12-21,123.351017818302,0,0,0.0,0.0,0
2021-12-22,116.958083087219,0,0,0.0,0.0,0
2021-12-23,121.356487755704,0,0,0.0,0.0,0
2021-12-24,114.825283388856,0,0,0.0,0.0,0
2021-12-25,115.203447217327,0,0,0.0,0.0,0
2021-12-26,115.29637344167,0,0,0.0,0.0,0
2021-12-27,114.008533488629,0,0,0.0,0.0,0
2021-12-28,107.746741517267,0,0,0.0,0.0,0
2021-12-29,103.44127256347,0,0,0.0,0.0,0
2021-12-30,101.589600439596,0,0,0.0,0.0,0
2021-12-31,109.88489473836,0,0,0.0,0.0,0
2022-01-01,113.789819415577,0,0,0.0,0.0,0
2022-01-02,113.280361417145,0,0,0.0,0.0,0
2022-01-03,108.329689725406,0,0,0.0,0.0,0
2022-01-04,103.571203709013,0,0,0.0,0.0,0
2022-01-05,97.7708758324705,0,0,0.0,0.0,0
2022-01-06,95.3675032478347,0,0,0.0,0.0,0
2022-01-07,86.4164709006406,0,0,0.0,0.0,0
2022-01-08,84.2029438453849,0,0,0.0,0.0,0
2022-01-09,88.7401107033603,0,0,0.0,0.0,0
2022-01-10,84.415897035972,0,0,0.0,0.0,0
2022-01-11,89.5402253940312,0,0,0.0,0.0,0
2022-01-12,95.6709208199032,0,0,0.0,0.0,0
2022-01-13,89.8740281989415,0,0,0.0,0.0,0
2022-01-14,90.1980037229614,0,0,0.0,0.0,0
2022-01-15,93.4917319292414,0,0,0.0,0.0,0
2022-01-16,92.3550655378087,0,0,0.0,0.0,0
2022-01-17,86.7651353056245,0,0,0.0,0.0,0
