time,Price,Active_Users,Transactions
2018-04-26,661.796761835184,475.0,1622.0
2018-04-27,648.91000087668,485.0,1307.0
2018-04-28,682.535550555231,457.0,1354.0
2018-04-29,688.306110169492,426.0,1574.0
2018-04-30,667.063407656341,479.0,1324.0
2018-05-01,671.531682349503,469.0,1401.0
2018-05-02,686.611843366452,488.0,1287.0
2018-05-03,778.377544126242,711.0,2164.0
2018-05-04,783.391213617767,729.0,1725.0
2018-05-05,811.356392168323,727.0,1736.0
2018-05-06,784.875179719462,729.0,2285.0
2018-05-07,747.835312098188,1059.0,2457.0
2018-05-08,751.6712314436,2171.0,3634.0
2018-05-09,748.334789596727,3677.0,5481.0
2018-05-10,725.943168907072,2434.0,3762.0
2018-05-11,679.532485680888,1441.0,3127.0
2018-05-12,685.777640268849,1051.0,2124.0
2018-05-13,731.426734365868,952.0,1585.0
2018-05-14,726.421808883694,1069.0,1832.0
2018-05-15,706.471170660433,956.0,1597.0
2018-05-16,705.390606954997,802.0,1510.0
2018-05-17,668.044736995909,692.0,1084.0
2018-05-18,693.651683810637,665.0,1023.0
2018-05-19,693.809580654588,684.0,901.0
2018-05-20,713.591691408533,634.0,739.0
2018-05-21,697.845526008182,817.0,1058.0
2018-05-22,643.667876680304,835.0,1467.0
2018-05-23,578.229988603156,903.0,2290.0
2018-05-24,600.610572764465,758.0,1579.0
2018-05-25,578.594272939801,677.0,1452.0
2018-05-26,584.287411455289,540.0,851.0
2018-05-27,570.388842781999,579.0,1018.0
2018-05-28,513.597075102279,755.0,1832.0
2018-05-29,563.903260958504,703.0,1423.0
2018-05-30,556.762384570427,634.0,1084.0
2018-05-31,575.469864699006,591.0,1089.0
2018-06-01,578.827563997662,555.0,1099.0
2018-06-02,591.811959088253,547.0,1004.0
2018-06-03,618.232842781999,518.0,1420.0
2018-06-04,589.882670660433,608.0,2176.0
2018-06-05,607.180310344827,588.0,1588.0
2018-06-06,605.429444769141,528.0,1373.0
2018-06-07,602.159334015196,494.0,1334.0
2018-06-08,600.128180596143,447.0,883.0
2018-06-09,595.953623319696,403.0,865.0
2018-06-10,521.276917299825,546.0,2434.0
2018-06-11,529.37152893045,507.0,2125.0
2018-06-12,489.836085330216,573.0,2310.0
2018-06-13,474.450975160725,643.0,2590.0
2018-06-14,517.722229105786,537.0,2581.0
2018-06-15,486.499246347165,530.0,2327.0
2018-06-16,497.322004675628,406.0,1582.0
2018-06-17,495.830741087084,424.0,1394.0
2018-06-18,516.850604032729,446.0,1578.0
2018-06-19,537.07477936879,507.0,1509.0
2018-06-20,535.268937755699,519.0,1534.0
2018-06-21,525.611178258329,468.0,1268.0
2018-06-22,462.967082700175,545.0,1644.0
2018-06-23,475.24524050263,470.0,1527.0
2018-06-24,454.388768264173,561.0,2156.0
2018-06-25,459.194290181181,446.0,1228.0
2018-06-26,432.493081531268,441.0,1019.0
2018-06-27,441.675166861485,468.0,1129.0
2018-06-28,419.791454120397,508.0,1550.0
2018-06-29,436.736421098773,530.0,1329.0
2018-06-30,451.723416715371,359.0,747.0
2018-07-01,451.798441554646,255.0,538.0
2018-07-02,475.989448568089,333.0,417.0
2018-07-03,461.751690239626,279.0,385.0
2018-07-04,465.729150204559,283.0,387.0
2018-07-05,467.058666277031,357.0,492.0
2018-07-06,468.512964640561,338.0,755.0
2018-07-07,480.533474868498,349.0,623.0
2018-07-08,486.132053769725,338.0,683.0
2018-07-09,471.721562536528,445.0,1074.0
2018-07-10,433.128439216832,502.0,1493.0
2018-07-11,446.347075394506,427.0,1299.0
2018-07-12,423.881741963764,351.0,743.0
2018-07-13,431.35368264173,380.0,813.0
2018-07-14,433.919185856225,265.0,469.0
2018-07-15,448.72806779661,292.0,480.0
2018-07-16,477.365285797779,447.0,1425.0
2018-07-17,499.438759789597,485.0,2263.0
2018-07-18,479.001641145529,540.0,2145.0
2018-07-19,468.405446814728,475.0,1853.0
2018-07-20,447.55797194623,495.0,2303.0
2018-07-21,461.986799532437,371.0,1747.0
2018-07-22,457.135277907656,393.0,1762.0
2018-07-23,448.955673290473,489.0,1487.0
2018-07-24,478.036987726476,499.0,1309.0
2018-07-25,472.696508474576,476.0,1161.0
2018-07-26,463.433338690824,498.0,1383.0
2018-07-27,469.311792811221,486.0,1289.0
2018-07-28,467.32178842782,373.0,979.0
2018-07-29,466.918763588545,390.0,963.0
2018-07-30,455.8956735827,439.0,1367.0
2018-07-31,431.798523670368,488.0,1293.0
2018-08-01,419.019926651081,522.0,1370.0
2018-08-02,410.974208357686,443.0,1021.0
2018-08-03,417.253495616598,517.0,1640.0
2018-08-04,406.419219462303,363.0,1227.0
2018-08-05,408.949922852133,353.0,1103.0
2018-08-06,405.378087375804,453.0,1250.0
2018-08-07,378.559632086499,556.0,1470.0
2018-08-08,354.369194330801,630.0,3096.0
2018-08-09,365.001145821157,414.0,846.0
2018-08-10,330.642003798948,549.0,2241.0
2018-08-11,322.902082700175,748.0,3576.0
2018-08-12,317.954640561075,322.0,1197.0
2018-08-13,284.391617767387,747.0,3164.0
2018-08-14,276.242141729982,923.0,4890.0
2018-08-15,281.149638515488,520.0,3562.0
2018-08-16,285.766308007013,464.0,3317.0
2018-08-17,314.950714786674,410.0,2159.0
2018-08-18,295.433896551724,418.0,3025.0
2018-08-19,300.065017241379,348.0,2466.0
2018-08-20,271.61710578609,431.0,2656.0
2018-08-21,280.940823787259,465.0,2409.0
2018-08-22,270.081112799532,457.0,3187.0
2018-08-23,275.208127703098,372.0,2108.0
2018-08-24,281.684925482174,381.0,1191.0
2018-08-25,278.42391320865,311.0,1229.0
2018-08-26,273.289948860316,373.0,1060.0
2018-08-27,284.203754821742,565.0,1233.0
2018-08-28,296.625988895383,611.0,1750.0
2018-08-29,288.599854763296,558.0,1363.0
2018-08-30,283.884303331385,545.0,1588.0
2018-08-31,282.215765341905,547.0,1219.0
2018-09-01,294.940272063121,337.0,1188.0
2018-09-02,293.788012565751,319.0,1171.0
2018-09-03,288.642138223261,419.0,1540.0
2018-09-04,285.306009643483,465.0,1116.0
2018-09-05,234.201679135009,649.0,3192.0
2018-09-06,229.094761250731,755.0,4099.0
2018-09-07,215.279640853302,503.0,2251.0
2018-09-08,196.648755990649,610.0,3301.0
2018-09-09,195.588831677382,532.0,2940.0
2018-09-10,196.122111922852,440.0,2674.0
2018-09-11,184.303709818819,556.0,2569.0
2018-09-12,182.668748392753,622.0,3187.0
2018-09-13,212.601965517241,513.0,2457.0
2018-09-14,211.697804208065,493.0,2892.0
2018-09-15,222.813010520164,382.0,2018.0
2018-09-16,220.022490356517,301.0,1966.0
2018-09-17,196.811666861485,421.0,2533.0
2018-09-18,209.519992986558,444.0,1922.0
2018-09-19,209.085130625365,354.0,1528.0
2018-09-20,223.652088544711,371.0,1792.0
2018-09-21,246.733348918761,470.0,2232.0
2018-09-22,240.176264465225,369.0,2185.0
2018-09-23,244.650700467563,317.0,1482.0
2018-09-24,227.800091466978,375.0,1691.0
2018-09-25,217.622940093513,501.0,2478.0
2018-09-26,215.031261835184,467.0,1659.0
2018-09-27,228.436735242548,497.0,1311.0
2018-09-28,221.042023962595,510.0,1363.0
2018-09-29,231.326054646406,407.0,1460.0
2018-09-30,232.215880479252,483.0,1852.0
2018-10-01,229.918147282291,655.0,2553.0
2018-10-02,225.34053798948,878.0,6859.0
2018-10-03,218.985656049094,1242.0,10165.0
2018-10-04,220.934906487434,1189.0,20357.0
2018-10-05,226.533247516073,1092.0,11576.0
2018-10-06,223.670021040327,673.0,1654.0
2018-10-07,224.381154003507,661.0,1749.0
2018-10-08,227.629361484512,526.0,1464.0
2018-10-09,226.366257451783,450.0,1389.0
2018-10-10,223.637414962011,503.0,1154.0
2018-10-11,190.503173290473,691.0,2980.0
2018-10-12,194.233684102864,544.0,1731.0
2018-10-13,196.640900350672,387.0,971.0
2018-10-14,192.082561659848,453.0,1300.0
2018-10-15,204.845595265926,561.0,2775.0
2018-10-16,205.678965517241,511.0,1875.0
2018-10-17,203.589184395091,555.0,1637.0
2018-10-18,199.104167738165,428.0,1073.0
2018-10-19,200.18542226768,443.0,1332.0
2018-10-20,202.620590298071,385.0,1321.0
2018-10-21,202.197792518995,433.0,903.0
2018-10-22,200.986967855056,478.0,1168.0
2018-10-23,201.106208649912,483.0,1316.0
2018-10-24,200.548608123904,499.0,1305.0
2018-10-25,199.862744593805,565.0,1201.0
2018-10-26,200.622661601403,501.0,1219.0
2018-10-27,201.418418468732,394.0,869.0
2018-10-28,202.451103156049,370.0,769.0
2018-10-29,194.321351256575,489.0,1539.0
2018-10-30,195.65895295149,495.0,1846.0
2018-10-31,196.897931911163,442.0,1358.0
2018-11-01,197.8192106955,679.0,1785.0
2018-11-02,199.850372589129,651.0,1914.0
2018-11-03,198.354677381648,609.0,2046.0
2018-11-04,209.989572764465,660.0,2269.0
2018-11-05,208.075581531268,710.0,2292.0
2018-11-06,218.089755698422,841.0,2232.0
2018-11-07,216.783056399766,924.0,2439.0
2018-11-08,210.643103448276,882.0,2974.0
2018-11-09,208.102855932203,777.0,2413.0
2018-11-10,210.56486528346,822.0,2126.0
2018-11-11,209.064253652835,708.0,1969.0
2018-11-12,208.28941233197,931.0,2301.0
2018-11-13,203.619797194623,890.0,2272.0
2018-11-14,176.673708649912,1041.0,4411.0
2018-11-15,177.585899766219,915.0,2955.0
2018-11-16,172.027222969024,909.0,4332.0
2018-11-17,172.325834307423,756.0,2788.0
2018-11-18,174.887517533606,697.0,2414.0
2018-11-19,146.837374634717,1307.0,5756.0
2018-11-20,126.699694038574,1528.0,8632.0
2018-11-21,134.894838690824,1077.0,5112.0
2018-11-22,124.98310666277,938.0,3446.0
2018-11-23,121.464526884863,1079.0,5436.0
2018-11-24,111.207919345412,1023.0,4412.0
2018-11-25,114.328124196376,1329.0,7299.0
2018-11-26,105.976193161894,1066.0,5719.0
2018-11-27,108.939132963179,997.0,3439.0
2018-11-28,120.843035651666,984.0,6038.0
2018-11-29,116.45006779661,1002.0,4561.0
2018-11-30,111.631448568089,787.0,3669.0
2018-12-01,116.974022793688,813.0,3345.0
2018-12-02,114.873848918761,799.0,3816.0
2018-12-03,107.436093804792,968.0,4341.0
2018-12-04,108.393074225599,960.0,3520.0
2018-12-05,101.132688778492,1068.0,4137.0
2018-12-06,90.8128144360023,1274.0,5480.0
2018-12-07,92.1289161309176,1503.0,7617.0
2018-12-08,90.5991420222092,802.0,4217.0
2018-12-09,92.9939959088252,793.0,3565.0
2018-12-10,89.3385888369375,830.0,3229.0
2018-12-11,87.1420371127995,837.0,3001.0
2018-12-12,88.8542311513735,814.0,2730.0
2018-12-13,85.0300748100526,814.0,2994.0
2018-12-14,83.0865353594389,958.0,3797.0
2018-12-15,82.8301902396259,832.0,3595.0
2018-12-16,83.7853918760959,848.0,3622.0
2018-12-17,93.8437010520164,991.0,4776.0
2018-12-18,100.277705143191,1055.0,6117.0
2018-12-19,99.9495049678551,1074.0,5662.0
2018-12-20,114.083974868498,1113.0,5633.0
2018-12-21,107.811862068966,1053.0,5394.0
2018-12-22,115.230315897136,880.0,6336.0
2018-12-23,129.693795441262,1083.0,6192.0
2018-12-24,140.372449444769,1189.0,7160.0
2018-12-25,127.919814436002,866.0,5160.0
2018-12-26,130.30945119813,780.0,3874.0
2018-12-27,114.117396551724,808.0,3500.0
2018-12-28,135.222091759205,804.0,4038.0
2018-12-29,140.09879836353,850.0,4126.0
2018-12-30,138.401716247808,691.0,3228.0
2018-12-31,130.790460549386,653.0,2710.0
2019-01-01,139.154644360023,683.0,2690.0
2019-01-02,154.426368790181,1000.0,4638.0
2019-01-03,147.06208679135,895.0,3998.0
2019-01-04,153.442376972531,849.0,3130.0
2019-01-05,154.301756867329,873.0,3753.0
2019-01-06,155.940283167738,743.0,3082.0
2019-01-07,150.346131794272,807.0,2798.0
2019-01-08,149.052762711864,816.0,2265.0
2019-01-09,149.62985622443,715.0,1932.0
2019-01-10,126.929803915839,1037.0,6068.0
2019-01-11,124.970574225599,883.0,4516.0
2019-01-12,124.329310637054,731.0,2560.0
2019-01-13,115.339895382817,815.0,3254.0
2019-01-14,128.323583869082,842.0,4164.0
2019-01-15,120.32987609585,872.0,4217.0
2019-01-16,122.420913793103,932.0,4340.0
2019-01-17,122.647751607247,843.0,3668.0
2019-01-18,119.485191408533,780.0,2378.0
2019-01-19,123.487991233197,669.0,2619.0
2019-01-20,117.515231735827,647.0,2364.0
2019-01-21,115.918843074226,733.0,2291.0
2019-01-22,117.97571975453,664.0,1967.0
2019-01-23,116.313436586791,771.0,2629.0
2019-01-24,116.326357977791,828.0,2434.0
2019-01-25,114.967366452367,677.0,2664.0
2019-01-26,115.040040035067,711.0,1947.0
2019-01-27,111.82207685564,719.0,2533.0
2019-01-28,105.667155756867,967.0,4036.0
2019-01-29,104.227875803624,927.0,4298.0
2019-01-30,107.66988603156,780.0,3818.0
2019-01-31,105.739236119229,760.0,2792.0
2019-02-01,106.634947691409,716.0,1659.0
2019-02-02,108.571131794272,598.0,1222.0
2019-02-03,106.021722676797,631.0,2021.0
2019-02-04,106.026675628288,627.0,1190.0
2019-02-05,106.135586499123,675.0,1174.0
2019-02-06,103.394712156634,782.0,2330.0
2019-02-07,103.299053769725,646.0,1608.0
2019-02-08,117.501485096435,818.0,3419.0
2019-02-09,118.103963471654,698.0,2303.0
2019-02-10,123.577868205728,616.0,2260.0
2019-02-11,119.726615429573,802.0,3416.0
2019-02-12,120.828701928697,826.0,3524.0
2019-02-13,120.690225891292,837.0,3313.0
2019-02-14,119.68091320865,804.0,3134.0
2019-02-15,120.360025423729,749.0,2729.0
2019-02-16,121.804881063705,623.0,1975.0
2019-02-17,132.80649006429,705.0,3327.0
2019-02-18,144.415395967271,910.0,3677.0
2019-02-19,143.137295733489,800.0,3001.0
2019-02-20,147.192143483343,751.0,2723.0
2019-02-21,143.601283459965,807.0,3228.0
2019-02-22,147.063304208065,769.0,2520.0
2019-02-23,157.5305,797.0,2922.0
2019-02-24,135.383128872005,939.0,5311.0
2019-02-25,137.924874926943,744.0,3279.0
2019-02-26,135.725916130918,722.0,2389.0
2019-02-27,133.996758912916,718.0,3045.0
2019-02-28,134.754724137931,674.0,2188.0
2019-03-01,134.864564582116,654.0,1499.0
2019-03-02,132.19729748685,723.0,2089.0
2019-03-03,129.645783752192,676.0,2272.0
2019-03-04,125.120439509059,804.0,3020.0
2019-03-05,135.707658971362,894.0,3400.0
2019-03-06,137.182303915839,839.0,2699.0
2019-03-07,136.142440677966,838.0,1987.0
2019-03-08,132.441421098773,753.0,1819.0
2019-03-09,136.296960841613,730.0,1679.0
2019-03-10,135.225663062537,696.0,1660.0
2019-03-11,132.080107539451,847.0,2285.0
2019-03-12,132.696165108124,800.0,2514.0
2019-03-13,131.13371244886,694.0,1900.0
2019-03-14,131.309282583285,755.0,2100.0
2019-03-15,135.602942723553,707.0,1711.0
2019-03-16,140.628877556984,730.0,2408.0
2019-03-17,138.143052308591,652.0,1453.0
2019-03-18,137.063216247808,692.0,1873.0
2019-03-19,137.928077147867,761.0,1684.0
2019-03-20,138.685892460549,772.0,1588.0
2019-03-21,134.586574225599,809.0,2229.0
2019-03-22,135.893367913501,700.0,1304.0
2019-03-23,136.475040619521,608.0,1203.0
2019-03-24,135.419440385739,629.0,1111.0
2019-03-25,133.093157802455,714.0,1522.0
2019-03-26,133.164339859731,673.0,1267.0
2019-03-27,139.21530742256,698.0,1559.0
2019-03-28,137.336611922852,705.0,1487.0
2019-03-29,142.368977498539,737.0,2009.0
2019-03-30,142.107745178258,816.0,2610.0
2019-03-31,141.27678515488,752.0,1804.0
2019-04-01,141.295688778492,831.0,2368.0
2019-04-02,165.466880479252,1172.0,5967.0
2019-04-03,160.239572764465,1250.0,8198.0
2019-04-04,157.865736879018,977.0,4648.0
2019-04-05,165.938985388662,964.0,3583.0
2019-04-06,165.408794856809,800.0,3385.0
2019-04-07,174.463659555815,765.0,3666.0
2019-04-08,180.779501168907,965.0,4951.0
2019-04-09,175.957886616014,992.0,3202.0
2019-04-10,177.474878959673,962.0,4114.0
2019-04-11,165.550361192285,848.0,4041.0
2019-04-12,164.89181735827,729.0,2803.0
2019-04-13,164.128659263589,609.0,2213.0
2019-04-14,168.013099064874,607.0,1853.0
2019-04-15,160.557473115137,743.0,2466.0
2019-04-16,166.662340151958,793.0,2055.0
2019-04-17,166.364139684395,748.0,1759.0
2019-04-18,173.54595207481,858.0,2414.0
2019-04-19,173.652783459965,798.0,2363.0
2019-04-20,173.215369374635,759.0,2712.0
2019-04-21,169.945601110462,732.0,3017.0
2019-04-22,171.565414669784,807.0,3358.0
2019-04-23,170.937409643483,877.0,3382.0
2019-04-24,165.142114202221,865.0,3813.0
2019-04-25,152.045494447691,861.0,4143.0
2019-04-26,152.960927527762,866.0,3970.0
2019-04-27,155.726733489188,662.0,2221.0
2019-04-28,153.2518471654,636.0,1986.0
2019-04-29,152.545208766803,687.0,2690.0
2019-04-30,159.938501461134,690.0,3054.0
2019-05-01,158.222859731151,580.0,2400.0
2019-05-02,159.191619520748,593.0,2278.0
2019-05-03,164.69545207481,772.0,3036.0
2019-05-04,162.037265751023,581.0,3235.0
2019-05-05,161.485596434833,493.0,2363.0
2019-05-06,172.068616014027,737.0,3256.0
2019-05-07,170.05011484512,727.0,3820.0
2019-05-08,169.558764172998,798.0,2682.0
2019-05-09,170.250314728229,654.0,3174.0
2019-05-10,172.221821975453,743.0,4117.0
2019-05-11,199.606514552893,986.0,7838.0
2019-05-12,187.184103740503,863.0,7228.0
2019-05-13,195.825203097604,901.0,5916.0
2019-05-14,218.214805669199,995.0,7852.0
2019-05-15,249.061431034483,1058.0,9065.0
2019-05-16,263.38047019287,1116.0,11028.0
2019-05-17,242.263793687902,857.0,9559.0
2019-05-18,234.841279661017,585.0,4928.0
2019-05-19,261.974045295149,759.0,5971.0
2019-05-20,252.417419637639,711.0,5526.0
2019-05-21,256.818162185856,741.0,4975.0
2019-05-22,244.550514319112,741.0,4415.0
2019-05-23,245.840384862654,911.0,4943.0
2019-05-24,248.839252016365,819.0,4137.0
2019-05-25,251.888460958504,589.0,4067.0
2019-05-26,268.294339567504,758.0,5140.0
2019-05-27,272.616331092928,1020.0,4705.0
2019-05-28,271.223498538866,704.0,3734.0
2019-05-29,269.327810929281,811.0,2992.0
2019-05-30,254.294201753361,988.0,5832.0
2019-05-31,266.573922559906,793.0,4419.0
2019-06-01,265.140144360023,619.0,2967.0
2019-06-02,269.967041496201,599.0,3199.0
2019-06-03,251.05775862069,868.0,4169.0
2019-06-04,239.457040911748,872.0,6215.0
2019-06-05,246.337600233782,743.0,4152.0
2019-06-06,247.488754237288,733.0,3197.0
2019-06-07,250.225909585038,791.0,4166.0
2019-06-08,244.62647019287,692.0,2670.0
2019-06-09,231.039578024547,822.0,4781.0
2019-06-10,246.746325248393,999.0,3787.0
2019-06-11,245.800910870836,929.0,3611.0
2019-06-12,259.656640093513,916.0,4823.0
2019-06-13,255.336300409117,886.0,4519.0
2019-06-14,264.76342314436,755.0,2794.0
2019-06-15,269.057187405026,776.0,3092.0
2019-06-16,269.848518702513,845.0,4865.0
2019-06-17,273.7140949737,931.0,3783.0
2019-06-18,263.702251899474,901.0,4162.0
2019-06-19,268.93683810637,908.0,3057.0
2019-06-20,272.137500292227,812.0,2950.0
2019-06-21,294.852892752776,1124.0,7162.0
2019-06-22,308.009769725307,1172.0,8503.0
2019-06-23,306.55350742256,968.0,6959.0
2019-06-24,309.798750263004,1003.0,5661.0
2019-06-25,316.171920046756,950.0,4511.0
2019-06-26,334.035053477499,1392.0,10469.0
2019-06-27,293.215036236119,1244.0,12269.0
2019-06-28,309.446182933957,1146.0,6830.0
2019-06-29,318.529788135593,891.0,6237.0
2019-06-30,291.660696317943,976.0,7119.0
2019-07-01,293.862392752776,945.0,6890.0
2019-07-02,290.571834307423,998.0,6847.0
2019-07-03,302.057210403273,1033.0,5140.0
2019-07-04,283.489202805377,905.0,5198.0
2019-07-05,287.858582992402,769.0,4807.0
2019-07-06,287.274129982466,752.0,5186.0
2019-07-07,306.198590590298,885.0,6011.0
2019-07-08,313.326290473407,916.0,5134.0
2019-07-09,308.343054061952,1153.0,5883.0
2019-07-10,288.731157802455,1118.0,8045.0
2019-07-11,267.536604617183,1278.0,7840.0
2019-07-12,275.872600233781,1122.0,6322.0
2019-07-13,268.688629339568,913.0,7633.0
2019-07-14,230.335976329632,1478.0,12855.0
2019-07-15,230.578357977791,1505.0,11948.0
2019-07-16,199.001611046172,1311.0,9909.0
2019-07-17,210.931314728229,1145.0,10454.0
2019-07-18,227.241794272355,938.0,10566.0
2019-07-19,221.03139333723,848.0,5736.0
2019-07-20,230.67205371128,998.0,8855.0
2019-07-21,225.672067124489,837.0,8450.0
2019-07-22,217.013625365284,817.0,7011.0
2019-07-23,212.361456750438,1012.0,7143.0
2019-07-24,216.848442548217,773.0,7168.0
2019-07-25,219.638668264173,722.0,6109.0
2019-07-26,219.365355873758,1145.0,10288.0
2019-07-27,206.645765049679,1631.0,15526.0
2019-07-28,210.927540561075,1749.0,14691.0
2019-07-29,210.840748977206,1455.0,11233.0
2019-07-30,210.029560841613,1404.0,10108.0
2019-07-31,218.08824050263,1218.0,8736.0
2019-08-01,217.353194915254,1085.0,6448.0
2019-08-02,217.667191992987,1113.0,8160.0
2019-08-03,221.83531648159,1109.0,8303.0
2019-08-04,222.788521917008,1097.0,10651.0
2019-08-05,232.299908825248,1278.0,10967.0
2019-08-06,225.729268264173,1884.0,16560.0
2019-08-07,226.042916773817,1670.0,10125.0
2019-08-08,220.550041320865,1321.0,5688.0
2019-08-09,209.817827878434,1329.0,6148.0
2019-08-10,206.324379310345,1247.0,6256.0
2019-08-11,215.789734658095,1205.0,4764.0
