time,Price,Transactions
2015-02-20,0.301123124142215,600.0
2015-02-21,0.298038563766409,513.0
2015-02-22,0.303056101009328,489.0
2015-02-23,0.338228611666146,881.0
2015-02-24,0.345817632564833,789.0
2015-02-25,0.35984084390706,555.0
2015-02-26,0.349468839028871,710.0
2015-02-27,0.382909954619491,530.0
2015-02-28,0.419236314974497,846.0
2015-03-01,0.423879419822711,764.0
2015-03-02,0.425647971270408,701.0
2015-03-03,0.419393380703826,830.0
2015-03-04,0.411523400897164,688.0
2015-03-05,0.466619670498199,650.0
2015-03-06,0.487392626092936,643.0
2015-03-07,0.462283640962947,529.0
2015-03-08,0.47795841102901,523.0
2015-03-09,0.634196548119963,644.0
2015-03-10,0.794810755946593,1126.0
2015-03-11,0.701406023511446,883.0
2015-03-12,0.682435724620179,707.0
2015-03-13,0.64133589385584,807.0
2015-03-14,0.669628249671282,671.0
2015-03-15,0.687831708569183,717.0
2015-03-16,0.786467461183971,1042.0
2015-03-17,0.74432693289529,792.0
2015-03-18,0.63564469223313,725.0
2015-03-19,0.679711032777284,824.0
2015-03-20,0.641544837386217,696.0
2015-03-21,0.737460656425006,784.0
2015-03-22,0.773065004326811,948.0
2015-03-23,0.755708622046094,1048.0
2015-03-24,0.699901915080507,774.0
2015-03-25,0.771494746560689,820.0
2015-03-26,0.748718082912953,797.0
2015-03-27,0.773323545150164,787.0
2015-03-28,0.798194705352085,834.0
2015-03-29,0.719197152457293,830.0
2015-03-30,0.862148733841971,860.0
2015-03-31,0.904242804021883,1169.0
2015-04-01,0.991780047866727,986.0
2015-04-02,0.978526703642502,750.0
2015-04-03,0.931810568687162,804.0
2015-04-04,0.846966044592587,819.0
2015-04-05,0.890845793000188,855.0
2015-04-06,0.790265953630789,782.0
2015-04-07,0.807717400800342,697.0
2015-04-08,0.751481187095125,753.0
2015-04-09,0.753768960503097,745.0
2015-04-10,0.801441419899369,779.0
2015-04-11,0.829318318167565,661.0
2015-04-12,0.797819495524572,619.0
2015-04-13,0.699885089836204,763.0
2015-04-14,0.662335603779661,585.0
2015-04-15,0.678915971408475,709.0
2015-04-16,0.678755706980572,728.0
2015-04-17,0.63651600905541,701.0
2015-04-18,0.695940892165137,607.0
2015-04-19,0.651109138366188,629.0
2015-04-20,0.676480123209102,844.0
2015-04-21,0.633739976072488,757.0
2015-04-22,0.579777142080333,681.0
2015-04-23,0.605999410805875,689.0
2015-04-24,0.571539792878873,578.0
2015-04-25,0.563514418053144,572.0
2015-04-26,0.558433574731097,601.0
2015-04-27,0.560311877376522,593.0
2015-04-28,0.473159146724723,575.0
2015-04-29,0.483301739473,585.0
2015-04-30,0.499574024294011,542.0
2015-05-01,0.500134721544684,567.0
2015-05-02,0.49671152155598,563.0
2015-05-03,0.499722544196649,546.0
2015-05-04,0.472227765221017,702.0
2015-05-05,0.46226800392863,621.0
2015-05-06,0.454664905046018,557.0
2015-05-07,0.475962907198185,512.0
2015-05-08,0.488931844643878,635.0
2015-05-09,0.516980598436837,505.0
2015-05-10,0.560401716684732,489.0
2015-05-11,0.510690675742717,618.0
2015-05-12,0.490787425087337,661.0
2015-05-13,0.480894263651547,562.0
2015-05-14,0.490856158273383,601.0
2015-05-15,0.534606735831073,556.0
2015-05-16,0.600895499928479,567.0
2015-05-17,0.557565108185022,559.0
2015-05-18,0.535896166125176,678.0
2015-05-19,0.516779029913276,1090.0
2015-05-20,0.509116405828262,707.0
2015-05-21,0.465989873118838,529.0
2015-05-22,0.466050571841548,562.0
2015-05-23,0.467867566637425,529.0
2015-05-24,0.472800217968649,0.0
2015-05-25,0.466943592191306,532.0
2015-05-26,0.443408907993364,0.0
2015-05-27,0.424075492712221,530.0
2015-05-28,0.432961088188183,506.0
2015-05-29,0.439954227588352,566.0
2015-05-30,0.437500490293365,0.0
2015-05-31,0.452341247035729,568.0
2015-06-01,0.454971769082372,465.0
2015-06-02,0.456031546959048,557.0
2015-06-03,0.456374167311362,592.0
2015-06-04,0.468903278406933,473.0
2015-06-05,0.496654326790127,598.0
2015-06-06,0.524160548190026,515.0
2015-06-07,0.518110233530348,619.0
2015-06-08,0.540810736538017,512.0
2015-06-09,0.492821453784594,459.0
2015-06-10,0.48199943011483,594.0
2015-06-11,0.460651343029411,659.0
2015-06-12,0.475180415151378,505.0
2015-06-13,0.486874670811843,483.0
2015-06-14,0.490767042598803,540.0
2015-06-15,0.503659050634588,0.0
2015-06-16,0.500925236753118,494.0
2015-06-17,0.492649107376294,693.0
2015-06-18,0.497506888115184,619.0
2015-06-19,0.507245933244274,566.0
2015-06-20,0.537301103955031,464.0
2015-06-21,0.522715061243673,553.0
2015-06-22,0.537461493745561,0.0
2015-06-23,0.524923995933549,526.0
2015-06-24,0.503832532523582,510.0
2015-06-25,0.496328373588743,561.0
2015-06-26,0.482106381588568,0.0
2015-06-27,0.492873753648192,0.0
2015-06-28,0.467131571604682,616.0
2015-06-29,0.487064088685629,0.0
2015-06-30,0.495276937022172,508.0
2015-07-01,0.497976721480073,489.0
2015-07-02,0.489727797031365,548.0
2015-07-03,0.491640825714025,531.0
2015-07-04,0.507612135709648,446.0
2015-07-05,0.519387780122623,490.0
2015-07-06,0.504292575255504,525.0
2015-07-07,0.511605073235614,453.0
2015-07-08,0.514139639333542,567.0
2015-07-09,0.493684030535353,1.0
2015-07-10,0.52058044794396,600.0
2015-07-11,0.537281352275549,588.0
2015-07-12,0.624798646659495,0.0
2015-07-13,0.568537802346226,569.0
2015-07-14,0.565952478977737,479.0
2015-07-15,0.543136260400153,478.0
2015-07-16,0.5314093433331,486.0
2015-07-17,0.532121073645459,0.0
2015-07-18,0.524825202796855,594.0
2015-07-19,0.539983786471098,443.0
2015-07-20,0.549450723990107,605.0
2015-07-21,0.586461808828003,516.0
2015-07-22,0.573370951081967,541.0
2015-07-23,0.570954436784174,501.0
2015-07-24,0.565548883218411,425.0
2015-07-25,0.563238034550605,480.0
2015-07-26,0.573485248028467,602.0
2015-07-27,0.591447327078029,539.0
2015-07-28,0.614813073477596,610.0
2015-07-29,0.582644438124014,543.0
2015-07-30,0.574654396406081,554.0
2015-07-31,0.56581221985597,508.0
2015-08-01,0.583851051231028,467.0
2015-08-02,0.617204788878204,680.0
2015-08-03,0.592243345634017,580.0
2015-08-04,0.621260865929027,470.0
2015-08-05,0.614706121143664,616.0
2015-08-06,0.73147325945254,800.0
2015-08-07,0.721218390084421,711.0
2015-08-08,0.672913710682853,551.0
2015-08-09,0.671916565968974,0.0
2015-08-10,0.660475877570003,427.0
2015-08-11,0.611106714016165,599.0
2015-08-12,0.6119671899219,0.0
2015-08-13,0.576899961759469,536.0
2015-08-14,0.598143364190657,362.0
2015-08-15,0.605557036205351,487.0
2015-08-16,0.616158744519616,705.0
2015-08-17,0.609399702794993,638.0
2015-08-18,0.498547850733693,1.0
2015-08-19,0.518135069062198,446.0
2015-08-20,0.596962981331356,466.0
2015-08-21,0.5676275799222,570.0
2015-08-22,0.547653065835144,377.0
2015-08-23,0.542073330348532,406.0
2015-08-24,0.435047831982447,553.0
2015-08-25,0.48376530066968,1.0
2015-08-26,0.494737265228313,435.0
2015-08-27,0.464711002712403,421.0
2015-08-28,0.471947613015728,414.0
2015-08-29,0.475187540096213,418.0
2015-08-30,0.450862889723868,578.0
2015-08-31,0.458382111684282,0.0
2015-09-01,0.453372101031673,679.0
2015-09-02,0.451683574505155,551.0
2015-09-03,0.447897439727613,645.0
2015-09-04,0.467124574106328,443.0
2015-09-05,0.483827855580181,501.0
2015-09-06,0.503365553825872,425.0
