time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2019-05-21,1.07254483085145,6,4,1,2,2.9545e-08,5,0.9999999886363636
2019-05-22,1.12429653453068,220,196,147,170,1.282758e-06,237,1.013418012321577
2019-05-23,1.11126167767368,78,225,166,193,1.420724e-06,120,1.0547199317495903
2019-05-24,1.2174379963394,129,280,217,242,1.510638e-06,175,1.0939747348376434
2019-05-25,1.33453140372923,107,347,272,302,1.681075e-06,147,1.1024063277029374
2019-05-26,1.47760908501921,218,473,374,407,1.833265e-06,308,1.1229084881149878
2019-05-27,1.40973239273419,335,365,256,290,1.873728e-06,508,1.1300270033648967
2019-05-28,1.45431024548927,139,382,259,298,2.16515e-06,259,1.1367200972754326
2019-05-29,1.50474961480359,130,418,293,336,2.407971e-06,391,1.1400325852797668
2019-05-30,1.40443869312823,95,437,303,347,2.401277e-06,217,1.141455918926251
2019-05-31,1.48459011141721,93,450,318,358,2.209936e-06,167,1.142399748626047
2019-06-01,1.40860141840815,63,456,322,365,2.287607e-06,131,1.1425289814097397
2019-06-02,1.44028596594894,52,469,335,379,2.356262e-06,122,1.1430164833429974
2019-06-03,1.42075583227741,66,493,350,398,2.525558e-06,92,1.143778290873625
2019-06-04,1.46216300573473,81,507,367,414,2.500776e-06,211,1.1441696695200794
2019-06-05,1.48531107077415,123,550,400,450,2.824279e-06,250,1.145236772587816
2019-06-06,1.64921794887202,127,594,429,487,3.26989e-06,334,1.1576626066517588
2019-06-07,1.69146722468655,169,660,487,551,3.753479e-06,456,1.159623875402772
2019-06-08,1.72227963823014,175,727,544,613,4.09347e-06,466,1.1606487221331467
2019-06-09,1.76339284776125,222,808,614,690,4.341736e-06,612,1.1628475674682857
2019-06-10,1.91347298400948,342,926,719,805,5.300117e-06,1060,1.1696592116032076
2019-06-11,1.9174002236567,323,1032,800,897,5.884145e-06,728,1.1790983287192895
2019-06-12,1.96723449719487,379,1157,923,1022,6.287651e-06,681,1.1867562537077507
2019-06-13,1.95808376287366,301,1209,919,1020,6.565893e-06,573,1.1910366353891657
2019-06-14,1.92520133836081,248,1279,958,1065,6.761665e-06,569,1.193718829134977
2019-06-15,1.91735411816591,198,1336,996,1111,7.223951e-06,387,1.208037493863106
2019-06-16,1.8629504522448,165,1366,1007,1129,7.447942e-06,303,1.2105607909676583
2019-06-17,1.91171979977514,177,1408,1042,1166,7.815902e-06,375,1.2136189843164351
2019-06-18,1.87067949476835,170,1433,1065,1186,7.91639e-06,320,1.2451899337304613
2019-06-19,1.85820823358566,160,1465,1091,1217,8.125525e-06,316,1.2484276832607926
2019-06-20,1.89430620988405,160,1497,1110,1243,8.443137e-06,338,1.2498255260155648
2019-06-21,1.83326290927971,157,1520,1114,1258,8.681207e-06,370,1.251127336686781
2019-06-22,1.83204285390099,135,1547,1134,1283,8.842842e-06,228,1.2533862848793569
2019-06-23,1.85967783856543,131,1556,1155,1297,8.922384e-06,201,1.2539541628278343
2019-06-24,1.89377162819418,108,1570,1167,1311,9.092962e-06,149,1.2550161699232298
2019-06-25,1.90988328433503,113,1599,1195,1334,9.095161e-06,133,1.256207066845605
2019-06-26,1.87806425258227,151,1630,1216,1363,9.261021e-06,229,1.2635073919831885
2019-06-27,1.75435079858813,129,1639,1207,1372,9.625201e-06,146,1.2655903481019917
2019-06-28,1.83201003467894,84,1651,1215,1378,9.819251e-06,118,1.2668305834309488
2019-06-29,1.90075230067257,86,1655,1224,1378,9.721098e-06,101,1.267744535825588
2019-06-30,1.75286275877389,57,1655,1209,1376,9.43089e-06,59,1.2680019258643296
2019-07-01,1.7491893591603,78,1659,1211,1378,9.450558e-06,78,1.2696784883120589
2019-07-02,1.7249695868613,89,1674,1215,1391,9.808907e-06,146,1.2719116180912728
2019-07-03,1.70592487721473,100,1686,1224,1400,9.851959e-06,115,1.2798229189366384
2019-07-04,1.78940620852638,86,1688,1230,1401,9.804044e-06,166,1.280883989263738
2019-07-05,1.75060922294052,88,1690,1225,1401,9.841034e-06,234,1.282203347517817
2019-07-06,1.70979913092414,55,1694,1229,1407,9.873558e-06,97,1.2823907636034977
2019-07-07,1.7102719268861,63,1700,1232,1411,9.893614e-06,95,1.2832136293498106
2019-07-08,1.61507253428658,95,1701,1220,1408,9.85644e-06,186,1.284549420443842
2019-07-09,1.56638271463472,170,1716,1216,1415,1.0294653e-05,380,1.2866738875456083
2019-07-10,1.50547312989778,133,1714,1203,1407,1.027358e-05,206,1.293823449366432
2019-07-11,1.50736086127199,78,1710,1201,1401,1.0072396e-05,132,1.2946333939840429
2019-07-12,1.50214007484834,54,1717,1208,1409,1.0087423e-05,68,1.2978026288721407
2019-07-13,1.42682265347453,55,1722,1204,1408,1.0125432e-05,59,1.298823380113668
2019-07-14,1.41415991119314,67,1727,1208,1412,1.0130534e-05,104,1.3006145590362588
2019-07-15,1.44957318041743,77,1729,1210,1416,1.0242111e-05,179,1.3012607001131735
2019-07-16,1.34932778631857,58,1730,1207,1413,1.01114e-05,78,1.301423586724461
2019-07-17,1.35067758073074,77,1736,1211,1418,1.0166889e-05,117,1.3025224324411715
2019-07-18,1.32364549196104,75,1738,1209,1420,1.0337098e-05,168,1.3037944209346044
2019-07-19,1.24172425120963,69,1743,1204,1424,1.0300817e-05,120,1.3061464587538003
2019-07-20,1.2594124559996,61,1741,1204,1423,1.0262142e-05,128,1.3063896699674638
2019-07-21,1.27261212788215,61,1746,1208,1426,1.0247592e-05,121,1.3113002753447738
2019-07-22,1.27326271671216,57,1751,1213,1432,1.0267827e-05,83,1.3116405380223288
2019-07-23,1.29328127161017,57,1750,1216,1432,1.0215571e-05,77,1.313681046638715
2019-07-24,1.31662165911975,44,1754,1221,1434,1.0306178e-05,46,1.3137986931366654
2019-07-25,1.28709992648473,38,1760,1224,1440,1.0400474e-05,47,1.3179913903403258
2019-07-26,1.27065188736316,40,1765,1224,1443,1.0419925e-05,58,1.3193605943250648
2019-07-27,1.30474582409282,35,1767,1227,1442,1.0420308e-05,53,1.319449771198857
2019-07-28,1.24649443636308,30,1770,1222,1445,1.0481799e-05,25,1.3256310294743334
2019-07-29,1.34883023335242,47,1775,1233,1450,1.0704708e-05,74,1.32577710730461
2019-07-30,1.33819618929335,48,1779,1231,1452,1.0760979e-05,73,1.32607286366837
2019-07-31,1.30456023703863,37,1786,1235,1458,1.075993e-05,48,1.326427462220214
2019-08-01,1.30482500398424,46,1792,1236,1462,1.0924408e-05,60,1.3275353490639183
2019-08-02,1.28798060912069,46,1783,1222,1450,1.0986121e-05,56,1.3278180131194404
2019-08-03,1.32239623525915,22,1785,1224,1451,1.0992804e-05,27,1.3294844269482888
2019-08-04,1.33176514494753,22,1786,1225,1452,1.0993399e-05,28,1.3295611544509052
2019-08-05,1.31004336137894,26,1782,1222,1447,1.0937521e-05,23,1.3297706046728717
2019-08-06,1.25335036220317,48,1782,1214,1444,1.0791153e-05,61,1.3321836587263636
2019-08-07,1.25600536055645,42,1785,1214,1445,1.0813168e-05,46,1.3324827423652326
2019-08-08,1.24416588274225,42,1781,1207,1439,1.0766642e-05,36,1.334177540325206
2019-08-09,1.22721972028174,47,1783,1206,1437,1.0700006e-05,53,1.3347611489518123
2019-08-10,1.23473315919224,22,1787,1206,1437,1.0785216e-05,25,1.3348040197220807
2019-08-11,1.30867715999605,37,1789,1216,1442,1.0864733e-05,102,1.334858417360213
2019-08-12,1.26369817589286,31,1788,1209,1440,1.0856148e-05,41,1.3403114693940734
2019-08-13,1.22707252475911,30,1786,1201,1435,1.0863756e-05,23,1.3405703808280989
2019-08-14,1.24824714209365,49,1781,1196,1427,1.0798586e-05,86,1.3408424851860037
2019-08-15,1.22296812287142,46,1785,1192,1430,1.0960724e-05,53,1.3413480984130988
2019-08-16,1.16316561702046,30,1780,1181,1425,1.0962e-05,33,1.3415487382508409
2019-08-17,1.19760556204955,53,1780,1183,1424,1.0901133e-05,193,1.3426613825437963
2019-08-18,1.30819453573523,49,1786,1203,1431,1.0994281e-05,109,1.3442116800513475
2019-08-19,1.32487980712916,31,1787,1202,1433,1.1090793e-05,41,1.3469811228489688
2019-08-20,1.30577355909661,35,1787,1200,1432,1.1202593e-05,45,1.3535472084278433
2019-08-21,1.19532656743426,46,1796,1193,1440,1.1225472e-05,45,1.3536406039709414
2019-08-22,1.21783564592873,24,1799,1199,1441,1.1258835e-05,32,1.3536877359760116
2019-08-23,1.20070164162787,28,1799,1196,1441,1.1247148e-05,29,1.3537574584303065
2019-08-24,1.16346501317856,28,1796,1189,1437,1.1248176e-05,47,1.3538336814547962
2019-08-25,1.17757076981882,36,1801,1191,1440,1.1276712e-05,35,1.3543528371555396
2019-08-26,1.18614450884971,33,1801,1190,1439,1.1361997e-05,35,1.3573231293387764
2019-08-27,1.18611603901184,36,1802,1190,1440,1.1382882e-05,30,1.3578284263865268
2019-08-28,1.15561133807588,45,1800,1187,1435,1.1290929e-05,41,1.3587635409298668
2019-08-29,1.12992096480184,43,1807,1185,1438,1.1361612e-05,40,1.3589567548607828
2019-08-30,1.12980811257198,27,1808,1185,1438,1.137025e-05,26,1.3590010990554269
2019-08-31,1.12835472483547,19,1808,1184,1437,1.137146e-05,18,1.3590155757714275
2019-09-01,1.1519681161275,25,1809,1188,1437,1.1374984e-05,17,1.3590428224167397
2019-09-02,1.1508125538927,40,1810,1185,1437,1.1443044e-05,74,1.3591396769285276
2019-09-03,1.1328116110435,30,1810,1181,1437,1.1452893e-05,23,1.3591843244006048
2019-09-04,1.10232501390999,49,1804,1170,1430,1.1481539e-05,45,1.359756015581725
2019-09-05,1.0655304010958,55,1800,1156,1424,1.1466432e-05,54,1.3649333367856775
2019-09-06,1.05746577848664,51,1801,1153,1422,1.1427163e-05,67,1.3652616605438217
2019-09-07,1.07029036952506,25,1799,1151,1419,1.1442219e-05,25,1.3654225746791762
2019-09-08,1.06254256324261,31,1796,1148,1416,1.1571573e-05,47,1.3654630132616246
2019-09-09,1.04874514090678,53,1803,1148,1419,1.1669232e-05,47,1.3679294461931597
2019-09-10,1.05269987471168,33,1805,1148,1420,1.1672132e-05,26,1.3680307573989472
2019-09-11,1.06441905314989,40,1798,1144,1414,1.1692045e-05,62,1.369363226031849
2019-09-12,1.06837923885603,30,1796,1141,1411,1.17049e-05,32,1.3712430135366538
2019-09-13,1.05520983579521,22,1798,1140,1410,1.1606642e-05,15,1.371972693133325
2019-09-14,1.05286628010611,12,1801,1141,1413,1.1615349e-05,8,1.372006754399567
2019-09-15,1.07061618468518,23,1801,1141,1410,1.1577108e-05,18,1.372490225874417
2019-09-16,1.07904845790086,24,1799,1145,1408,1.158969e-05,122,1.3732333662520255
2019-09-17,1.10894223149817,29,1801,1150,1409,1.1664479e-05,20,1.374266300269506
2019-09-18,1.10148696512344,38,1808,1153,1415,1.1741287e-05,166,1.375423413887377
2019-09-19,1.0845396973142,30,1810,1153,1417,1.1750387e-05,24,1.376191471461236
2019-09-20,1.07502713603236,24,1813,1152,1419,1.170115e-05,33,1.3789055540787791
2019-09-21,1.0702269587281,17,1814,1149,1419,1.1703629e-05,14,1.3789478614667896
2019-09-22,1.0696050545345,22,1815,1147,1417,1.1702856e-05,23,1.379416104960633
2019-09-23,1.05924991952059,45,1820,1147,1419,1.171789e-05,64,1.381594280438608
2019-09-24,1.04927965602768,52,1817,1140,1411,1.1716664e-05,86,1.38839514702372
2019-09-25,1.04250536250518,65,1812,1133,1403,1.1652549e-05,91,1.4016169703288903
2019-09-26,1.03921594219548,53,1808,1127,1399,1.1684176e-05,83,1.4026109185240416
2019-09-27,1.04338910089807,54,1807,1125,1398,1.1646445e-05,65,1.431822653624166
2019-09-28,1.04490524586589,36,1804,1120,1393,1.1656167e-05,38,1.443823017632337
2019-09-29,1.03819719709894,23,1807,1124,1396,1.1574837e-05,19,1.446538008865177
2019-09-30,1.03913568702385,36,1803,1117,1390,1.1573139e-05,59,1.4525473691322446
2019-10-01,1.02961079928778,37,1798,1108,1384,1.1583215e-05,47,1.4590324750029848
2019-10-02,1.03752916856213,29,1799,1114,1384,1.1544746e-05,25,1.468042451666989
2019-10-03,1.04285330426558,28,1797,1111,1380,1.1543789e-05,44,1.469166170041624
2019-10-04,1.03434023816611,17,1797,1108,1379,1.154372e-05,26,1.4711896024496691
2019-10-05,1.03648695341464,7,1798,1109,1380,1.154372e-05,4,1.4711972359288863
2019-10-06,0.964756668814725,51,1799,1064,1360,1.1548775e-05,64,1.471930070381521
2019-10-07,0.950489630330821,62,1795,1058,1353,1.1483864e-05,65,1.4723649131144232
2019-10-08,0.962256625536694,32,1793,1055,1348,1.1480449e-05,26,1.4735846726463528
2019-10-09,0.970816671412404,55,1790,1050,1342,1.1504088e-05,52,1.474610603509488
2019-10-10,0.986822339442602,208,1963,1171,1511,1.3174864e-05,214,1.4752629628334375
2019-10-11,1.00127545955569,31,1959,1187,1523,1.3175503e-05,39,1.4802866684616225
2019-10-12,1.00799387581736,8,1959,1200,1524,1.3149915e-05,8,1.4802906310939852
2019-10-13,0.999078860925958,32,1956,1167,1502,1.3405074e-05,28,1.4813518633381837
2019-10-14,0.981010438939418,16,1957,1158,1503,1.341277e-05,13,1.4813879538481411
2019-10-15,0.997993848681619,34,1952,1160,1498,1.3505635e-05,34,1.4817666929268518
2019-10-16,0.974899846899264,31,1951,1146,1493,1.3419524e-05,33,1.4819279231638711
2019-10-17,1.01888587116006,18,1948,1182,1512,1.3384007e-05,15,1.4819780217058118
2019-10-18,1.00144315143111,20,1948,1169,1509,1.3311229e-05,14,1.482679580543837
2019-10-19,1.01019198964611,15,1950,1181,1511,1.3388261e-05,14,1.48271951305807
2019-10-20,1.02040101348939,17,1948,1180,1508,1.3356571e-05,16,1.482729596310964
2019-10-21,1.01027676184019,20,1947,1178,1505,1.3298038e-05,23,1.4830371648770144
2019-10-22,0.981650648888475,18,1948,1145,1487,1.329607e-05,18,1.4834483909733782
2019-10-23,0.961715994709604,28,1947,1138,1480,1.3294547e-05,30,1.4842244785177885
2019-10-24,0.957513972697271,19,1944,1135,1477,1.3278383e-05,19,1.486249806180183
2019-10-25,0.979832182904304,19,1943,1137,1478,1.32774e-05,15,1.4867220824881646
2019-10-26,0.988933337748527,19,1940,1138,1477,1.3241636e-05,13,1.4867706637213889
2019-10-27,0.998882007629944,18,1937,1143,1474,1.3241382e-05,14,1.4868096602421987
2019-10-28,0.963907459043594,33,1934,1127,1468,1.3242714e-05,28,1.4869797101236677
2019-10-29,0.954324224652209,42,1933,1123,1462,1.3179063e-05,43,1.4887260917957754
2019-10-30,0.958219230912776,31,1927,1116,1455,1.3237462e-05,29,1.4898584926705798
2019-10-31,1.00117179070255,33,1927,1141,1476,1.3236424e-05,25,1.4899302415831268
2019-11-01,0.998422082344629,23,1925,1125,1455,1.3241143e-05,26,1.490243639199389
2019-11-02,1.00778121226033,15,1924,1147,1473,1.3241148e-05,13,1.490306506498567
