time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2016-10-04,12.4160774125913,3349.0,2542.0,2289.0,2414.0,5.77422e-06,2770.0,0.2641829610063133
2016-10-05,9.19594513325541,929.0,2555.0,2189.0,2337.0,7.630711e-06,1867.0,0.3979663664654254
2016-10-06,6.27303172529333,613.0,2660.0,2180.0,2373.0,9.52764e-06,1007.0,0.4880176997760052
2016-10-07,6.18643069970456,479.0,2560.0,2068.0,2280.0,8.491184e-06,694.0,0.5310589343728626
2016-10-08,5.26798571365914,264.0,2567.0,2018.0,2260.0,9.956447e-06,478.0,0.5859871099992519
2016-10-09,7.23132479482759,209.0,2624.0,2095.0,2307.0,1.1382131e-05,380.0,0.6256905759816308
2016-10-10,6.57151626880225,251.0,2634.0,2076.0,2307.0,1.0621171e-05,486.0,0.6542380495418142
2016-10-11,5.78428662314205,234.0,2668.0,2060.0,2312.0,1.1786442e-05,659.0,0.6733057327629242
2016-10-12,5.85511702661553,183.0,2681.0,2060.0,2316.0,1.218137e-05,469.0,0.686928189568872
2016-10-13,6.13177044994612,99.0,2695.0,2071.0,2327.0,1.2195779e-05,149.0,0.6961764810015001
2016-10-14,5.81802693785219,110.0,2704.0,2060.0,2325.0,1.2827011e-05,146.0,0.7078375744109155
2016-10-15,5.74542550695356,69.0,2714.0,2065.0,2336.0,1.2600845e-05,82.0,0.7230764037042491
2016-10-16,5.71969541792337,81.0,2719.0,2066.0,2337.0,1.3135293e-05,98.0,0.7290519727535827
2016-10-17,5.06246777560764,180.0,2697.0,2019.0,2301.0,1.2867716e-05,277.0,0.7446357756588913
2016-10-18,5.41139287339676,125.0,2724.0,2041.0,2323.0,1.2693002e-05,191.0,0.7556347597732007
2016-10-19,5.25007455021681,93.0,2735.0,2039.0,2331.0,1.2734752e-05,129.0,0.7607346982137023
2016-10-20,5.09332325768307,97.0,2748.0,2037.0,2338.0,1.3298863e-05,126.0,0.7727724796385311
2016-10-21,5.39804391052259,94.0,2768.0,2055.0,2348.0,1.3841452e-05,134.0,0.7790397062238753
