time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2020-01-25,1574.24172243535,3.0,3.0,3.0,3.0,0.0,2.0,2.102694710198
2020-01-26,1582.42250800562,2.0,4.0,4.0,4.0,0.0,1.0,2.102948747
2020-01-27,1583.71998831093,4.0,5.0,5.0,5.0,0.0,3.0,2.30469175648
2020-01-28,1577.68474574398,3.0,7.0,7.0,7.0,0.0,2.0,2.305363878729
2020-01-29,1582.0,0.0,7.0,7.0,7.0,0.0,0.0,2.305363878729
2020-01-30,1598.0,2.0,8.0,8.0,8.0,0.0,1.0,2.305391724527
2020-01-31,1597.0577030976,2.0,9.0,9.0,9.0,0.0,1.0,2.305644504759
2020-02-01,1599.0,4.0,10.0,10.0,10.0,0.0,3.0,2.431522443972
2020-02-02,1594.57809468147,3.0,12.0,12.0,12.0,0.0,2.0,2.431882274057
2020-02-03,1585.0,0.0,12.0,12.0,12.0,0.0,0.0,2.431882274057
2020-02-04,1574.45230859147,0.0,12.0,12.0,12.0,0.0,0.0,2.431882274057
2020-02-05,1580.54094097019,0.0,12.0,12.0,12.0,0.0,0.0,2.431882274057
2020-02-06,1569.2,0.0,12.0,12.0,12.0,0.0,0.0,2.431882274057
2020-02-07,1581.71010138582,0.0,12.0,12.0,12.0,0.0,0.0,2.431882274057
2020-02-08,1584.2,5.0,12.0,12.0,12.0,0.0,4.0,2.10804290798
2020-02-09,1581.61559914401,0.0,12.0,12.0,12.0,0.0,0.0,2.10804290798
2020-02-10,1571.55216247458,0.0,12.0,12.0,12.0,0.0,0.0,2.10804290798
2020-02-11,1571.65005104869,2.0,12.0,12.0,12.0,0.0,1.0,2.108051908687
2020-02-12,1566.0,2.0,12.0,12.0,12.0,0.0,1.0,2.108060909395
2020-02-13,1585.71033249758,7.0,16.0,14.0,14.0,0.0,9.0,2.108258206527
2020-02-14,1581.0,5.0,17.0,15.0,15.0,0.0,4.0,2.113482239234
2020-02-15,1582.1,0.0,17.0,15.0,15.0,0.0,0.0,2.113482239234
2020-02-16,1595.76695933948,0.0,17.0,15.0,15.0,0.0,0.0,2.113482239234
2020-02-17,1585.3,3.0,17.0,15.0,15.0,0.0,2.0,1.536080243872
2020-02-18,1602.00073641146,3.0,18.0,16.0,16.0,0.0,3.0,1.955679783644
2020-02-19,1615.49340725812,5.0,18.0,16.0,16.0,0.0,10.0,1.960123039058
2020-02-20,1617.18791270354,4.0,18.0,16.0,16.0,0.0,6.0,1.966232789094
