time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2016-10-29,2042.07117557411,8245.0,4680.0,625.0,3160.0,0.188392532657,5366.0,3.64225688909817
2016-10-30,576.712440361787,12549.0,8714.0,457.0,2822.0,0.117830950684,7198.0,5.35521439468861
2016-10-31,1597.05192996964,13352.0,12269.0,2009.0,8253.0,0.123637546805,5830.0,7.48892444884444
2016-11-01,1353.9406584902,15724.0,15628.0,2676.0,10785.0,0.096309048087,5588.0,7.19741621434467
2016-11-02,960.299793984736,19183.0,19285.0,2963.0,10568.0,0.060829538197,6922.0,7.09575635480736
2016-11-03,883.001299596638,20269.0,21891.0,3851.0,12358.0,0.059724918413,6844.0,7.07990711651986
2016-11-04,607.724007292227,21782.0,24463.0,3701.0,13035.0,0.052936499148,7208.0,6.53090490219334
2016-11-05,504.052278273942,19099.0,26776.0,3996.0,14172.0,0.049728484881,3925.0,5.57829092929462
2016-11-06,330.11843033849,18802.0,28649.0,3467.0,13495.0,0.039335043224,3185.0,4.85304273518938
2016-11-07,237.435999335111,19570.0,30363.0,3094.0,13047.0,0.022839776223,3730.0,4.73506153977218
2016-11-08,287.963313728067,17642.0,31697.0,4314.0,14933.0,0.020650374771,3024.0,4.27550103065993
2016-11-09,254.107363429297,17840.0,32335.0,4425.0,15240.0,0.019966113441,2857.0,3.98292233223642
2016-11-10,224.815148458712,17171.0,33300.0,4495.0,15249.0,0.031947346873,2436.0,3.72156085615853
2016-11-11,183.508402367987,17736.0,34508.0,4361.0,15069.0,0.020232887707,2466.0,3.44643596128644
2016-11-12,142.875052683001,19210.0,35036.0,3969.0,14468.0,0.014235141919,2443.0,3.24660972621582
2016-11-13,118.692729286518,20055.0,35757.0,3694.0,13920.0,0.01338176247,2588.0,3.07068433230842
2016-11-14,105.293915526986,18849.0,36361.0,3668.0,13689.0,0.013792213461,2699.0,2.97197321732308
2016-11-15,109.492890038432,18263.0,36966.0,4148.0,14321.0,0.012406880033,2505.0,2.83291373090516
2016-11-16,95.6378536001218,20155.0,37245.0,3894.0,13879.0,0.013377556819,2426.0,2.74357346924703
