time,Price,Active_Users,Transactions,Velocity
2018-10-06,0.997165430345387,229.0,330.0,5.629008639674584
2018-10-07,0.99983914035893,161.0,227.0,5.641946677412349
2018-10-08,1.00201402645393,257.0,359.0,5.7584891350127645
2018-10-09,0.999171775068679,247.0,342.0,5.705154297313085
2018-10-10,0.991463199358929,246.0,433.0,5.728076813452833
2018-10-11,1.01265108759703,386.0,752.0,6.525541662735109
2018-10-12,1.00071823666132,293.0,425.0,6.169777734504766
2018-10-13,1.01472152624876,204.0,296.0,6.309177781865968
2018-10-14,1.00818546631191,192.0,299.0,6.413964013932938
2018-10-15,1.01371004722007,506.0,985.0,6.0838169887148545
2018-10-16,1.00415861572132,318.0,479.0,5.924163220722019
2018-10-17,1.00740920864668,290.0,413.0,5.972608258887032
2018-10-18,1.00405020043152,257.0,357.0,6.159104171995894
2018-10-19,0.995303645739968,250.0,413.0,6.09220610755396
2018-10-20,1.0028783248047,197.0,282.0,6.021931912569866
2018-10-21,1.00119427817288,192.0,229.0,6.056656908681922
2018-10-22,1.00389361346433,285.0,376.0,6.180860157839427
2018-10-23,1.00638760686226,269.0,366.0,5.937624978602558
2018-10-24,1.00584698073116,233.0,337.0,5.967431418347397
2018-10-25,1.00193427900653,231.0,367.0,6.0470215043747135
2018-10-26,1.00423799616042,245.0,344.0,6.08156311798317
2018-10-27,1.00079833133906,194.0,249.0,6.0750325602612225
2018-10-28,1.0025167243928,166.0,219.0,6.027034992479027
2018-10-29,0.995859682239073,375.0,543.0,6.110733726216487
2018-10-30,0.997180722414355,287.0,449.0,6.379309994584989
2018-10-31,0.997409196424829,287.0,508.0,6.559937340771455
2018-11-01,1.00288573229658,295.0,469.0,6.654076873897427
2018-11-02,0.997217381456043,257.0,387.0,6.728601184046856
2018-11-03,0.998489121274705,219.0,309.0,6.659624111744696
2018-11-04,0.995689237786407,281.0,393.0,6.684848124849809
2018-11-05,0.997505662980343,1181.0,1283.0,6.9572424312274
2018-11-06,0.996071322629933,387.0,620.0,7.338914725813607
2018-11-07,0.997797935264577,312.0,502.0,7.552565979926699
2018-11-08,0.999062969729104,322.0,469.0,7.622524344166682
2018-11-09,0.998229241131847,261.0,351.0,7.6856066936624
2018-11-10,0.999034412786431,204.0,288.0,7.704771807844248
2018-11-11,0.99832194837525,203.0,289.0,7.713507411711463
2018-11-12,0.998335980159485,230.0,331.0,7.7435948405073
2018-11-13,0.999229742366031,283.0,442.0,7.793221419976838
2018-11-14,0.984313566290252,622.0,1050.0,7.878259530261699
2018-11-15,0.999207216442372,574.0,961.0,7.945173506835894
2018-11-16,0.997926932575099,484.0,700.0,7.992403169429163
2018-11-17,0.998597182344886,271.0,421.0,7.9627797908378435
2018-11-18,0.998261567362937,201.0,285.0,7.985723739103616
2018-11-19,0.99831689703288,713.0,1361.0,8.13256670960037
2018-11-20,0.996326859102218,888.0,1851.0,8.170690595618163
2018-11-21,0.999059895317922,820.0,1402.0,8.062399819961673
2018-11-22,1.00055107188221,679.0,1122.0,7.817832069074171
2018-11-23,0.998350502377475,554.0,1086.0,7.8693742984227475
2018-11-24,0.996830985393613,490.0,993.0,7.780562735376405
2018-11-25,1.0016830665496,733.0,1539.0,7.9258407685983565
2018-11-26,1.00202119439285,630.0,1108.0,7.991407013871467
2018-11-27,1.00295157213431,569.0,973.0,7.774173892553501
2018-11-28,0.999779352173887,705.0,1218.0,7.977560005322832
2018-11-29,0.997896525805797,501.0,796.0,8.377045176502671
2018-11-30,0.997197683756087,462.0,735.0,8.307463018032742
2018-12-01,1.00242659672735,384.0,533.0,8.354364992291625
2018-12-02,0.999584851144894,280.0,365.0,8.368807506849578
2018-12-03,0.992994086959494,487.0,714.0,8.381378771859577
2018-12-04,0.994805991105869,541.0,838.0,8.437326711765719
2018-12-05,0.99753839573739,478.0,910.0,8.511605197180025
2018-12-06,0.996322680308754,544.0,1012.0,8.675069735911404
2018-12-07,0.998833647056075,837.0,1498.0,8.727226962453283
2018-12-08,0.998648678716298,633.0,1076.0,8.670777502329422
2018-12-09,0.998796757126747,493.0,734.0,8.703062467384871
2018-12-10,1.00068424833578,478.0,744.0,8.767142482529295
2018-12-11,1.00122340770553,621.0,925.0,8.698759390354764
2018-12-12,0.999125379711247,475.0,697.0,8.776448310017607
2018-12-13,1.00210290714228,470.0,754.0,8.730187136487837
2018-12-14,1.00146860883646,619.0,883.0,8.749198683995976
2018-12-15,1.00129025435129,467.0,773.0,8.759477120455971
2018-12-16,1.00064305828797,423.0,670.0,8.783485839093975
2018-12-17,1.00278111982485,647.0,1000.0,8.814935860390886
2018-12-18,1.00411886891353,696.0,1054.0,8.834769738531541
2018-12-19,1.00157611018853,920.0,1472.0,8.94940791230253
2018-12-20,1.00263522444125,843.0,1441.0,9.111530836251935
2018-12-21,1.00419793139483,740.0,1293.0,9.229461671166344
2018-12-22,1.00063668257721,517.0,780.0,9.319594376652796
2018-12-23,0.999432261259838,612.0,922.0,9.377220136657318
2018-12-24,1.00404128497753,798.0,1298.0,9.483184019918248
2018-12-25,1.00664512382124,620.0,962.0,9.513428513714953
2018-12-26,1.00409730834669,628.0,957.0,9.601779159204227
2018-12-27,1.00138013754112,613.0,990.0,9.616820873874383
2018-12-28,1.00246803914538,747.0,1453.0,9.751463559498696
2018-12-29,1.00393253834659,632.0,1048.0,9.81278361732944
2018-12-30,1.0051816532381,472.0,750.0,9.888167362004646
2018-12-31,1.00176377043857,478.0,653.0,9.922031313023272
2019-01-01,1.00263859464641,423.0,568.0,9.906074105048113
2019-01-02,1.00296629912407,621.0,902.0,9.987961243827373
2019-01-03,1.00380954644074,624.0,819.0,10.086318320588155
2019-01-04,1.004471912307,543.0,656.0,10.023090285953662
2019-01-05,1.00415945713097,471.0,604.0,10.057111989270169
2019-01-06,1.00234768085372,462.0,544.0,10.131017009461551
2019-01-07,1.00482672558391,497.0,606.0,10.20175858779761
2019-01-08,1.00281152572679,513.0,702.0,10.395303599341268
2019-01-09,1.00691274515534,452.0,658.0,10.502176437535008
2019-01-10,1.00429317886437,808.0,1267.0,10.562560278398134
2019-01-11,1.00318115115496,567.0,856.0,10.774433259384468
2019-01-12,1.00470441072756,400.0,595.0,10.827036314745056
2019-01-13,1.00478743336082,602.0,962.0,10.861439876781407
2019-01-14,1.00582972284333,692.0,1069.0,10.80986008459486
2019-01-15,1.00422331723241,942.0,1326.0,10.92089198918278
2019-01-16,1.00251549156568,608.0,905.0,10.901494980382816
2019-01-17,1.0021384176367,570.0,828.0,10.92497935469946
2019-01-18,1.00484477117469,511.0,693.0,10.96773240023082
2019-01-19,1.00236658509288,422.0,557.0,10.996784885988172
2019-01-20,1.00285521466015,515.0,692.0,11.030093087629895
2019-01-21,1.00025592871532,609.0,941.0,11.077943525223413
2019-01-22,0.999423873953168,660.0,1010.0,11.158872910658502
2019-01-23,1.00269109911866,565.0,806.0,11.18535238035873
2019-01-24,1.00488965288535,516.0,681.0,11.23563869619218
2019-01-25,1.00499215442633,503.0,610.0,11.197336143478177
2019-01-26,1.00226540300204,416.0,572.0,11.333074042456486
2019-01-27,1.00287336586233,873.0,1025.0,11.365199930582955
2019-01-28,1.00361228678995,647.0,1025.0,11.423249321033538
2019-01-29,1.00295882484895,641.0,817.0,11.562514098424757
2019-01-30,0.999468951485327,601.0,749.0,11.60319109036412
2019-01-31,0.999766414481409,530.0,782.0,11.638713452622858
2019-02-01,1.00343809485527,512.0,678.0,11.720027627075096
2019-02-02,0.999964129580274,439.0,579.0,11.794931791811962
2019-02-03,0.998771473060871,417.0,526.0,11.76085210345181
2019-02-04,1.00002578835962,474.0,603.0,11.855818122332863
2019-02-05,1.00106444491268,723.0,878.0,11.953312532544416
2019-02-06,1.00086242448146,479.0,687.0,12.031262698051664
2019-02-07,1.00290343465753,437.0,574.0,12.060548668933336
2019-02-08,0.999852969793092,676.0,1009.0,12.08289843890998
2019-02-09,0.997659643660616,569.0,947.0,12.13773600731496
2019-02-10,0.999797646057975,500.0,679.0,12.20286368874991
2019-02-11,1.00313456503358,599.0,781.0,12.147621222189985
2019-02-12,1.0024106190031,571.0,697.0,12.191231887032146
2019-02-13,1.00023878364798,548.0,688.0,12.282228847088223
2019-02-14,1.00234587394146,632.0,750.0,12.241474533238016
2019-02-15,1.00249110788522,527.0,623.0,12.23990065201632
2019-02-16,1.00053342355223,393.0,538.0,12.257958626648948
2019-02-17,0.998051465482868,458.0,572.0,12.2683365365424
2019-02-18,1.00349544035179,735.0,1172.0,12.450250225977332
2019-02-19,1.00131517674184,1127.0,1519.0,12.500213406340942
2019-02-20,0.996818461479753,756.0,1072.0,12.553547279147391
2019-02-21,0.99867521742854,658.0,936.0,12.712168417113556
2019-02-22,0.999906930190566,618.0,827.0,12.80058208451892
2019-02-23,1.00423195887857,701.0,964.0,12.988133193884304
2019-02-24,1.00315049680555,828.0,1299.0,13.070085104058313
2019-02-25,1.00400431677675,693.0,938.0,13.167219358652597
2019-02-26,1.00011728045772,692.0,932.0,13.14930409883524
2019-02-27,1.00157120325551,731.0,986.0,13.213718944133928
2019-02-28,1.00285732684211,580.0,728.0,13.307947022393405
2019-03-01,1.00098098354545,532.0,709.0,13.395772192027737
2019-03-02,1.00205172108804,447.0,573.0,13.433020471513624
2019-03-03,1.00258880691328,548.0,725.0,13.443164847943686
2019-03-04,1.00260253155824,700.0,967.0,13.459959430328182
2019-03-05,1.00057280275451,678.0,993.0,13.805411530782267
2019-03-06,1.00189528807481,657.0,998.0,13.88430692129343
2019-03-07,1.00054487971377,710.0,934.0,13.894579601014978
2019-03-08,1.00487320010021,1170.0,1378.0,13.916226997522388
2019-03-09,1.00106119441887,533.0,730.0,13.905124433368536
2019-03-10,1.00065038044705,515.0,634.0,13.908746650684744
2019-03-11,1.0024519451951,642.0,882.0,13.992087244107951
2019-03-12,1.0035187316468,730.0,1010.0,13.986159994826908
2019-03-13,1.00121293442155,1145.0,1404.0,14.161614208323856
2019-03-14,1.00051549838988,523.0,806.0,14.25074085172261
2019-03-15,1.00028307118177,606.0,915.0,14.268578865660857
2019-03-16,1.00415057315988,711.0,1039.0,14.32223217115823
2019-03-17,1.00248035244178,451.0,698.0,14.333425488803794
2019-03-18,1.00295994212838,617.0,971.0,14.293188628949656
2019-03-19,1.00018861729703,658.0,973.0,14.330018239051356
2019-03-20,1.00025276825875,559.0,859.0,14.323499632030908
2019-03-21,0.999170003750169,671.0,1109.0,14.3581302401208
2019-03-22,0.999971974050481,605.0,890.0,14.402341569346088
2019-03-23,0.999853679781678,434.0,653.0,14.420992857273683
2019-03-24,0.99977030831672,526.0,720.0,14.443040929246962
2019-03-25,0.998860697159346,668.0,1138.0,14.639872039125256
2019-03-26,0.999461320952881,765.0,1347.0,14.72423552146634
2019-03-27,1.00053766160809,821.0,1654.0,14.837116728656897
2019-03-28,1.00029311986742,776.0,1232.0,15.058822499958074
2019-03-29,0.99923072621583,689.0,1071.0,15.134279334124098
2019-03-30,0.99999212651979,629.0,959.0,15.136695380530252
2019-03-31,1.00010723894849,572.0,807.0,15.158187860205906
2019-04-01,0.999811219028434,676.0,1013.0,15.42509979765221
2019-04-02,1.00066457988051,1433.0,2886.0,15.495591370070644
2019-04-03,1.00144831579568,1562.0,3248.0,15.820250975398915
2019-04-04,0.999571667276441,1172.0,2056.0,15.921757022588622
2019-04-05,0.99993250668463,875.0,1343.0,15.863593874830276
2019-04-06,0.999910608148054,689.0,1084.0,15.895960294469004
2019-04-07,0.999546747437177,622.0,1051.0,15.920886128189093
2019-04-08,1.00073395877769,881.0,1525.0,15.970233573568065
2019-04-09,1.00036999913187,768.0,1360.0,16.04932712967205
2019-04-10,0.999276403741656,783.0,1273.0,16.07755751178497
2019-04-11,1.00014456660764,868.0,1593.0,16.096561777861353
2019-04-12,1.00081069004231,738.0,1227.0,16.270309993109755
2019-04-13,0.999995430220564,564.0,817.0,16.29497626229625
2019-04-14,1.00046675339065,494.0,791.0,16.313286075966122
2019-04-15,1.00043652473089,718.0,1158.0,16.419679359671825
2019-04-16,1.00014016395392,666.0,1067.0,16.58689990659835
2019-04-17,1.00046274971433,619.0,926.0,16.580675423194307
2019-04-18,1.00011333595399,713.0,1241.0,16.7088864591297
2019-04-19,1.00102669962816,612.0,1258.0,16.544376340517395
2019-04-20,0.999477024000782,600.0,1386.0,16.75416355672725
2019-04-21,0.999457136780259,566.0,1633.0,16.97346943553873
2019-04-22,0.999498850220471,718.0,1891.0,17.049470225633048
2019-04-23,0.9999341493685,1107.0,3012.0,17.09503995800286
2019-04-24,0.999816107263532,986.0,2200.0,17.378303710823566
2019-04-25,1.00718448617577,899.0,2002.0,17.573602496622776
2019-04-26,1.01101128739457,1140.0,2692.0,17.27057283817536
2019-04-27,1.0029552354345,663.0,1634.0,17.311441004037153
2019-04-28,1.00077880276256,642.0,1521.0,17.36746158746363
2019-04-29,1.00268080933174,879.0,1730.0,17.343693072865644
2019-04-30,0.999799615168198,866.0,1949.0,17.439403048996994
2019-05-01,1.00261429984973,2217.0,3120.0,17.094195465634623
2019-05-02,1.00005216998838,767.0,1584.0,16.688256210559146
2019-05-03,0.999824635020278,1259.0,2317.0,16.685695103801446
2019-05-04,1.00034141320061,689.0,1405.0,16.810337425146887
2019-05-05,0.999216417438452,668.0,1592.0,16.87036925607496
2019-05-06,0.999614206644437,801.0,1637.0,16.487662623620057
2019-05-07,1.0014904090867,722.0,1555.0,16.582869875351832
2019-05-08,1.00144353618304,642.0,1409.0,16.538595926548677
2019-05-09,1.00153526655647,633.0,1411.0,16.394356828499514
2019-05-10,1.00315481770652,744.0,1602.0,16.391959793220682
2019-05-11,1.01212081731852,1514.0,2709.0,16.457783049992475
2019-05-12,1.00499275500826,1143.0,2379.0,16.515128588347263
2019-05-13,1.00269684431088,996.0,1551.0,16.596317003510848
2019-05-14,1.00056602714215,1061.0,1996.0,16.511993487532337
2019-05-15,0.999064249817741,1592.0,2854.0,16.57557769517897
2019-05-16,0.999687127911753,1655.0,3228.0,16.31972038280313
2019-05-17,0.998216262523087,1613.0,3336.0,16.44257558485279
2019-05-18,0.999951994779814,1015.0,2030.0,16.345132747599322
2019-05-19,0.999162670868045,1606.0,3119.0,16.456748959533858
2019-05-20,0.999876281047605,1081.0,2191.0,16.539096118261384
2019-05-21,1.00061377185606,1367.0,2380.0,16.560745543449645
2019-05-22,0.999418051433766,1693.0,2740.0,16.625035371270137
2019-05-23,1.00035695057002,1256.0,2521.0,16.64305743575629
2019-05-24,0.999255369217877,1346.0,2413.0,16.684877112788172
2019-05-25,0.999886529942794,718.0,1883.0,16.759185014041375
2019-05-26,1.00022882267815,1056.0,2457.0,16.828660567269644
2019-05-27,0.999791651605792,1290.0,2529.0,17.567474327215155
2019-05-28,0.998685379807655,1046.0,1825.0,17.696988879763833
2019-05-29,0.99947465612928,1210.0,2292.0,17.724696884349203
2019-05-30,1.00019831989194,1398.0,2612.0,17.32117381936268
2019-05-31,0.998284929539556,1324.0,2187.0,17.316228938399153
2019-06-01,0.999840105290068,801.0,1483.0,17.407398183425666
2019-06-02,0.998944919501457,866.0,1719.0,17.471152527150892
2019-06-03,0.999515787335131,1029.0,1999.0,17.667956807155
2019-06-04,1.00159361737475,1583.0,3186.0,17.76359589676676
2019-06-05,1.00013910896728,1185.0,2197.0,17.574554850789905
2019-06-06,0.999020933854326,1158.0,1987.0,17.31496545592039
2019-06-07,0.999480361983086,1770.0,2974.0,17.393049848663992
2019-06-08,0.999950210188339,751.0,1415.0,17.459998768861897
2019-06-09,0.999419943164979,1301.0,2398.0,17.544752707635077
2019-06-10,0.999358820073233,1197.0,2044.0,17.979851237361025
2019-06-11,1.0000338955862,1209.0,1967.0,18.012637960697585
2019-06-12,0.997770662390934,1752.0,2596.0,18.17014426595606
2019-06-13,0.999299009316807,1801.0,3116.0,18.55426100850227
2019-06-14,1.00026387491553,1194.0,2622.0,18.64969845558039
2019-06-15,1.00024457381647,1037.0,1895.0,18.76175640026216
2019-06-16,0.999357988680952,1054.0,1967.0,19.00828832498208
2019-06-17,0.999363781723799,1145.0,1712.0,20.09736540601996
2019-06-18,0.998913534185302,1115.0,1970.0,20.210950560605266
2019-06-19,0.999297684644462,1048.0,1779.0,20.720841760837956
2019-06-20,0.99868450196292,1046.0,1247.0,20.73238685683962
2019-06-21,1.00116640333221,1469.0,1880.0,21.23492378817386
2019-06-22,0.997988080237049,1690.0,2595.0,21.47086195538636
2019-06-23,0.99789229331691,1632.0,2158.0,21.596172907557264
2019-06-24,0.998795668302255,1189.0,1763.0,22.34340910227993
2019-06-25,0.999685014515226,1301.0,1894.0,22.92317977142487
2019-06-26,0.999581810773025,2504.0,3881.0,23.27471208323219
2019-06-27,0.999731241005925,2089.0,3908.0,23.21227587307954
2019-06-28,0.998076244387718,1599.0,2297.0,23.195203534370968
2019-06-29,0.99950203428068,1424.0,2053.0,23.194369554835195
2019-06-30,0.999466531802863,1143.0,1750.0,23.26078474806693
2019-07-01,0.999154439223104,1360.0,2176.0,23.352251175420403
2019-07-02,0.999946849968444,1740.0,2769.0,23.50783721846696
2019-07-03,1.00083924372388,1641.0,2451.0,23.477359792663417
2019-07-04,0.999696487225791,1443.0,1956.0,23.601819602300505
2019-07-05,0.999730365583541,1183.0,1627.0,23.519292438090385
2019-07-06,0.99804064626492,972.0,1415.0,23.57707982064253
2019-07-07,0.99919399841237,859.0,1110.0,23.635447237798115
2019-07-08,0.999568357339998,1287.0,1841.0,24.6296751904447
2019-07-09,1.0002098644823,1764.0,2600.0,25.096321711937815
2019-07-10,1.00089128951697,1430.0,2334.0,25.675081538749247
2019-07-11,1.00077171136477,1357.0,2246.0,25.008787696357693
2019-07-12,1.00057616754446,1242.0,1825.0,24.568034425033304
2019-07-13,1.00022759402735,972.0,1514.0,24.50375937505923
2019-07-14,1.00092763556989,1256.0,2187.0,24.596857967658607
2019-07-15,0.999309433774774,1703.0,2788.0,24.8311667166294
2019-07-16,0.999704759981556,1279.0,2113.0,24.41649873679815
2019-07-17,1.00009938148776,1543.0,2354.0,24.29546067320654
2019-07-18,1.00037613481381,1743.0,2477.0,24.374532994062672
2019-07-19,1.00039668410426,1309.0,1696.0,26.378015978402985
2019-07-20,0.999769624255335,1338.0,1830.0,26.390462840636165
2019-07-21,1.00084789243764,990.0,1347.0,26.420525475429624
2019-07-22,0.999801930097702,943.0,1416.0,26.541404570155557
2019-07-23,0.998348950130715,1079.0,1585.0,26.59681030783219
2019-07-24,1.00067447955584,1162.0,1589.0,26.64858711271675
2019-07-25,0.999768952759192,937.0,1242.0,26.70652210254676
2019-07-26,1.00140099391102,899.0,1269.0,26.691089864016988
2019-07-27,1.00091918796078,797.0,1101.0,26.59596917576142
2019-07-28,0.999692799357629,742.0,1047.0,26.61137203835999
2019-07-29,0.999846979023818,869.0,1144.0,26.90470070650851
2019-07-30,1.00004792265938,846.0,1288.0,27.21546345291063
2019-07-31,1.00027892941915,875.0,1448.0,26.780371329001735
2019-08-01,1.00071766067511,923.0,1401.0,26.840553023143897
2019-08-02,1.00028713377619,969.0,1472.0,27.015797253256917
2019-08-03,0.999534179219388,800.0,1103.0,26.926611092733015
2019-08-04,1.00057841013735,829.0,1152.0,26.95501895429881
2019-08-05,0.998790477526431,1225.0,1661.0,27.405850191392567
2019-08-06,0.999183348550268,1201.0,1799.0,28.408590479387456
2019-08-07,0.99988628041214,1015.0,1582.0,28.73623855903687
2019-08-08,0.999569050709615,823.0,1330.0,28.905692023582446
2019-08-09,1.00031389272892,931.0,1330.0,29.451052841766938
2019-08-10,1.00065247243362,892.0,1358.0,29.189854508470212
2019-08-11,0.999517586754878,668.0,1060.0,29.11381735431505
2019-08-12,1.00049152055269,778.0,1124.0,29.57699870599144
2019-08-13,1.00015537009089,941.0,1624.0,29.918964620372776
2019-08-14,1.00001369683296,1033.0,1748.0,29.9912084271313
2019-08-15,1.00047082947217,1170.0,1839.0,29.956601031444805
2019-08-16,1.00028148594703,932.0,1389.0,30.047153092199206
2019-08-17,0.99977634863085,942.0,1371.0,29.955059042677608
2019-08-18,1.00056881475287,645.0,1100.0,29.978173739834588
2019-08-19,0.999454467608862,810.0,1454.0,30.124973127534343
2019-08-20,1.00018903903659,735.0,1380.0,30.588986817708765
2019-08-21,1.00032678446754,846.0,1473.0,30.754286465236497
2019-08-22,1.00125114647761,882.0,1286.0,30.566727254203368
2019-08-23,1.00114713540019,870.0,1100.0,30.43950097200856
2019-08-24,1.00109505240772,666.0,1038.0,30.46879344817276
2019-08-25,1.00051616800286,483.0,710.0,30.39750741730228
2019-08-26,1.00169786594387,674.0,1172.0,30.758127222501027
2019-08-27,1.0007590098778,709.0,1266.0,30.83811520884427
2019-08-28,0.999568622388603,881.0,1543.0,30.811360511488623
2019-08-29,1.00016442202874,1031.0,1650.0,30.536114151460048
2019-08-30,0.999595362708398,698.0,1252.0,30.120737095072126
2019-08-31,1.00034653219574,529.0,962.0,30.136788543906015
2019-09-01,1.00139073277234,525.0,1069.0,30.15634490555124
2019-09-02,1.00121858069725,812.0,1482.0,29.787305965914204
2019-09-03,1.00120434596958,926.0,1718.0,30.249596456960724
2019-09-04,1.00056569522725,707.0,977.0,31.109657120369302
2019-09-05,0.999808417752917,673.0,1038.0,30.98316484852531
2019-09-06,1.00045067908534,701.0,1318.0,30.777472883027517
2019-09-07,1.00070144414756,522.0,1312.0,30.74322578300023
2019-09-08,1.00030151528922,500.0,1174.0,30.75247145405899
2019-09-09,0.999765739724323,677.0,1193.0,31.571433560435317
2019-09-10,0.999763947055149,615.0,928.0,31.651447663889783
2019-09-11,0.999322193742354,546.0,729.0,32.364479861257855
2019-09-12,0.999793026881286,740.0,900.0,31.708140582625123
2019-09-13,1.00053065868868,648.0,945.0,31.504019888493925
2019-09-14,1.00019615253306,546.0,1271.0,31.527448484557866
2019-09-15,0.999626538287925,478.0,814.0,31.570470970999793
2019-09-16,0.999774741199841,677.0,1125.0,32.31130668664472
2019-09-17,0.999673438398368,742.0,1265.0,32.64961970683516
2019-09-18,0.999417281880754,837.0,1244.0,33.099948303952544
