time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2020-08-26,51.242057651427295,303,2409,1935.0,2166.0,1.071332e-05,287,0.83637026418
2020-08-27,45.66814529874687,158,2420,1923.0,2163.0,1.094902e-05,80,0.848742327997
2020-08-28,47.66100661056372,145,2432,1936.0,2182.0,1.1161525e-05,72,0.851073472054
2020-08-29,50.51835897031013,98,2425,1950.0,2181.0,1.0702472e-05,110,0.852817298596
2020-08-30,75.39068023169106,287,2466,2026.0,2246.0,1.104999e-05,311,0.863631675108
2020-08-31,62.49269617861887,171,2480,2025.0,2247.0,1.1127909e-05,119,0.878103574315
2020-09-01,72.30774344543556,144,2494,2051.0,2266.0,1.0898437e-05,88,0.885206764607
2020-09-02,60.27379071958888,114,2503,2043.0,2262.0,1.0542527e-05,31,0.889369275395
2020-09-03,44.35074858780964,103,2509,2001.0,2256.0,1.0664991e-05,39,0.897012103756
2020-09-04,42.66878546590418,182,2525,2009.0,2266.0,1.0805757e-05,99,0.907325874474
2020-09-05,33.332628444516054,139,2517,1964.0,2246.0,1.1078286e-05,92,0.91593618057
2020-09-06,38.911179628751675,143,2527,1985.0,2259.0,1.1065619e-05,119,0.914234127062
2020-09-07,39.89646666390761,110,2549,1999.0,2278.0,1.1149958e-05,116,0.919918108435
2020-09-08,36.528943767225634,62,2548,1988.0,2278.0,1.1310252e-05,49,0.921704593554
2020-09-09,38.67013240743311,117,2577,2018.0,2305.0,1.1079698e-05,78,0.92504234454
2020-09-10,40.89451408428889,112,2603,2038.0,2327.0,1.1444314e-05,69,0.924714474823
2020-09-11,48.16471618568716,128,2632,2078.0,2361.0,1.2162108e-05,209,0.896349372749
2020-09-12,57.2514263489766,189,2666,2097.0,2390.0,1.4527213e-05,408,0.893363001573
2020-09-13,51.15048216333258,202,2657,2026.0,2365.0,1.5997601e-05,347,0.959090005402
2020-09-14,62.53334521296896,408,2642,1868.0,2324.0,2.1338385e-05,1184,1.074691422438
2020-09-15,48.91023312492388,231,2663,1807.0,2321.0,2.1455678e-05,376,1.152132885191
2020-09-16,49.77335624492126,182,2677,1836.0,2332.0,2.0829223e-05,267,1.171915916645
2020-09-17,48.7318281297776,78,2685,1834.0,2338.0,2.0625067e-05,149,1.183749688349
