time,Price
2017-07-15,0.0767791157006139
2017-07-16,0.0748068998775405
2017-07-17,0.0905459064765366
2017-07-18,0.0931018345592477
2017-07-19,0.107892467214453
2017-07-20,0.117712887816686
2017-07-21,0.111229256337883
2017-07-22,0.118295476786714
2017-07-23,0.119610302038168
2017-07-24,0.116067795261206
2017-07-25,0.105959495326113
2017-07-26,0.105023201797681
2017-07-27,0.108058008512914
2017-07-28,0.10469272618222
2017-07-29,0.107387331714876
2017-07-30,0.107187146057675
2017-07-31,0.104481944240807
2017-08-01,0.0998116030478161
2017-08-02,0.100226835914047
2017-08-03,0.106779190151802
2017-08-04,0.107628972781117
2017-08-05,0.128035726997257
2017-08-06,0.131355002925659
2017-08-07,0.149458875362106
2017-08-08,0.224924464783898
2017-08-09,0.243489750346407
2017-08-10,0.349746311546081
2017-08-11,0.399895315058952
2017-08-12,0.446133480251272
2017-08-13,0.885544677037747
2017-08-14,1.29961108016914
2017-08-15,1.12328621983544
2017-08-16,1.43242694735856
2017-08-17,1.98695416995694
2017-08-18,2.30702705019933
2017-08-19,2.15388556197966
2017-08-20,2.58597470315812
2017-08-21,2.70366320592101
2017-08-22,2.52423907140027
2017-08-23,2.5798214280938
2017-08-24,2.37175997933067
2017-08-25,2.50551018443714
2017-08-26,2.16321399581821
2017-08-27,2.02926183765034
2017-08-28,2.05874234854815
2017-08-29,2.24378372456554
2017-08-30,2.32508144328345
2017-08-31,2.20584364760539
2017-09-01,2.32302168840466
2017-09-02,1.91239039891382
2017-09-03,1.57256509635979
2017-09-04,1.0881190722892
2017-09-05,0.981143261504752
2017-09-06,1.05081042453731
2017-09-07,1.34836583693012
2017-09-08,1.02070411026695
2017-09-09,0.999501042698436
2017-09-10,0.946065764072606
2017-09-11,1.02417865405463
2017-09-12,1.02430536296079
2017-09-13,0.940222852243454
2017-09-14,0.694180259770432
2017-09-15,0.803083429892951
2017-09-16,0.805982916842176
2017-09-17,0.789694109139838
2017-09-18,0.898443610978095
2017-09-19,0.796902090049434
2017-09-20,0.75468791368169
2017-09-21,0.694988619570132
2017-09-22,0.718046853061765
2017-09-23,0.766876774776168
2017-09-24,0.783102939498572
2017-09-25,0.917941949115554
2017-09-26,0.865193090930621
2017-09-27,1.14112637599561
2017-09-28,1.37006702681767
2017-09-29,1.26639849607148
2017-09-30,1.28537618240372
2017-10-01,1.52140964994979
2017-10-02,1.96579086697007
2017-10-03,1.78828219981027
2017-10-04,1.61326492081245
2017-10-05,1.68131178639527
2017-10-06,1.58233029049233
2017-10-07,1.5732812396476
2017-10-08,1.26014525377218
2017-10-09,1.39763345152377
2017-10-10,1.39596380947734
2017-10-11,1.43111538355651
2017-10-12,1.34782814041346
2017-10-13,1.43976157737272
2017-10-14,1.49725107531645
2017-10-15,1.5500844153201
2017-10-16,1.42999399815943
2017-10-17,1.37014152085536
2017-10-18,1.31784912714856
2017-10-19,1.28648832572055
2017-10-20,1.24068202185958
2017-10-21,1.2330706754888
2017-10-22,1.21562338891478
2017-10-23,1.18188136761241
2017-10-24,1.24641729951414
2017-10-25,1.25405029238117
2017-10-26,1.20559395073526
2017-10-27,1.17242411857215
2017-10-28,1.1660707353644
2017-10-29,1.23543408771633
2017-10-30,1.30892963128327
2017-10-31,1.31091348391396
2017-11-01,1.26033594748916
2017-11-02,1.29829281956595
2017-11-03,1.46783872768792
2017-11-04,1.63056482086523
2017-11-05,1.52686468335601
2017-11-06,1.57058160361297
2017-11-07,1.80049564158233
2017-11-08,1.9988640081648
2017-11-09,1.98912991022209
2017-11-10,1.80032427875818
2017-11-11,1.68223609960026
2017-11-12,1.51087332978417
2017-11-13,1.69513287654951
2017-11-14,1.5805907870673
2017-11-15,1.53310250575002
2017-11-16,1.5797712786153
2017-11-17,1.5121960586732
2017-11-18,1.66726435832079
2017-11-19,1.60318699858379
2017-11-20,1.63233115730382
2017-11-21,1.57381088093706
2017-11-22,1.6117802206714
2017-11-23,1.55516899287872
2017-11-24,1.7169034493032
2017-11-25,1.86407811340404
2017-11-26,1.85351171349193
2017-11-27,1.94032308757754
2017-11-28,1.92698202628234
2017-11-29,1.78232604465858
2017-11-30,1.94494053531031
2017-12-01,2.06478700834769
2017-12-02,2.0734052698567
2017-12-03,2.25332536145052
2017-12-04,2.53137016644151
2017-12-05,2.58598604157111
2017-12-06,2.62022294490809
2017-12-07,2.78615066076153
2017-12-08,2.86161742446191
2017-12-09,2.60832848666627
2017-12-10,2.50205378282984
2017-12-11,2.71502184270426
2017-12-12,2.73394438574572
2017-12-13,2.80579960761367
2017-12-14,3.16616511978477
2017-12-15,4.02338134596915
2017-12-16,4.69495712578
2017-12-17,5.96816727053206
2017-12-18,5.77775190206843
2017-12-19,5.72737201588408
2017-12-20,5.15785646457777
2017-12-21,5.23246695612486
2017-12-22,4.59696689714819
2017-12-23,5.05346543917834
2017-12-24,5.36517626242397
2017-12-25,6.67902851275717
2017-12-26,9.05648022050131
2017-12-27,9.81383673752472
2017-12-28,9.22189507402319
2017-12-29,8.80008843230699
2017-12-30,7.94253173331784
2017-12-31,8.6565799321348
2018-01-01,8.42506327622504
2018-01-02,8.81816992760996
2018-01-03,9.42142942216275
2018-01-04,9.1622897416316
2018-01-05,15.2817405576597
2018-01-06,22.3524159887281
2018-01-07,18.478912095765
2018-01-08,18.1978955995509
2018-01-09,17.0468156612624
2018-01-10,17.1054390753699
2018-01-11,20.8338200070637
2018-01-12,22.193079461001
2018-01-13,22.0738566632309
2018-01-14,20.9074312886947
2018-01-15,19.4565613989899
