time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2019-03-06,1.64309635261999,108.0,31993.0,653.0,1335.0,7.5603759e-05,132.0,1.4989054162899291
2019-03-07,1.84571474298099,130.0,32019.0,680.0,1366.0,7.5940398e-05,186.0,1.4950493161314284
2019-03-08,1.74603367137703,125.0,32048.0,685.0,1380.0,7.6223558e-05,167.0,1.4963276183191243
2019-03-09,1.74014982273499,78.0,32072.0,700.0,1402.0,7.6520659e-05,87.0,1.4689217674217905
2019-03-10,1.81055628459114,50.0,32090.0,722.0,1422.0,7.6570877e-05,43.0,1.451179776722983
2019-03-11,1.71971983342155,77.0,32123.0,734.0,1445.0,7.6772298e-05,58.0,1.4497753281654169
2019-03-12,1.80009645933746,102.0,32139.0,749.0,1458.0,7.6746015e-05,92.0,1.4440522443538772
2019-03-13,1.74363053597601,71.0,32162.0,755.0,1476.0,7.7111208e-05,55.0,1.4336022343212038
2019-03-14,1.77433551142586,78.0,32197.0,784.0,1511.0,7.73734e-05,65.0,1.4295151099247292
2019-03-15,1.94445048477049,98.0,32235.0,829.0,1553.0,7.760949e-05,98.0,1.4265841467368925
2019-03-16,2.0825599606889,88.0,32271.0,884.0,1674.0,7.8155818e-05,90.0,1.4251866539006657
2019-03-17,2.04174252340075,97.0,32303.0,899.0,1698.0,7.8488243e-05,89.0,1.423639874410708
2019-03-18,1.97893218142698,195.0,32223.0,781.0,1523.0,7.8537391e-05,210.0,1.4228659388268128
2019-03-19,2.31329963238815,291.0,32167.0,838.0,1601.0,7.7068001e-05,393.0,1.415146329994032
2019-03-20,2.67100388885508,477.0,32245.0,902.0,1692.0,7.8280561e-05,972.0,1.419163861644728
2019-03-21,2.56058540186598,333.0,32304.0,932.0,1736.0,7.8808243e-05,493.0,1.404279138209917
2019-03-22,2.49606959399384,349.0,32279.0,875.0,1675.0,7.8665313e-05,567.0,1.4072113653313103
2019-03-23,2.44056437523256,338.0,32276.0,869.0,1664.0,7.7963557e-05,562.0,1.404537258661856
2019-03-24,2.50049216076226,642.0,32196.0,880.0,1671.0,7.7513146e-05,1185.0,1.399969757786392
2019-03-25,2.47602466571654,1613.0,32420.0,1515.0,2299.0,7.7326165e-05,1985.0,1.3961636302486753
2019-03-26,2.42276482647083,5011.0,35003.0,4622.0,5462.0,8.1211721e-05,6486.0,1.409079741634925
2019-03-27,2.41600797574892,4830.0,31341.0,982.0,1773.0,7.7119997e-05,6554.0,1.4022936081865416
2019-03-28,2.34642273302684,8571.0,23660.0,984.0,1772.0,6.1624305e-05,9548.0,1.4040777592902896
2019-03-29,2.46378996667867,8844.0,15259.0,1010.0,1793.0,4.4973726e-05,9174.0,1.4105141986778678
2019-03-30,2.43978055558033,4733.0,10885.0,1025.0,1813.0,3.6336809e-05,5016.0,1.407541063516279
2019-03-31,2.56775371647971,478.0,10837.0,1018.0,1816.0,3.6227141e-05,779.0,1.420260867477987
2019-04-01,2.80559990094381,4458.0,6697.0,1073.0,1863.0,3.2428005e-05,4648.0,1.423797831292019
