time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2020-05-13,9322.997202045588,5,3,0,0,0.0,2,1.310027769207
2020-05-14,9801.269487726477,0,3,0,0,0.0,0,1.310027769207
2020-05-15,9326.875858912916,9,6,1,4,0.0,21,2.46839282094
2020-05-16,9395.475389304498,2,7,1,4,0.0,1,2.497635530492
2020-05-17,9682.5324811806,10,10,1,4,0.0,8,2.184965771369
2020-05-18,9726.850022092343,0,10,1,4,0.0,0,2.184965771369
2020-05-19,9754.201462010518,0,10,1,4,0.0,0,2.184965771369
2020-05-20,9515.702550263004,8,12,2,7,0.0,5,1.04346472001
2020-05-21,9068.801229339566,0,12,2,6,0.0,0,1.04346472001
2020-05-22,9161.815033898309,14,16,2,9,0.0,10,1.078939711751
2020-05-23,9183.662125073057,8,20,3,11,0.0,9,1.073346655542
2020-05-24,8806.230657159556,6,21,3,11,0.0,3,1.074578793782
2020-05-25,8909.192581531266,7,22,3,12,0.0,3,1.076052461202
2020-05-26,8835.137253360608,8,24,4,14,0.0,3,1.075533069755
2020-05-27,9169.057439216833,35,35,12,26,4.3001e-08,44,1.01385486994
2020-05-28,9568.261853009935,30,47,20,35,5.1254e-08,50,1.09949412969
2020-05-29,9432.41333343074,64,51,25,38,6.0135e-08,85,1.494006868947
2020-05-30,9691.68049117475,37,50,24,37,5.4985e-08,54,1.700721545005
2020-05-31,9433.943846639391,18,52,23,38,5.3861e-08,21,1.725174914327
2020-06-01,10199.135054237287,31,58,29,43,5.2294e-08,33,1.770520901135
2020-06-02,9512.346533021626,30,59,26,42,5.154e-08,21,1.772725698911
2020-06-03,9642.27340035067,28,59,27,42,5.0214e-08,31,1.804127943979
2020-06-04,9813.360679135008,21,61,28,44,4.9732e-08,54,1.807282752249
2020-06-05,9641.891622559904,36,63,32,48,4.0938e-08,34,2.157549645565
2020-06-06,9668.670538573931,31,64,34,51,4.9498e-08,49,3.427354045947
2020-06-07,9747.580111046174,21,61,31,47,6.9372e-08,18,3.445469078809
2020-06-08,9769.342361484512,20,65,34,50,6.9015e-08,13,3.539822351748
2020-06-09,9779.422165663354,20,66,35,51,6.8149e-08,26,3.617597645436
2020-06-10,9888.444174693164,21,67,35,52,6.0388e-08,45,3.521871118699
2020-06-11,9277.45116931619,29,67,31,49,3.5839e-08,55,3.784877169969
2020-06-12,9456.161533313852,31,72,34,53,3.0388e-08,43,3.805677780787
2020-06-13,9461.33379865576,33,75,33,55,2.5355e-08,38,3.731692621206
2020-06-14,9342.955635300996,25,79,36,57,1.61527e-07,28,3.175507287849
2020-06-15,9441.383211279954,35,82,38,60,1.59096e-07,49,4.056258404164
2020-06-16,9520.091948275862,35,85,39,63,1.52383e-07,64,4.569886482736
2020-06-17,9448.693560607831,27,88,40,65,1.54262e-07,50,5.310194162832
2020-06-18,9389.990766393925,38,92,39,66,2.50744e-07,58,4.860594214892
2020-06-19,9285.991582933955,196,96,37,65,2.87483e-07,506,4.508949287113
2020-06-20,9357.292464465225,154,96,38,66,1.68565e-07,408,4.368390816814
2020-06-21,9284.76937182934,141,106,40,74,1.6165e-07,369,4.771956172855
2020-06-22,9684.62018474576,175,112,45,79,1.38392e-07,596,4.604396368123
2020-06-23,9611.72599824664,131,118,45,83,1.1821e-07,458,5.245938076383
2020-06-24,9292.94354354179,115,119,45,83,3.33173e-07,327,5.154389718154
2020-06-25,9247.121432495614,120,121,44,83,2.08962e-07,319,5.15840518436
2020-06-26,9159.437772063124,108,129,49,88,2.17811e-07,234,5.319107094544
2020-06-27,9002.165617182935,96,133,49,90,4.5297e-07,232,5.261892517842
2020-06-28,9108.065674576272,92,133,48,91,4.50223e-07,181,5.2223953013
2020-06-29,9184.24736627703,84,133,44,90,4.39123e-07,158,5.308900904271
2020-06-30,9143.967585300994,59,139,43,96,4.38131e-07,108,5.499111654186
2020-07-01,9241.339612390417,73,144,44,97,4.39896e-07,119,5.533482605766
2020-07-02,9094.387286791352,102,150,52,104,4.13968e-07,212,5.403489739009
2020-07-03,9066.69069661017,97,154,50,106,4.79888e-07,199,5.172443952086
2020-07-04,9126.21955493863,64,153,50,106,6.10343e-07,126,5.18286864385
2020-07-05,9079.61401808884,72,152,48,104,5.76032e-07,181,5.119380497661
2020-07-06,9338.942591174751,83,163,59,112,5.85763e-07,178,5.422011319888
2020-07-07,9252.158732612508,62,163,56,111,5.65261e-07,164,5.340009446325
2020-07-08,9434.56795645821,84,166,60,112,5.57535e-07,202,5.794653400117
2020-07-09,9231.502347516072,82,177,66,117,7.8651e-07,175,5.701451330082
2020-07-10,9285.221015429574,76,179,67,120,7.22216e-07,136,5.970694140377
2020-07-11,9237.17100818235,73,184,72,121,6.55771e-07,125,5.756444990544
2020-07-12,9289.097976914083,74,183,70,122,7.52061e-07,164,5.461552519976
2020-07-13,9236.622501168908,67,187,69,122,7.88402e-07,133,5.799843646393
2020-07-14,9260.356986849796,62,185,67,120,7.86481e-07,109,5.821276797763
2020-07-15,9196.72555897136,73,195,71,126,9.53076e-07,107,6.044362898788
