time,Price
2018-11-15,92.6704419185875
2018-11-16,104.548590703105
2018-11-17,111.879445208363
2018-11-18,88.8108814817549
2018-11-19,59.5120016563335
2018-11-20,41.5418354480825
2018-11-21,47.166733074416
2018-11-22,43.2011699693577
2018-11-23,56.056938398574
2018-11-24,57.8604075280105
2018-11-25,90.8002330152542
2018-11-26,116.098274003129
2018-11-27,100.245968449726
2018-11-28,100.365039111447
2018-11-29,98.1753167307506
2018-11-30,93.8905720807579
2018-12-01,92.4751327773811
2018-12-02,98.5593287568218
2018-12-03,92.8764603153646
2018-12-04,88.7461924472731
2018-12-05,85.2838490382594
2018-12-06,103.682499511276
2018-12-07,102.873482767799
2018-12-08,96.5706882530016
2018-12-09,95.7940134434992
2018-12-10,93.3054360529503
2018-12-11,88.5243243125917
2018-12-12,87.3213600241468
2018-12-13,77.2188659806351
2018-12-14,69.7966757149684
2018-12-15,66.8618280607647
2018-12-16,76.4160678750825
2018-12-17,80.6698246105661
2018-12-18,83.5949192632015
2018-12-19,86.4975314328388
2018-12-20,110.34166823511
2018-12-21,107.077567801194
2018-12-22,107.642895947289
2018-12-23,106.15975691263
2018-12-24,102.482577702205
2018-12-25,92.1937707254009
2018-12-26,93.3645587745284
2018-12-27,83.3240265363516
2018-12-28,92.0410128161635
2018-12-29,89.6388334572242
2018-12-30,88.0312554691324
2018-12-31,83.7060147127285
2019-01-01,90.9888080651714
2019-01-02,94.1704216006966
2019-01-03,87.179486150179
2019-01-04,86.9170490914906
2019-01-05,87.1894714429872
2019-01-06,89.5212277725349
2019-01-07,87.3143972134059
2019-01-08,87.0945040126007
2019-01-09,86.2749670216925
2019-01-10,74.8401105971794
2019-01-11,73.8450288304116
2019-01-12,82.064325646684
2019-01-13,76.1809531442202
2019-01-14,79.7140407305536
2019-01-15,76.5271882503326
2019-01-16,77.0202456452999
2019-01-17,77.1284029341871
2019-01-18,75.1009359292836
2019-01-19,76.5917926793974
2019-01-20,74.118647992929
2019-01-21,74.2927149239868
2019-01-22,75.4595848286607
2019-01-23,74.8354763813448
2019-01-24,73.8880184097414
2019-01-25,73.9202329441206
2019-01-26,73.0489868618849
2019-01-27,70.8921675128398
2019-01-28,64.8244494558989
2019-01-29,62.7666115762336
2019-01-30,65.4630839493238
2019-01-31,63.1154827128142
2019-02-01,63.5855692396962
2019-02-02,64.8170985840617
2019-02-03,63.0001567387536
2019-02-04,62.0422852640756
2019-02-05,60.1856511817791
2019-02-06,61.8411154874379
2019-02-07,61.9833803606235
2019-02-08,66.1378505828774
2019-02-09,65.2441164736799
2019-02-10,65.3402335459897
2019-02-11,63.988010544313
2019-02-12,64.5206842528703
2019-02-13,63.7015678501753
2019-02-14,61.8787142403838
2019-02-15,61.5639299475877
2019-02-16,61.4972518445724
2019-02-17,62.0709896729974
2019-02-18,66.870548404601
2019-02-19,66.3770328575295
2019-02-20,66.1340223888456
2019-02-21,64.3467561389554
2019-02-22,65.0127530440674
2019-02-23,67.341011761366
2019-02-24,60.4740364514147
2019-02-25,67.2770217853029
2019-02-26,73.0889301196934
2019-02-27,66.9364998254153
2019-02-28,66.2773846055908
2019-03-01,66.2032829977714
2019-03-02,65.935672439523
2019-03-03,64.3840266152869
2019-03-04,62.4640311883176
2019-03-05,66.3610596845427
2019-03-06,66.0398431715005
2019-03-07,66.0522550440182
2019-03-08,64.5926644488006
2019-03-09,65.9641429429684
2019-03-10,65.9867622801896
2019-03-11,64.4796200580148
2019-03-12,65.1436548403566
2019-03-13,64.0800514856379
2019-03-14,65.339351613808
2019-03-15,66.8889253561498
2019-03-16,68.0770746726905
2019-03-17,67.4948998522886
2019-03-18,66.2467162189312
2019-03-19,65.883267069062
2019-03-20,66.0854103221264
2019-03-21,65.0736262824928
2019-03-22,66.0677950280295
2019-03-23,66.3916821049647
2019-03-24,65.1419123118145
2019-03-25,63.5128305148553
2019-03-26,63.0166541428692
2019-03-27,64.972119027949
2019-03-28,63.633667120712
2019-03-29,64.1394529977532
2019-03-30,64.6824241188745
2019-03-31,64.7144579628913
2019-04-01,65.7883198888726
2019-04-02,78.2863734285373
2019-04-03,82.416578003872
2019-04-04,82.9165417497253
2019-04-05,83.9988936304652
2019-04-06,84.2167933578314
2019-04-07,86.3529353250462
2019-04-08,83.1703823737849
2019-04-09,78.6894568704569
2019-04-10,79.9690410580714
2019-04-11,71.8336694286901
2019-04-12,71.3863102123455
2019-04-13,69.8250005641737
2019-04-14,70.8695924059575
2019-04-15,58.7871291926087
2019-04-16,56.0756415419015
2019-04-17,55.2772871268343
2019-04-18,59.2225856279758
2019-04-19,59.3315179043987
2019-04-20,58.5283891220508
2019-04-21,56.5557408494768
2019-04-22,57.5172126073752
2019-04-23,56.0520451749484
2019-04-24,53.7060668220513
2019-04-25,50.7204983317183
2019-04-26,52.540199898184
2019-04-27,53.5069423201976
2019-04-28,53.073031673362
2019-04-29,51.6888995545191
2019-04-30,53.1865192279156
2019-05-01,52.8316174473015
2019-05-02,52.0513409719958
2019-05-03,53.1148147846665
2019-05-04,52.9406046733839
2019-05-05,53.1003185541899
2019-05-06,52.2635479300029
2019-05-07,52.5141812154749
2019-05-08,58.3710072160276
2019-05-09,56.6101207332293
2019-05-10,57.5860302701681
2019-05-11,62.5302885877236
2019-05-12,57.7743477253974
2019-05-13,60.3901754606624
2019-05-14,60.2573745967947
2019-05-15,73.139228308938
2019-05-16,65.1809661011881
2019-05-17,60.6518448267039
2019-05-18,60.0006776656726
2019-05-19,65.6506458232131
2019-05-20,63.1771853935973
2019-05-21,104.187286931124
2019-05-22,106.708963425344
2019-05-23,101.948638965622
2019-05-24,99.3825900995628
2019-05-25,93.5689784591155
2019-05-26,106.87813734911
2019-05-27,116.65884390595
2019-05-28,122.087633684303
2019-05-29,193.318255025325
2019-05-30,182.328940792564
2019-05-31,195.273097774722
2019-06-01,189.128816596884
2019-06-02,190.310317035473
2019-06-03,219.397079495972
2019-06-04,225.926137061414
2019-06-05,215.583673896734
2019-06-06,195.50162207641
2019-06-07,203.026550418444
2019-06-08,195.745882439611
2019-06-09,183.25088435012
2019-06-10,191.861800321356
2019-06-11,186.162701658459
2019-06-12,189.802427974535
2019-06-13,213.026227722905
2019-06-14,215.949770759334
2019-06-15,209.654360462975
2019-06-16,212.603743655804
2019-06-17,225.064215487158
2019-06-18,221.120395231691
2019-06-19,224.282771831468
2019-06-20,219.679792877512
2019-06-21,221.641951153516
2019-06-22,238.59589105252
2019-06-23,236.587120092888
2019-06-24,235.131431856325
2019-06-25,236.632082255267
2019-06-26,218.711836955416
2019-06-27,196.388165506353
2019-06-28,211.075225111276
2019-06-29,213.991023676794
2019-06-30,194.962394630963
2019-07-01,196.419787307609
2019-07-02,194.523748644706
2019-07-03,203.60161062907
2019-07-04,195.443783500799
2019-07-05,198.619558108086
2019-07-06,198.318781387807
2019-07-07,199.989702310245
2019-07-08,201.815127411072
2019-07-09,204.618623165155
2019-07-10,190.711998893277
2019-07-11,161.210299939875
2019-07-12,166.232364640463
2019-07-13,154.654490093448
2019-07-14,131.058852993671
2019-07-15,129.092276608757
2019-07-16,112.042950671049
2019-07-17,120.336450003518
2019-07-18,135.560104619218
2019-07-19,146.369095186938
2019-07-20,171.75152493815
2019-07-21,176.752260479104
2019-07-22,168.293770370504
