time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,Transactions
2016-08-07,1.55230322836961,7449.0,37011.0,3604.0,29295.0,4184.0
2016-08-08,1.54508535247851,6343.0,36955.0,3640.0,29121.0,3758.0
2016-08-09,1.60554341547826,7853.0,36651.0,3711.0,29072.0,4179.0
2016-08-10,1.56932074212252,7346.0,36326.0,3753.0,29026.0,3979.0
2016-08-11,1.64846052152431,7071.0,36739.0,3780.0,29431.0,4078.0
2016-08-12,1.72636081699393,6382.0,36673.0,3901.0,29472.0,3772.0
2016-08-13,1.77275081992226,10395.0,36322.0,3939.0,29118.0,5799.0
2016-08-14,1.65582585592042,14211.0,36215.0,3839.0,28963.0,7084.0
2016-08-15,1.59121042471339,2936.0,36695.0,3839.0,29331.0,1980.0
2016-08-16,1.60107569224841,7842.0,36919.0,3765.0,29548.0,4681.0
2016-08-17,1.60559671580043,5861.0,37018.0,3781.0,29623.0,3384.0
2016-08-18,1.59673671971186,8163.0,36862.0,3832.0,29469.0,4722.0
2016-08-19,1.5872120706397,7099.0,36704.0,3856.0,29239.0,4107.0
2016-08-20,1.56299782891613,9869.0,36425.0,3877.0,28989.0,5076.0
2016-08-21,1.56447029227247,8500.0,37015.0,3905.0,29388.0,4440.0
2016-08-22,1.53389307721829,10927.0,36854.0,3930.0,29038.0,5708.0
2016-08-23,1.48256742947193,3425.0,37147.0,3841.0,29228.0,2247.0
2016-08-24,1.52662491645165,14320.0,36905.0,3909.0,29261.0,7156.0
2016-08-25,1.51493326713768,6260.0,37428.0,3830.0,29680.0,3358.0
2016-08-26,1.51990310145187,10762.0,37452.0,3836.0,29675.0,5959.0
2016-08-27,1.48423888873168,7604.0,37451.0,3835.0,29570.0,4012.0
2016-08-28,1.50173753132929,7287.0,37608.0,3821.0,29744.0,4044.0
2016-08-29,1.48868621390547,11081.0,36268.0,3814.0,28350.0,5353.0
2016-08-30,1.47671648152396,4858.0,36434.0,3791.0,28657.0,2553.0
2016-08-31,1.43051489485704,9043.0,36401.0,3786.0,28602.0,4671.0
2016-09-01,1.46068706634445,6926.0,36152.0,3861.0,28456.0,3923.0
2016-09-02,1.44855848237225,6765.0,36300.0,3884.0,28577.0,3689.0
2016-09-03,1.50263627235668,7416.0,35986.0,4015.0,28251.0,4186.0
2016-09-04,1.50937816779408,11523.0,35632.0,4041.0,28040.0,6137.0
2016-09-05,1.52365954130025,3207.0,36038.0,4034.0,28381.0,2078.0
2016-09-06,1.51063318362136,10484.0,35788.0,4028.0,28051.0,5466.0
2016-09-07,1.52012804608482,5814.0,35874.0,4037.0,28024.0,3666.0
2016-09-08,1.53969887929463,13233.0,35417.0,4062.0,27698.0,6801.0
2016-09-09,1.54515711471584,5199.0,35899.0,4101.0,28119.0,3107.0
2016-09-10,1.53459002689599,16278.0,37242.0,4102.0,29463.0,8126.0
2016-09-11,1.48702805275949,8339.0,37530.0,4092.0,29603.0,4293.0
2016-09-12,1.45252286300434,7241.0,37450.0,4090.0,29496.0,3671.0
2016-09-13,1.46354809798795,10991.0,36814.0,4143.0,28915.0,5753.0
2016-09-14,1.47303259809751,3841.0,37223.0,4136.0,29284.0,2447.0
2016-09-15,1.444834234491,7433.0,37352.0,4016.0,29394.0,4218.0
2016-09-16,1.4527366912877,4984.0,37428.0,3959.0,29455.0,3156.0
2016-09-17,1.40731223846497,9440.0,37537.0,3941.0,29460.0,5172.0
2016-09-18,1.2974286384811,18495.0,36428.0,3888.0,28342.0,7896.0
2016-09-19,1.24425559552141,3998.0,37216.0,3880.0,29009.0,2348.0
2016-09-20,1.30550629719171,13171.0,37864.0,3828.0,29686.0,5713.0
2016-09-21,1.19900163828469,6977.0,37953.0,3766.0,29672.0,3650.0
2016-09-22,1.20101580737463,5437.0,38092.0,3707.0,29731.0,3369.0
2016-09-23,1.21411850658663,16581.0,37646.0,3746.0,29302.0,7823.0
2016-09-24,1.23386773341342,3466.0,38070.0,3742.0,29662.0,2313.0
2016-09-25,1.20495768752737,10662.0,38184.0,3731.0,29687.0,5594.0
2016-09-26,1.1523112547814,4655.0,38412.0,3596.0,29762.0,2970.0
2016-09-27,1.08174947771369,21283.0,39227.0,3469.0,30386.0,10034.0
2016-09-28,1.05221362804479,5299.0,39601.0,3413.0,30683.0,3328.0
2016-09-29,1.03733729692754,18895.0,38907.0,3412.0,29964.0,8511.0
2016-09-30,0.965481507990016,4446.0,39353.0,3333.0,30120.0,2827.0
2016-10-01,1.00413447081245,7787.0,38973.0,3378.0,29921.0,4377.0
2016-10-02,0.977385346575571,4159.0,39351.0,3308.0,30022.0,2589.0
2016-10-03,1.06627000904915,16194.0,38567.0,3466.0,29700.0,7610.0
2016-10-04,1.01823611787512,3439.0,38939.0,3380.0,30039.0,2243.0
2016-10-05,1.08710302192372,8519.0,38685.0,3488.0,29853.0,4581.0
2016-10-06,1.0965512468802,5077.0,39034.0,3502.0,30125.0,3222.0
2016-10-07,1.08754722450241,19619.0,38507.0,3489.0,29530.0,9295.0
2016-10-08,1.03351374771419,3564.0,39263.0,3434.0,30105.0,2586.0
2016-10-09,1.03416775868895,22183.0,40150.0,3538.0,30826.0,10448.0
2016-10-10,0.982513090458532,4135.0,40556.0,3399.0,31046.0,2875.0
2016-10-11,0.95868521157535,11080.0,39768.0,3435.0,30150.0,5300.0
2016-10-12,0.942437059046669,4341.0,40020.0,3357.0,30293.0,2465.0
2016-10-13,0.951475870606296,19697.0,38847.0,3421.0,29347.0,8085.0
2016-10-14,0.959354068606638,3917.0,39277.0,3378.0,29736.0,2210.0
2016-10-15,0.947760896152445,8362.0,39508.0,3363.0,29873.0,4136.0
2016-10-16,0.904968636430961,9815.0,39580.0,3292.0,29943.0,4750.0
2016-10-17,0.949747567646804,17300.0,39656.0,3420.0,30089.0,8039.0
2016-10-18,0.87938720031973,6280.0,40054.0,3352.0,30220.0,3384.0
2016-10-19,0.867424869182093,9526.0,39827.0,3264.0,29904.0,4856.0
2016-10-20,0.888420010097825,4127.0,40147.0,3286.0,30226.0,2253.0
2016-10-21,0.880091323478911,15386.0,39257.0,3282.0,29287.0,7488.0
2016-10-22,0.904535139662903,4308.0,39759.0,3273.0,29691.0,2347.0
2016-10-23,0.89873953876181,9077.0,39638.0,3310.0,29565.0,4325.0
2016-10-24,0.884599175239354,18966.0,39509.0,3282.0,29610.0,8423.0
2016-10-25,0.852957735203741,6919.0,39837.0,3252.0,29844.0,3497.0
2016-10-26,0.845550634146848,12606.0,39152.0,3224.0,29114.0,6336.0
2016-10-27,0.833389400258771,3625.0,39575.0,3208.0,29527.0,1935.0
2016-10-28,0.783933576390172,13448.0,38930.0,3160.0,28926.0,6559.0
2016-10-29,0.771587145997424,6554.0,39391.0,3158.0,29394.0,3398.0
2016-10-30,0.781821761786868,5945.0,39608.0,3151.0,29560.0,3064.0
2016-10-31,0.69432652756404,9375.0,39375.0,3004.0,29165.0,4745.0
2016-11-01,0.715650228765259,6918.0,39361.0,3019.0,29081.0,3653.0
2016-11-02,0.723108541695468,6155.0,39422.0,3093.0,29204.0,3310.0
2016-11-03,0.65662125512848,9327.0,39318.0,2997.0,28971.0,4478.0
2016-11-04,0.654092212334677,5630.0,39201.0,3031.0,28810.0,3084.0
2016-11-05,0.638580987634342,7941.0,39025.0,3076.0,28605.0,4210.0
2016-11-06,0.630682285898664,9142.0,38722.0,3121.0,28185.0,4699.0
2016-11-07,0.634189191679919,6792.0,39298.0,3113.0,28632.0,3317.0
2016-11-08,0.625689472427721,8988.0,38956.0,3086.0,28300.0,4649.0
2016-11-09,0.753686812660892,4882.0,39318.0,3292.0,29312.0,2784.0
2016-11-10,0.712210110679207,19610.0,38687.0,3201.0,28712.0,8826.0
2016-11-11,0.644199496478524,4435.0,39124.0,3015.0,28865.0,2547.0
2016-11-12,0.651729172728215,16428.0,38529.0,3069.0,28210.0,7800.0
2016-11-13,0.670520811520082,3273.0,38957.0,3051.0,28778.0,1780.0
2016-11-14,0.648584123412059,10835.0,38563.0,3066.0,28344.0,5319.0
2016-11-15,0.692820472953638,5368.0,38734.0,3226.0,28771.0,2963.0
2016-11-16,0.724635236125609,14959.0,39115.0,3271.0,28989.0,6673.0
2016-11-17,0.717814693149002,9568.0,39387.0,3247.0,29276.0,4810.0
2016-11-18,0.736924309429416,15002.0,38888.0,3302.0,29057.0,6797.0
2016-11-19,0.75175283046649,6460.0,39036.0,3356.0,29267.0,3433.0
2016-11-20,0.704950595333956,11642.0,38547.0,3241.0,28792.0,6249.0
2016-11-21,0.715055606345347,3682.0,39093.0,3237.0,29292.0,2097.0
2016-11-22,0.662304589596741,5304.0,39197.0,3037.0,29222.0,2818.0
2016-11-23,0.655933099029575,7396.0,39511.0,3041.0,29374.0,3955.0
2016-11-24,0.627782549468311,8189.0,39640.0,2970.0,29263.0,4437.0
2016-11-25,0.606822714530055,4974.0,39758.0,2913.0,29110.0,2763.0
2016-11-26,0.590820406880528,18468.0,39806.0,2880.0,28963.0,8730.0
2016-11-27,0.581818742716606,3439.0,40598.0,2871.0,29632.0,1987.0
2016-11-28,0.587531854538149,21460.0,41264.0,2888.0,30040.0,10171.0
2016-11-29,0.594360298513466,5069.0,41584.0,2919.0,30270.0,2720.0
2016-11-30,0.603814686765611,10527.0,40693.0,2993.0,29671.0,4742.0
2016-12-01,0.606191664435099,9858.0,40350.0,3074.0,29388.0,4862.0
2016-12-02,0.592787301991876,8391.0,39278.0,3053.0,28907.0,3978.0
2016-12-03,0.553516089788688,11221.0,39245.0,2959.0,28295.0,5376.0
2016-12-04,0.562273716982828,7011.0,39271.0,3003.0,28486.0,3185.0
2016-12-05,0.52684723001972,4130.0,39734.0,2879.0,28429.0,2475.0
2016-12-06,0.495393637421198,5510.0,40168.0,2787.0,26708.0,3762.0
2016-12-07,0.484506662930004,5477.0,40445.0,2772.0,26772.0,3341.0
2016-12-08,0.494231535439089,7527.0,40214.0,2799.0,26782.0,4249.0
2016-12-09,0.509333597524637,12097.0,40327.0,2880.0,27196.0,5500.0
2016-12-10,0.517016294877769,11227.0,40683.0,2945.0,28783.0,5851.0
2016-12-11,0.503976550608962,15304.0,40785.0,2941.0,27690.0,6854.0
2016-12-12,0.545588358752123,10522.0,40873.0,3045.0,29589.0,5347.0
2016-12-13,0.552348017826193,11485.0,40664.0,3026.0,29269.0,5032.0
2016-12-14,0.534356964510973,15304.0,41072.0,2961.0,29284.0,7023.0
2016-12-15,0.525026673542742,9408.0,41012.0,2902.0,28961.0,4551.0
2016-12-16,0.530649168819324,9353.0,41105.0,2908.0,29472.0,4293.0
2016-12-17,0.540427934887966,11055.0,41929.0,2963.0,28114.0,4564.0
2016-12-18,0.504353695967424,18213.0,42608.0,2877.0,25731.0,9108.0
2016-12-19,0.492842793327382,8476.0,42597.0,2830.0,26213.0,4424.0
2016-12-20,0.497581030625563,8194.0,42000.0,2839.0,26005.0,4143.0
2016-12-21,0.488277489623446,5384.0,42350.0,2797.0,26331.0,3022.0
2016-12-22,0.459920791594158,6770.0,42683.0,2757.0,25296.0,3413.0
2016-12-23,0.451985729269324,10146.0,42046.0,2748.0,24660.0,5159.0
2016-12-24,0.458664329327635,6193.0,41664.0,2779.0,24822.0,3314.0
2016-12-25,0.440093233499962,7568.0,41493.0,2782.0,23860.0,3938.0
2016-12-26,0.434694196215186,7431.0,41267.0,2780.0,23994.0,3294.0
2016-12-27,0.43687804337788,14443.0,40716.0,2764.0,24496.0,6884.0
2016-12-28,0.504062498700572,8882.0,40952.0,2928.0,26470.0,4276.0
2016-12-29,0.487487917290669,11672.0,40405.0,2878.0,25983.0,5799.0
2016-12-30,0.480787239000013,5984.0,40612.0,2851.0,26194.0,3256.0
2016-12-31,0.478675721748397,8527.0,40089.0,2903.0,25697.0,4341.0
2017-01-01,0.489633417619936,11647.0,40687.0,2887.0,26302.0,5204.0
2017-01-02,0.475998325488924,13918.0,41161.0,2923.0,26807.0,6904.0
2017-01-03,0.458000003571805,10141.0,40799.0,2840.0,25884.0,4347.0
2017-01-04,0.626430724950002,16698.0,40121.0,3317.0,28883.0,7551.0
2017-01-05,0.544283250081324,8151.0,40380.0,3049.0,27735.0,4167.0
2017-01-06,0.540220446968839,11201.0,39795.0,3084.0,27222.0,5378.0
2017-01-07,0.6815881353022,5078.0,39866.0,3378.0,29282.0,2510.0
2017-01-08,0.838623715532327,7842.0,39804.0,3777.0,29837.0,4035.0
2017-01-09,0.810050259951944,20453.0,39348.0,3831.0,29275.0,9219.0
2017-01-10,0.70008848011631,3717.0,40184.0,3533.0,29647.0,2166.0
2017-01-11,0.706645844604227,17584.0,39305.0,3606.0,28831.0,8179.0
2017-01-12,0.825208744183995,3287.0,39839.0,3880.0,29890.0,1819.0
2017-01-13,1.12465077140758,10775.0,38753.0,4561.0,29835.0,5601.0
2017-01-14,1.05383914950427,4574.0,39234.0,4371.0,30161.0,2593.0
2017-01-15,0.985838027859409,19386.0,38646.0,4401.0,29806.0,9286.0
2017-01-16,0.956066663610673,3963.0,39009.0,4308.0,30080.0,2246.0
2017-01-17,0.888307789051695,16991.0,37851.0,4248.0,28767.0,8396.0
2017-01-18,0.867594641680359,3657.0,38554.0,4192.0,29354.0,2239.0
2017-01-19,1.03348649160405,10480.0,37827.0,4503.0,29333.0,5359.0
2017-01-20,0.905688458599287,4224.0,38200.0,4257.0,29109.0,2279.0
2017-01-21,0.911035216450171,16319.0,37649.0,4363.0,28780.0,8528.0
2017-01-22,0.926434903729718,3917.0,38350.0,4337.0,29508.0,2367.0
2017-01-23,0.985834355992366,12927.0,37320.0,4525.0,28755.0,6803.0
2017-01-24,1.015742154094,4078.0,38122.0,4542.0,29658.0,2473.0
2017-01-25,0.999252414010748,13003.0,37264.0,4486.0,28688.0,7016.0
2017-01-26,1.56825837194236,4505.0,36862.0,5848.0,29685.0,2272.0
2017-01-27,1.35516965358599,14929.0,36633.0,5394.0,29086.0,8326.0
2017-01-28,1.54063242613383,3609.0,37098.0,5818.0,29826.0,2215.0
2017-01-29,1.93325946486632,6108.0,37076.0,6480.0,30377.0,3934.0
2017-01-30,1.86058049362149,12359.0,36266.0,6357.0,29408.0,7226.0
2017-01-31,2.28219772820935,3892.0,36841.0,7516.0,30534.0,2347.0
2017-02-01,2.49157520176153,14492.0,35984.0,9271.0,29849.0,7763.0
2017-02-02,2.58294725783769,4628.0,36277.0,10170.0,30298.0,2671.0
2017-02-03,2.58252841632492,14517.0,36237.0,9944.0,30171.0,8273.0
2017-02-04,3.29045731507274,6172.0,36301.0,17080.0,30741.0,3183.0
2017-02-05,3.00031617815262,13966.0,35006.0,14004.0,29393.0,7323.0
2017-02-06,2.5853073670053,3812.0,35316.0,9870.0,29288.0,2169.0
2017-02-07,2.58386023788446,15844.0,34217.0,9399.0,27998.0,8070.0
2017-02-08,2.56222388896564,4758.0,35074.0,9167.0,28561.0,2903.0
2017-02-09,2.72847797522135,13729.0,34585.0,10419.0,28343.0,7287.0
2017-02-10,2.60062106191064,4345.0,35386.0,9364.0,28834.0,2645.0
2017-02-11,2.51251112734511,13968.0,35091.0,8437.0,28506.0,8075.0
2017-02-12,2.41725031973055,5341.0,36004.0,7972.0,29062.0,3107.0
2017-02-13,2.66572409302782,14192.0,34500.0,9249.0,28161.0,7698.0
2017-02-14,2.410448293576,4348.0,35076.0,7733.0,28340.0,2605.0
2017-02-15,2.45205573520311,12576.0,33436.0,7795.0,26807.0,6645.0
2017-02-16,2.23738491443726,4647.0,34112.0,6595.0,27270.0,2837.0
2017-02-17,2.1131195681268,9082.0,33811.0,6259.0,26725.0,5063.0
2017-02-18,1.86570080477126,8630.0,33241.0,5760.0,25853.0,4553.0
2017-02-19,2.02791282215762,5719.0,33754.0,6443.0,26366.0,3281.0
2017-02-20,1.89602175586464,7313.0,33548.0,6022.0,25974.0,4601.0
2017-02-21,1.78963378547202,7145.0,33561.0,5654.0,25773.0,4646.0
2017-02-22,2.1433190402041,6286.0,33299.0,6890.0,26084.0,3671.0
2017-02-23,2.11430608456054,7784.0,33654.0,7020.0,26305.0,4771.0
2017-02-24,2.31253504392173,7777.0,33490.0,7679.0,26326.0,4758.0
2017-02-25,2.29827031171281,9427.0,33354.0,7957.0,25982.0,4763.0
2017-02-26,2.41792961997261,6500.0,33921.0,9011.0,26492.0,3808.0
2017-02-27,2.33442017799945,8812.0,33532.0,8414.0,26155.0,5099.0
2017-02-28,2.16096115411058,5573.0,33591.0,7997.0,26044.0,3444.0
2017-03-01,2.03742996147778,9182.0,33280.0,7008.0,25546.0,5354.0
2017-03-02,2.09425850839141,6786.0,33336.0,7210.0,25730.0,4038.0
2017-03-03,2.09424708330073,8727.0,32544.0,7001.0,24938.0,4965.0
2017-03-04,2.16990338963859,6625.0,32747.0,7729.0,25192.0,4029.0
2017-03-05,2.10350485937585,10066.0,32002.0,6716.0,24258.0,5624.0
2017-03-06,2.31537081870019,7616.0,31718.0,8363.0,24404.0,4466.0
2017-03-07,3.27328544025822,7080.0,31018.0,14241.0,24673.0,3539.0
2017-03-08,2.78160447651943,8663.0,30375.0,11403.0,23785.0,5114.0
2017-03-09,3.13102544376131,7462.0,30105.0,13324.0,23744.0,4213.0
2017-03-10,3.03943001082971,10237.0,28940.0,12857.0,22817.0,5497.0
2017-03-11,3.29056573684992,10069.0,28073.0,13383.0,22202.0,5528.0
2017-03-12,4.87925079651995,8861.0,27806.0,17158.0,22586.0,5042.0
2017-03-13,4.97840489638076,8867.0,26873.0,16504.0,21702.0,4723.0
2017-03-14,4.6584031772489,7823.0,26796.0,16357.0,21552.0,4461.0
2017-03-15,5.21411317250639,8749.0,26720.0,16644.0,22255.0,5106.0
2017-03-16,5.11533625072103,9522.0,26702.0,16412.0,22149.0,5659.0
2017-03-17,4.71116352899725,10156.0,26486.0,15992.0,21185.0,5029.0
2017-03-18,6.05156164954949,9920.0,25839.0,16349.0,21534.0,5103.0
2017-03-19,6.25194941639508,10073.0,25514.0,15927.0,21144.0,5250.0
2017-03-20,6.00646838435671,10568.0,25790.0,15795.0,21191.0,6775.0
2017-03-21,5.71457557365838,11961.0,25401.0,15385.0,20855.0,6985.0
2017-03-22,5.90811066667153,4758.0,26418.0,16147.0,21602.0,2814.0
2017-03-23,7.7632798736543,9830.0,25649.0,16123.0,21165.0,5096.0
2017-03-24,7.20548965774274,9605.0,25334.0,15932.0,21013.0,5907.0
2017-03-25,9.9067012834104,10607.0,24803.0,15993.0,20866.0,5920.0
2017-03-26,14.4804051369533,13292.0,23815.0,16518.0,20879.0,7237.0
2017-03-27,10.4606574128959,8420.0,23882.0,15813.0,20649.0,4860.0
2017-03-28,13.3835745029769,8025.0,23824.0,16211.0,20807.0,4098.0
2017-03-29,12.2263655639565,9981.0,23684.0,15985.0,20551.0,6032.0
2017-03-30,12.469607604094,6216.0,24402.0,16691.0,21278.0,3402.0
2017-03-31,12.8192743387104,12933.0,24010.0,16336.0,20919.0,7496.0
2017-04-01,12.9685872238624,7100.0,24934.0,16772.0,21639.0,3640.0
2017-04-02,11.1579763426019,9280.0,24785.0,16257.0,21497.0,4593.0
2017-04-03,10.7718414782332,9618.0,24329.0,16012.0,20977.0,4679.0
2017-04-04,10.0142138064583,8619.0,24611.0,16104.0,20997.0,5764.0
2017-04-05,10.2920221454058,9344.0,24128.0,15670.0,20644.0,4592.0
2017-04-06,9.77087991200482,9659.0,23835.0,15188.0,20021.0,5372.0
2017-04-07,8.97070843554192,8143.0,24384.0,15478.0,20069.0,4053.0
2017-04-08,11.2742284002682,10251.0,24741.0,16091.0,21284.0,6234.0
2017-04-09,12.161973193578,12569.0,25303.0,16576.0,21712.0,6959.0
2017-04-10,12.0504771093509,7502.0,25662.0,16746.0,22123.0,4123.0
2017-04-11,11.5773057177269,9366.0,26257.0,16895.0,22621.0,4742.0
2017-04-12,11.570105806237,10582.0,26703.0,17278.0,23110.0,6453.0
2017-04-13,11.0608406830047,11574.0,27070.0,17491.0,23441.0,5896.0
2017-04-14,11.1301912681978,10426.0,27276.0,17611.0,23512.0,5791.0
2017-04-15,12.0475598478176,11590.0,26741.0,17222.0,23085.0,5581.0
2017-04-16,12.083885741032,9578.0,26412.0,16779.0,22688.0,5049.0
2017-04-17,11.9981866175362,11251.0,26456.0,16703.0,22771.0,5776.0
2017-04-18,11.9968098992237,10202.0,26480.0,16718.0,22833.0,5868.0
2017-04-19,13.5344305011139,11746.0,25876.0,16576.0,22400.0,5750.0
2017-04-20,14.3917012609012,10058.0,26128.0,17036.0,22677.0,5733.0
2017-04-21,15.0601860085576,12738.0,25671.0,16585.0,22191.0,6883.0
2017-04-22,14.9270592436198,7059.0,25716.0,16660.0,22242.0,3698.0
2017-04-23,17.0501424402192,5493.0,25913.0,17212.0,22798.0,2165.0
2017-04-24,16.7479500511867,14291.0,25394.0,16564.0,22003.0,7936.0
2017-04-25,15.4068005995169,13347.0,26612.0,16659.0,22605.0,7872.0
2017-04-26,16.7632049436657,9756.0,26397.0,16784.0,22803.0,5336.0
2017-04-27,14.8609525889234,7367.0,26644.0,16868.0,22961.0,3400.0
2017-04-28,15.6674013219507,15651.0,26297.0,16557.0,22602.0,8244.0
2017-04-29,16.0280727577707,10856.0,26859.0,17038.0,23302.0,5888.0
