time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,Transactions
2020-04-27,7777.49151858562,18.0,58.0,24.0,37.0,21.0
2020-04-28,7769.89969842197,5.0,58.0,25.0,37.0,3.0
2020-04-29,8761.83716954997,5.0,58.0,25.0,37.0,4.0
2020-04-30,8652.4109912332,12.0,54.0,21.0,33.0,9.0
2020-05-01,8855.53525827002,3.0,54.0,21.0,32.0,2.0
2020-05-02,8977.28170537697,4.0,56.0,22.0,33.0,2.0
2020-05-03,8896.7956383986,7.0,55.0,22.0,32.0,5.0
2020-05-04,8881.95430450029,7.0,54.0,20.0,30.0,6.0
2020-05-05,8985.8795993571,0.0,54.0,20.0,30.0,0.0
2020-05-06,9266.8130730567,2.0,54.0,20.0,30.0,1.0
2020-05-07,9993.75317685564,0.0,54.0,20.0,31.0,0.0
2020-05-08,9859.32360461718,0.0,54.0,20.0,31.0,0.0
2020-05-09,9577.33892238457,0.0,54.0,20.0,30.0,0.0
2020-05-10,8715.03329322034,0.0,54.0,20.0,30.0,0.0
2020-05-11,8591.65288433665,2.0,55.0,21.0,31.0,1.0
2020-05-12,8817.25068112215,2.0,56.0,22.0,32.0,1.0
2020-05-13,9322.99720204559,2.0,56.0,22.0,32.0,2.0
2020-05-14,9801.26948772647,12.0,56.0,22.0,33.0,13.0
2020-05-15,9326.87585891292,5.0,55.0,21.0,31.0,4.0
2020-05-16,9395.4753893045,4.0,58.0,21.0,32.0,10.0
2020-05-17,9682.5324811806,9.0,60.0,22.0,34.0,3.0
2020-05-18,9726.85002209235,4.0,60.0,22.0,34.0,2.0
2020-05-19,9754.20146201052,4.0,61.0,22.0,34.0,3.0
2020-05-20,9515.702550263,0.0,61.0,22.0,33.0,0.0
2020-05-21,9068.80122933957,0.0,61.0,22.0,33.0,0.0
2020-05-22,9161.81503389831,0.0,61.0,22.0,33.0,0.0
2020-05-23,9183.66212507305,0.0,61.0,22.0,33.0,0.0
2020-05-24,8806.23065715956,0.0,61.0,22.0,33.0,0.0
2020-05-25,8909.19258153127,6.0,62.0,22.0,34.0,5.0
2020-05-26,8835.13725336061,0.0,62.0,22.0,34.0,0.0
2020-05-27,9169.05743921683,2.0,63.0,22.0,35.0,1.0
2020-05-28,9568.26185300994,3.0,64.0,23.0,36.0,2.0
2020-05-29,9432.41333343074,5.0,66.0,24.0,38.0,3.0
2020-05-30,9691.68049117475,0.0,66.0,24.0,39.0,0.0
2020-05-31,9433.94384663939,6.0,68.0,25.0,40.0,4.0
2020-06-01,10199.1350542373,3.0,68.0,26.0,41.0,2.0
2020-06-02,9512.34653302163,2.0,69.0,25.0,41.0,1.0
2020-06-03,9642.27340035067,0.0,69.0,25.0,42.0,0.0
2020-06-04,9813.36067913501,0.0,69.0,25.0,42.0,0.0
2020-06-05,9641.8916225599,7.0,69.0,24.0,42.0,4.0
2020-06-06,9668.67053857393,0.0,69.0,24.0,42.0,0.0
2020-06-07,9747.58011104617,2.0,70.0,25.0,43.0,1.0
2020-06-08,9769.34236148451,12.0,75.0,28.0,46.0,8.0
2020-06-09,9779.42216566335,4.0,77.0,30.0,48.0,2.0
2020-06-10,9888.44417469316,0.0,77.0,31.0,48.0,0.0
2020-06-11,9277.45116931619,0.0,77.0,30.0,47.0,0.0
2020-06-12,9456.16153331385,0.0,77.0,30.0,47.0,0.0
2020-06-13,9461.33379865576,0.0,77.0,30.0,47.0,0.0
2020-06-14,9342.955635301,0.0,77.0,30.0,47.0,0.0
2020-06-15,9441.38321127995,2.0,76.0,29.0,46.0,1.0
2020-06-16,9520.09194827586,0.0,76.0,29.0,46.0,0.0
2020-06-17,9448.69356060783,4.0,77.0,29.0,47.0,3.0
2020-06-18,9389.99076639392,0.0,77.0,29.0,47.0,0.0
2020-06-19,9285.99158293396,0.0,77.0,29.0,47.0,0.0
2020-06-20,9357.29246446522,0.0,77.0,29.0,47.0,0.0
2020-06-21,9284.76937182934,0.0,77.0,29.0,47.0,0.0
2020-06-22,9684.62018474576,0.0,77.0,29.0,48.0,0.0
2020-06-23,9611.72599824664,3.0,75.0,27.0,46.0,2.0
2020-06-24,9292.94354354179,3.0,74.0,26.0,44.0,2.0
2020-06-25,9247.12143249561,4.0,76.0,28.0,46.0,2.0
2020-06-26,9159.43777206312,5.0,78.0,29.0,48.0,3.0
2020-06-27,9002.16561718293,5.0,79.0,30.0,49.0,5.0
2020-06-28,9108.06567457627,2.0,80.0,30.0,49.0,1.0
2020-06-29,9184.24736627703,0.0,80.0,30.0,49.0,0.0
2020-06-30,9143.96758530099,0.0,80.0,30.0,49.0,0.0
2020-07-01,9241.33961239041,2.0,81.0,31.0,50.0,1.0
2020-07-02,9094.38728679135,7.0,82.0,32.0,51.0,6.0
2020-07-03,9066.69069661017,0.0,82.0,32.0,51.0,0.0
2020-07-04,9126.21955493863,6.0,85.0,35.0,54.0,4.0
2020-07-05,9079.61401808884,0.0,85.0,35.0,54.0,0.0
2020-07-06,9338.94259117475,0.0,85.0,35.0,54.0,0.0
2020-07-07,9252.15873261251,0.0,85.0,35.0,54.0,0.0
2020-07-08,9434.56795645821,0.0,85.0,35.0,54.0,0.0
2020-07-09,9231.50234751607,5.0,87.0,36.0,55.0,4.0
2020-07-10,9285.22101542957,2.0,88.0,37.0,56.0,1.0
2020-07-11,9237.17100818235,0.0,88.0,37.0,56.0,0.0
2020-07-12,9289.09797691408,2.0,89.0,37.0,57.0,1.0
2020-07-13,9236.62250116891,6.0,91.0,38.0,59.0,4.0
2020-07-14,9260.3569868498,0.0,91.0,38.0,59.0,0.0
2020-07-15,9196.72555897136,12.0,83.0,32.0,50.0,11.0
2020-07-16,9132.59231209818,3.0,85.0,33.0,52.0,2.0
2020-07-17,9156.46870976037,0.0,85.0,33.0,52.0,0.0
2020-07-18,9175.90530859147,0.0,85.0,33.0,52.0,0.0
2020-07-19,9218.84231081239,8.0,89.0,37.0,56.0,52.0
2020-07-20,9167.19056750439,7.0,89.0,36.0,55.0,96.0
2020-07-21,9388.57434979544,10.0,92.0,38.0,58.0,112.0
2020-07-22,9531.2574301578,11.0,97.0,42.0,63.0,97.0
2020-07-23,9609.16671537113,9.0,98.0,43.0,65.0,224.0
2020-07-24,9548.1007270602,4.0,98.0,43.0,64.0,398.0
2020-07-25,9702.45279047341,10.0,99.0,44.0,65.0,279.0
2020-07-26,9933.90655423729,14.0,101.0,44.0,66.0,281.0
2020-07-27,11046.5083295149,15.0,103.0,45.0,65.0,375.0
2020-07-28,10944.6129789012,12.0,104.0,45.0,65.0,384.0
2020-07-29,11115.7712819988,10.0,106.0,47.0,67.0,460.0
2020-07-30,11135.3907261835,12.0,107.0,49.0,69.0,476.0
2020-07-31,11338.1973407949,15.0,111.0,54.0,72.0,718.0
2020-08-01,11797.5821265342,14.0,111.0,56.0,73.0,845.0
2020-08-02,11094.0206841321,13.0,111.0,53.0,72.0,950.0
2020-08-03,11236.0956805377,25.0,114.0,53.0,72.0,815.0
2020-08-04,11202.651909059,29.0,123.0,50.0,69.0,828.0
2020-08-05,11721.4384715956,17.0,125.0,52.0,68.0,779.0
2020-08-06,11769.3091081239,19.0,128.0,52.0,68.0,745.0
2020-08-07,11598.9690585038,21.0,132.0,53.0,69.0,771.0
2020-08-08,11743.0086350088,17.0,135.0,56.0,72.0,828.0
2020-08-09,11680.5173661601,14.0,138.0,56.0,72.0,945.0
2020-08-10,11870.3695447107,23.0,143.0,59.0,78.0,1045.0
2020-08-11,11392.6440884278,33.0,148.0,60.0,80.0,1377.0
2020-08-12,11575.5124736996,28.0,152.0,63.0,82.0,1128.0
2020-08-13,11773.4481155465,22.0,153.0,62.0,81.0,1026.0
2020-08-14,11774.4082518995,34.0,159.0,66.0,85.0,1125.0
2020-08-15,11866.9103613092,24.0,153.0,59.0,79.0,1217.0
2020-08-16,11899.6427535944,19.0,152.0,58.0,78.0,1142.0
2020-08-17,12315.7624166569,15.0,155.0,61.0,81.0,1307.0
2020-08-18,11992.6959962595,24.0,157.0,61.0,81.0,1175.0
2020-08-19,11736.8490645237,18.0,159.0,60.0,79.0,1064.0
2020-08-20,11867.5203439509,15.0,162.0,63.0,83.0,1271.0
2020-08-21,11524.6989491525,18.0,162.0,61.0,80.0,1396.0
2020-08-22,11682.2891503799,14.0,163.0,60.0,80.0,1620.0
2020-08-23,11665.6092735243,12.0,163.0,59.0,79.0,1516.0
2020-08-24,11771.4080537405,15.0,164.0,58.0,79.0,1186.0
2020-08-25,11358.4543202805,19.0,164.0,55.0,80.0,1184.0
2020-08-26,11472.0491204559,18.0,167.0,58.0,82.0,1177.0
2020-08-27,11314.6737410286,25.0,168.0,57.0,81.0,1157.0
2020-08-28,11527.8830322326,17.0,168.0,57.0,79.0,1419.0
2020-08-29,11490.7623477499,15.0,169.0,57.0,79.0,1257.0
2020-08-30,11698.9758329632,13.0,170.0,60.0,82.0,1014.0
2020-08-31,11678.3482268849,14.0,171.0,59.0,81.0,808.0
2020-09-01,11970.364856166,17.0,170.0,59.0,82.0,470.0
2020-09-02,11414.5209336645,17.0,172.0,58.0,81.0,379.0
2020-09-03,10261.4944095266,19.0,171.0,53.0,79.0,260.0
2020-09-04,10471.9664133255,21.0,171.0,54.0,80.0,263.0
2020-09-05,10128.64358609,14.0,172.0,54.0,80.0,507.0
2020-09-06,10253.2998980129,19.0,172.0,50.0,76.0,458.0
2020-09-07,10367.8783543542,11.0,173.0,51.0,77.0,469.0
2020-09-08,10108.6354501461,22.0,177.0,53.0,79.0,498.0
2020-09-09,10223.1114091175,25.0,184.0,60.0,85.0,464.0
2020-09-10,10334.6307302162,68.0,187.0,60.0,86.0,526.0
2020-09-11,10387.0207419638,53.0,198.0,61.0,86.0,454.0
2020-09-12,10436.9778322618,29.0,202.0,62.0,89.0,412.0
2020-09-13,10322.5236148451,23.0,203.0,63.0,90.0,330.0
2020-09-14,10662.719912332,31.0,213.0,67.0,94.0,284.0
2020-09-15,10779.3810249562,26.0,216.0,68.0,95.0,278.0
2020-09-16,10968.3205465809,20.0,219.0,69.0,98.0,256.0
2020-09-17,10936.2927505552,19.0,223.0,71.0,100.0,94.0
2020-09-18,10920.1128439509,32.0,226.0,73.0,103.0,100.0
2020-09-19,11073.7795478083,26.0,231.0,73.0,103.0,133.0
2020-09-20,10921.2180998247,19.0,235.0,73.0,104.0,170.0
2020-09-21,10455.3799623027,18.0,237.0,73.0,107.0,218.0
2020-09-22,10519.8391641146,19.0,235.0,69.0,103.0,425.0
2020-09-23,10233.2995687317,19.0,237.0,67.0,101.0,549.0
2020-09-24,10739.0427094097,21.0,240.0,70.0,101.0,545.0
2020-09-25,10683.6305806546,18.0,239.0,69.0,100.0,560.0
2020-09-26,10742.0304202221,13.0,239.0,70.0,101.0,497.0
2020-09-27,10758.8242899474,8.0,241.0,72.0,103.0,519.0
2020-09-28,10727.3750541204,19.0,244.0,73.0,105.0,650.0
2020-09-29,10841.1427444769,10.0,244.0,73.0,105.0,1042.0
2020-09-30,10772.351766803,11.0,245.0,74.0,106.0,1005.0
2020-10-01,10606.6173325541,9.0,245.0,72.0,106.0,808.0
2020-10-02,10570.1056777908,13.0,245.0,71.0,106.0,766.0
2020-10-03,10555.7054339567,15.0,248.0,73.0,108.0,780.0
2020-10-04,10665.618622443,17.0,248.0,73.0,106.0,792.0
2020-10-05,10772.6355995909,15.0,251.0,76.0,108.0,788.0
2020-10-06,10596.3735493863,12.0,253.0,74.0,110.0,792.0
2020-10-07,10667.1943941555,10.0,255.0,77.0,112.0,941.0
2020-10-08,10902.5293637054,12.0,255.0,80.0,113.0,844.0
2020-10-09,11074.1036797779,26.0,257.0,81.0,113.0,867.0
2020-10-10,11302.8542864407,19.0,259.0,84.0,115.0,885.0
2020-10-11,11378.2625284629,34.0,266.0,91.0,121.0,862.0
2020-10-12,11548.401556692,229.0,377.0,132.0,171.0,1304.0
2020-10-13,11434.9687849211,116.0,383.0,118.0,157.0,991.0
2020-10-14,11417.10811391,65.0,390.0,118.0,155.0,819.0
2020-10-15,11502.5812390415,46.0,392.0,115.0,153.0,830.0
2020-10-16,11338.9871765634,42.0,392.0,110.0,149.0,788.0
2020-10-17,11362.8022174167,18.0,392.0,110.0,150.0,755.0
2020-10-18,11489.6225650497,23.0,393.0,112.0,150.0,786.0
2020-10-19,11745.8119675628,40.0,395.0,112.0,151.0,845.0
2020-10-20,11929.4572507306,35.0,395.0,108.0,148.0,826.0
2020-10-21,12848.4906177674,25.0,394.0,108.0,149.0,776.0
2020-10-22,12997.4993417884,46.0,400.0,112.0,150.0,811.0
2020-10-23,12953.4296969608,46.0,404.0,109.0,148.0,788.0
2020-10-24,13113.8669231444,23.0,405.0,107.0,146.0,749.0
2020-10-25,13041.6410374635,20.0,408.0,107.0,146.0,739.0
2020-10-26,13080.6561698422,44.0,411.0,107.0,145.0,654.0
2020-10-27,13675.5239275278,34.0,413.0,105.0,142.0,695.0
2020-10-28,13290.3288497954,35.0,415.0,102.0,139.0,708.0
2020-10-29,13475.2173007013,28.0,419.0,103.0,140.0,693.0
2020-10-30,13603.2960908825,22.0,422.0,104.0,141.0,694.0
2020-10-31,13807.2336110462,27.0,425.0,105.0,141.0,685.0
2020-11-01,13736.89941128,18.0,428.0,106.0,144.0,656.0
2020-11-02,13595.5647603741,57.0,431.0,109.0,147.0,714.0
2020-11-03,13996.9153985973,28.0,431.0,110.0,145.0,671.0
2020-11-04,14129.1481954997,30.0,432.0,111.0,146.0,676.0
2020-11-05,15606.466833723,33.0,431.0,117.0,148.0,725.0
2020-11-06,15618.9724713618,37.0,432.0,118.0,149.0,725.0
2020-11-07,14866.3563045003,35.0,434.0,116.0,150.0,782.0
2020-11-08,15500.0007071888,33.0,436.0,120.0,153.0,825.0
2020-11-09,15319.8199725307,48.0,440.0,117.0,154.0,754.0
2020-11-10,15319.2756762127,35.0,442.0,119.0,155.0,673.0
2020-11-11,15731.2411057861,34.0,446.0,120.0,156.0,698.0
2020-11-12,16289.8148977206,61.0,460.0,129.0,160.0,803.0
2020-11-13,16330.0627679719,50.0,463.0,126.0,158.0,766.0
2020-11-14,16102.0100169492,56.0,463.0,124.0,155.0,854.0
2020-11-15,15986.7549905903,43.0,471.0,128.0,160.0,972.0
2020-11-16,16743.0539398013,54.0,476.0,135.0,163.0,1012.0
2020-11-17,17682.1691870251,48.0,481.0,143.0,165.0,891.0
2020-11-18,17804.6900239626,47.0,484.0,143.0,165.0,789.0
2020-11-19,17818.6686621859,49.0,484.0,143.0,165.0,1034.0
2020-11-20,18663.7818531268,46.0,486.0,143.0,165.0,895.0
2020-11-21,18706.5893354179,39.0,484.0,142.0,163.0,599.0
2020-11-22,18482.6926317358,36.0,487.0,141.0,165.0,620.0
2020-11-23,18373.2577597896,31.0,488.0,138.0,162.0,548.0
2020-11-24,19150.2510485096,37.0,488.0,139.0,162.0,577.0
2020-11-25,18748.3937130333,26.0,491.0,140.0,163.0,524.0
2020-11-26,17113.7168714202,40.0,492.0,138.0,162.0,595.0
2020-11-27,17101.6030180596,42.0,493.0,139.0,162.0,566.0
2020-11-28,17745.3773124489,28.0,494.0,140.0,163.0,531.0
2020-11-29,18190.8668804208,20.0,495.0,141.0,165.0,504.0
2020-11-30,19664.4076066628,33.0,496.0,142.0,165.0,573.0
2020-12-01,18820.6077895967,36.0,496.0,142.0,166.0,608.0
2020-12-02,19214.8722290473,32.0,499.0,145.0,169.0,510.0
2020-12-03,19470.3112080655,34.0,502.0,147.0,171.0,550.0
2020-12-04,18732.9670909994,20.0,504.0,148.0,172.0,499.0
2020-12-05,19114.6331309176,26.0,507.0,148.0,172.0,515.0
2020-12-06,19356.3136767972,22.0,507.0,146.0,171.0,504.0
2020-12-07,19182.1768328463,32.0,505.0,146.0,171.0,506.0
2020-12-08,18340.9781376972,32.0,507.0,147.0,173.0,566.0
2020-12-09,18574.6967352425,28.0,506.0,147.0,173.0,642.0
2020-12-10,18294.8469514904,51.0,509.0,149.0,175.0,821.0
2020-12-11,18061.760025716,43.0,512.0,150.0,176.0,833.0
2020-12-12,18813.2837685564,29.0,513.0,151.0,176.0,762.0
2020-12-13,19156.0825055523,26.0,512.0,150.0,175.0,691.0
2020-12-14,19286.7512992402,40.0,513.0,150.0,175.0,738.0
2020-12-15,19432.5884640561,32.0,517.0,152.0,178.0,782.0
2020-12-16,21370.7203186441,46.0,519.0,158.0,182.0,838.0
2020-12-17,22789.2674160725,67.0,529.0,163.0,191.0,1118.0
2020-12-18,23048.7645610754,39.0,531.0,164.0,192.0,1008.0
2020-12-19,23856.7735192285,40.0,534.0,165.0,194.0,1051.0
2020-12-20,23528.5506135593,34.0,537.0,168.0,196.0,939.0
2020-12-21,22937.4183435418,77.0,530.0,164.0,190.0,779.0
2020-12-22,23756.8887685564,58.0,536.0,165.0,191.0,763.0
2020-12-23,23307.2709018118,65.0,540.0,167.0,193.0,693.0
2020-12-24,23707.6330440678,63.0,549.0,167.0,193.0,593.0
2020-12-25,24669.1643220339,40.0,554.0,171.0,197.0,522.0
2020-12-26,26478.0681052016,47.0,559.0,171.0,199.0,517.0
2020-12-27,26430.8565971946,49.0,563.0,173.0,202.0,554.0
2020-12-28,27039.3490199883,45.0,568.0,176.0,205.0,559.0
2020-12-29,27231.2034552893,50.0,566.0,174.0,203.0,491.0
2020-12-30,28844.6136781999,61.0,566.0,176.0,204.0,499.0
2020-12-31,29022.6714126242,59.0,573.0,181.0,208.0,582.0
2021-01-01,29380.6937327878,43.0,577.0,182.0,209.0,532.0
2021-01-02,32022.6810578609,60.0,582.0,182.0,209.0,527.0
2021-01-03,33277.8353050848,48.0,587.0,185.0,213.0,389.0
2021-01-04,31802.1467136178,50.0,590.0,185.0,214.0,250.0
2021-01-05,34013.1741724138,48.0,590.0,184.0,216.0,252.0
2021-01-06,36643.2777223846,113.0,602.0,191.0,225.0,353.0
2021-01-07,39215.6511490356,133.0,615.0,195.0,230.0,376.0
2021-01-08,40775.4045634132,92.0,618.0,191.0,226.0,341.0
