time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,Transactions
2019-09-12,1.00004103468483,7.0,146.0,34.0,94.0,6.0
2019-09-13,1.00082470584906,12.0,149.0,36.0,96.0,10.0
2019-09-14,0.999811372440094,7.0,150.0,34.0,97.0,5.0
2019-09-15,0.99958850509954,10.0,151.0,34.0,97.0,5.0
2019-09-16,0.999843079374614,16.0,152.0,34.0,98.0,12.0
2019-09-17,0.99976457441527,14.0,155.0,34.0,100.0,9.0
2019-09-18,1.00025636880273,5.0,155.0,34.0,100.0,2.0
2019-09-19,1.0010700878061,15.0,161.0,36.0,105.0,10.0
2019-09-20,1.00009632590739,22.0,171.0,41.0,113.0,16.0
2019-09-21,0.999389191453918,8.0,175.0,42.0,116.0,4.0
2019-09-22,1.00003045930939,9.0,177.0,43.0,118.0,8.0
2019-09-23,0.999324135407732,17.0,181.0,45.0,122.0,14.0
2019-09-24,1.00104218698027,12.0,185.0,47.0,125.0,7.0
2019-09-25,0.99958926368563,10.0,188.0,48.0,127.0,6.0
2019-09-26,0.999787960484284,7.0,190.0,49.0,129.0,5.0
2019-09-27,1.00133592852895,3.0,192.0,51.0,131.0,2.0
2019-09-28,1.00027026688897,6.0,194.0,52.0,133.0,3.0
2019-09-29,0.99964406694086,10.0,200.0,52.0,137.0,8.0
2019-09-30,1.00120666336685,12.0,203.0,54.0,140.0,7.0
2019-10-01,1.00063095777183,9.0,205.0,54.0,142.0,4.0
2019-10-02,1.00090230280734,12.0,209.0,55.0,144.0,9.0
2019-10-03,0.999602790625716,12.0,211.0,53.0,145.0,7.0
2019-10-04,1.00096946267393,9.0,214.0,56.0,148.0,5.0
2019-10-05,1.00112470639283,6.0,217.0,57.0,150.0,4.0
2019-10-06,0.998615397589459,10.0,222.0,59.0,154.0,6.0
2019-10-07,1.0004351714609,9.0,223.0,59.0,154.0,6.0
2019-10-08,1.00042344309993,20.0,228.0,59.0,157.0,17.0
2019-10-09,1.00118167093621,14.0,230.0,59.0,158.0,8.0
2019-10-10,0.999950145892027,16.0,233.0,60.0,161.0,10.0
2019-10-11,1.00026189720201,12.0,235.0,61.0,161.0,8.0
2019-10-12,0.999305444135325,12.0,238.0,60.0,164.0,7.0
2019-10-13,0.999560123910551,7.0,241.0,60.0,167.0,4.0
2019-10-14,0.999604633385014,15.0,246.0,61.0,170.0,9.0
2019-10-15,0.999481102494086,17.0,248.0,62.0,171.0,13.0
2019-10-16,0.999904643235649,19.0,252.0,63.0,175.0,18.0
2019-10-17,1.0004622131875,18.0,259.0,67.0,180.0,19.0
2019-10-18,1.00048941779205,14.0,262.0,69.0,183.0,8.0
2019-10-19,0.999989950776607,8.0,265.0,68.0,186.0,4.0
2019-10-20,1.00031804845425,15.0,274.0,73.0,194.0,10.0
2019-10-21,1.00058218821107,21.0,279.0,76.0,199.0,28.0
2019-10-22,0.999821661254193,36.0,282.0,74.0,202.0,73.0
2019-10-23,1.00031063651361,19.0,285.0,78.0,205.0,38.0
2019-10-24,1.00011928863438,29.0,295.0,80.0,211.0,31.0
2019-10-25,1.0001846901783,19.0,297.0,82.0,214.0,24.0
2019-10-26,1.0012563501807,15.0,301.0,84.0,217.0,11.0
2019-10-27,1.0002369655721,115.0,318.0,95.0,232.0,317.0
2019-10-28,0.999739319661389,325.0,313.0,85.0,227.0,659.0
2019-10-29,1.00096684926379,306.0,317.0,86.0,229.0,626.0
2019-10-30,0.999676244650245,311.0,355.0,89.0,234.0,628.0
2019-10-31,0.999800937317181,214.0,354.0,83.0,231.0,415.0
2019-11-01,1.00226812685304,25.0,363.0,88.0,237.0,21.0
2019-11-02,0.99990247432129,10.0,365.0,85.0,238.0,11.0
2019-11-03,1.00029707714856,14.0,369.0,89.0,240.0,7.0
2019-11-04,1.00038371279707,18.0,371.0,90.0,241.0,17.0
2019-11-05,1.0003149174393,16.0,373.0,92.0,243.0,16.0
2019-11-06,1.00100444095489,24.0,377.0,92.0,246.0,24.0
2019-11-07,1.00037458954961,16.0,380.0,92.0,246.0,25.0
2019-11-08,1.00018418760376,26.0,387.0,93.0,247.0,66.0
2019-11-09,1.00025700674341,16.0,388.0,93.0,249.0,10.0
2019-11-10,0.999968092473095,18.0,395.0,91.0,256.0,16.0
2019-11-11,1.00003144925499,12.0,399.0,96.0,259.0,9.0
2019-11-12,1.00058233490878,33.0,399.0,96.0,260.0,43.0
2019-11-13,1.00014639210727,31.0,403.0,99.0,265.0,31.0
2019-11-14,1.00023567770068,26.0,408.0,100.0,267.0,28.0
2019-11-15,1.00064845668012,30.0,412.0,102.0,269.0,24.0
2019-11-16,1.00058022085846,10.0,412.0,101.0,269.0,6.0
2019-11-17,1.00086384830804,11.0,415.0,103.0,271.0,8.0
2019-11-18,1.00123829068074,20.0,417.0,103.0,271.0,17.0
2019-11-19,1.00056760908088,29.0,423.0,106.0,277.0,28.0
2019-11-20,1.00002206196447,33.0,433.0,105.0,285.0,32.0
2019-11-21,1.00070663947895,73.0,390.0,59.0,242.0,69.0
2019-11-22,1.00206699245073,23.0,394.0,57.0,245.0,20.0
2019-11-23,1.00097800532977,10.0,398.0,59.0,248.0,5.0
2019-11-24,0.999594400429536,11.0,396.0,55.0,246.0,10.0
2019-11-25,1.00105093229165,20.0,400.0,58.0,250.0,20.0
2019-11-26,1.00094459616809,25.0,404.0,59.0,253.0,20.0
2019-11-27,1.00165987729996,25.0,404.0,58.0,253.0,23.0
2019-11-28,1.0012697092126,19.0,405.0,58.0,253.0,18.0
2019-11-29,1.00100004868131,20.0,409.0,60.0,255.0,21.0
2019-11-30,1.00079955769868,19.0,412.0,61.0,257.0,16.0
2019-12-01,1.00058637141563,12.0,418.0,63.0,262.0,12.0
2019-12-02,1.00115201078966,29.0,418.0,63.0,263.0,28.0
2019-12-03,1.00071092038824,19.0,420.0,63.0,263.0,15.0
2019-12-04,1.0006103110327,22.0,422.0,63.0,264.0,22.0
2019-12-05,1.00040720663066,26.0,429.0,64.0,268.0,26.0
2019-12-06,1.00127582548733,17.0,431.0,65.0,270.0,17.0
2019-12-07,1.00080253191116,8.0,433.0,65.0,271.0,10.0
2019-12-08,1.00043773703843,12.0,435.0,65.0,271.0,13.0
2019-12-09,1.00009160271049,20.0,438.0,67.0,274.0,18.0
2019-12-10,0.999885728029949,20.0,442.0,65.0,276.0,18.0
2019-12-11,1.00026955689823,24.0,444.0,68.0,278.0,27.0
2019-12-12,0.999920892217673,17.0,444.0,65.0,277.0,18.0
2019-12-13,0.999945922789797,28.0,453.0,67.0,283.0,25.0
2019-12-14,1.00018351210609,17.0,455.0,71.0,287.0,20.0
2019-12-15,0.999929670348019,16.0,461.0,70.0,292.0,13.0
2019-12-16,1.00000498551122,20.0,463.0,73.0,295.0,16.0
2019-12-17,0.999741609901271,25.0,467.0,72.0,297.0,27.0
2019-12-18,1.00104084578007,32.0,470.0,74.0,300.0,39.0
2019-12-19,1.0005879471125,29.0,471.0,74.0,301.0,38.0
2019-12-20,1.0004993952066,34.0,472.0,76.0,301.0,35.0
2019-12-21,1.00035323734595,19.0,478.0,79.0,307.0,15.0
2019-12-22,1.00134961635851,19.0,476.0,77.0,304.0,22.0
2019-12-23,1.00053510477112,29.0,479.0,77.0,307.0,41.0
2019-12-24,1.00031528259721,38.0,485.0,77.0,310.0,47.0
2019-12-25,1.0000701841811,25.0,487.0,77.0,312.0,28.0
2019-12-26,1.00054660386355,27.0,487.0,77.0,310.0,45.0
2019-12-27,1.00105205739339,21.0,491.0,76.0,313.0,39.0
2019-12-28,1.00085948758149,32.0,496.0,76.0,318.0,36.0
2019-12-29,1.0006220808021,28.0,500.0,77.0,322.0,36.0
2019-12-30,0.999804071754347,28.0,500.0,75.0,320.0,33.0
2019-12-31,0.999340286362739,34.0,504.0,75.0,320.0,36.0
2020-01-01,0.999906261051256,29.0,507.0,77.0,324.0,36.0
2020-01-02,0.999998667980839,22.0,506.0,76.0,323.0,25.0
2020-01-03,1.00042440147163,42.0,507.0,82.0,325.0,60.0
2020-01-04,1.00052729817874,27.0,508.0,79.0,326.0,28.0
2020-01-05,0.999982013285939,23.0,509.0,77.0,323.0,36.0
2020-01-06,1.00082817878257,36.0,512.0,80.0,328.0,49.0
2020-01-07,1.00005411014212,31.0,511.0,80.0,327.0,51.0
2020-01-08,1.00026803682718,42.0,518.0,83.0,333.0,58.0
2020-01-09,0.999856780553667,27.0,518.0,78.0,332.0,28.0
2020-01-10,1.00036063005907,42.0,528.0,85.0,338.0,58.0
2020-01-11,0.999894610985525,40.0,533.0,84.0,340.0,46.0
2020-01-12,0.999959434457205,20.0,534.0,83.0,340.0,18.0
2020-01-13,1.00077524103561,38.0,532.0,86.0,339.0,57.0
2020-01-14,1.00014797323871,58.0,539.0,89.0,345.0,128.0
2020-01-15,1.00056477683663,75.0,547.0,91.0,351.0,126.0
2020-01-16,1.00024555109142,52.0,553.0,90.0,355.0,125.0
2020-01-17,0.999592644515003,49.0,555.0,88.0,352.0,110.0
2020-01-18,1.0005763792479,37.0,566.0,98.0,366.0,56.0
2020-01-19,1.00036176823663,32.0,573.0,101.0,373.0,57.0
2020-01-20,0.99989354578789,30.0,572.0,93.0,370.0,98.0
2020-01-21,1.00039433818369,43.0,572.0,97.0,370.0,139.0
2020-01-22,1.00050770719042,45.0,573.0,96.0,371.0,135.0
2020-01-23,1.00014708069587,30.0,574.0,97.0,372.0,90.0
2020-01-24,0.999995490063418,23.0,576.0,92.0,370.0,65.0
2020-01-25,1.00028193009329,21.0,581.0,99.0,377.0,32.0
2020-01-26,1.00037633058061,21.0,583.0,100.0,379.0,40.0
2020-01-27,1.0000021411647,31.0,584.0,98.0,380.0,82.0
2020-01-28,1.00221719782403,34.0,583.0,99.0,380.0,110.0
2020-01-29,1.00113753112957,34.0,584.0,98.0,380.0,73.0
2020-01-30,0.999630431996874,29.0,588.0,95.0,380.0,70.0
2020-01-31,1.00036262745465,45.0,590.0,100.0,387.0,70.0
2020-02-01,1.00060443717268,33.0,593.0,103.0,390.0,51.0
2020-02-02,0.999812291900665,23.0,596.0,99.0,390.0,66.0
2020-02-03,1.00014500226177,31.0,599.0,102.0,394.0,83.0
2020-02-04,0.999925895199358,36.0,599.0,98.0,393.0,83.0
2020-02-05,1.00144373482776,56.0,603.0,105.0,400.0,195.0
2020-02-06,0.999474654076218,56.0,605.0,100.0,397.0,178.0
2020-02-07,0.999368648381395,40.0,607.0,101.0,398.0,102.0
2020-02-08,1.00033222572361,34.0,611.0,109.0,405.0,86.0
2020-02-09,1.00040505034187,36.0,616.0,113.0,409.0,122.0
2020-02-10,1.00042169491409,55.0,616.0,111.0,408.0,113.0
2020-02-11,1.00096222547426,61.0,622.0,109.0,410.0,221.0
2020-02-12,0.999977925015933,51.0,630.0,105.0,413.0,214.0
2020-02-13,1.00019677141924,59.0,627.0,107.0,412.0,176.0
2020-02-14,1.00021475646775,66.0,636.0,110.0,418.0,190.0
2020-02-15,0.999926448386365,42.0,644.0,107.0,424.0,113.0
2020-02-16,1.00071178776141,36.0,649.0,115.0,431.0,106.0
2020-02-17,1.00082795191839,47.0,652.0,115.0,432.0,134.0
2020-02-18,1.00091790263191,40.0,654.0,115.0,434.0,150.0
2020-02-19,1.00066624564426,56.0,658.0,116.0,437.0,182.0
2020-02-20,1.00119613911351,58.0,661.0,117.0,440.0,149.0
2020-02-21,1.00056370857184,55.0,664.0,116.0,442.0,112.0
2020-02-22,0.998829686623327,31.0,672.0,115.0,445.0,44.0
2020-02-23,1.0001795684208,40.0,684.0,123.0,458.0,90.0
2020-02-24,1.0000745125494,55.0,690.0,123.0,461.0,138.0
2020-02-25,1.00037566415306,52.0,693.0,124.0,465.0,103.0
2020-02-26,0.999857497937314,64.0,693.0,118.0,461.0,167.0
2020-02-27,0.999803130200406,65.0,699.0,121.0,467.0,160.0
2020-02-28,1.00045268277438,51.0,704.0,125.0,473.0,124.0
2020-02-29,1.00120715906866,36.0,713.0,126.0,480.0,63.0
2020-03-01,1.00040625457217,23.0,718.0,128.0,484.0,41.0
2020-03-02,0.999555105684308,51.0,715.0,121.0,477.0,112.0
2020-03-03,0.999307779675595,42.0,718.0,123.0,478.0,87.0
2020-03-04,1.00053950134751,42.0,727.0,132.0,488.0,86.0
2020-03-05,0.999515746631203,42.0,729.0,125.0,486.0,95.0
2020-03-06,1.00037004059142,38.0,736.0,133.0,494.0,101.0
2020-03-07,1.0008578393137,49.0,745.0,142.0,504.0,79.0
2020-03-08,1.00159420372617,44.0,747.0,142.0,505.0,105.0
2020-03-09,0.999616486637549,64.0,750.0,136.0,501.0,116.0
2020-03-10,1.00026413697247,52.0,757.0,143.0,511.0,110.0
2020-03-11,0.998283921765915,67.0,758.0,133.0,502.0,132.0
2020-03-12,1.00916705213389,70.0,786.0,172.0,537.0,158.0
2020-03-13,1.00698799367925,115.0,768.0,142.0,516.0,232.0
2020-03-14,0.997024333682162,51.0,770.0,134.0,509.0,145.0
2020-03-15,0.998890031951642,46.0,779.0,136.0,513.0,85.0
2020-03-16,1.00085163261549,75.0,783.0,148.0,525.0,223.0
2020-03-17,1.00027692886218,74.0,790.0,149.0,529.0,207.0
2020-03-18,0.999802778217317,79.0,795.0,141.0,527.0,201.0
2020-03-19,1.00010889480594,76.0,800.0,148.0,534.0,196.0
2020-03-20,0.999582373803506,58.0,808.0,144.0,531.0,132.0
2020-03-21,0.999914608992529,36.0,813.0,144.0,534.0,79.0
2020-03-22,0.999366097107191,31.0,813.0,140.0,531.0,49.0
2020-03-23,1.00233093505412,59.0,823.0,152.0,545.0,161.0
2020-03-24,1.00140922391017,58.0,826.0,153.0,546.0,201.0
2020-03-25,0.999713165927993,56.0,829.0,146.0,543.0,150.0
2020-03-26,1.00052845765126,50.0,837.0,153.0,554.0,83.0
2020-03-27,1.00156215119926,58.0,845.0,154.0,561.0,140.0
2020-03-28,1.00026281593583,56.0,834.0,149.0,552.0,96.0
2020-03-29,0.999687346678909,43.0,842.0,146.0,554.0,84.0
2020-03-30,1.00029127868657,71.0,847.0,151.0,559.0,178.0
2020-03-31,0.999957458982892,66.0,852.0,145.0,560.0,168.0
2020-04-01,1.00044981001538,80.0,858.0,153.0,564.0,182.0
2020-04-02,1.0001217223213,56.0,865.0,155.0,569.0,119.0
2020-04-03,1.00027220988428,63.0,865.0,152.0,567.0,115.0
2020-04-04,1.00006985159057,34.0,871.0,153.0,571.0,53.0
2020-04-05,1.00029563162749,30.0,875.0,155.0,575.0,42.0
2020-04-06,0.999406275606255,55.0,880.0,148.0,572.0,149.0
2020-04-07,0.99889234057585,75.0,893.0,151.0,583.0,174.0
2020-04-08,1.00001909398953,61.0,900.0,155.0,592.0,120.0
2020-04-09,0.999390710439768,70.0,911.0,156.0,594.0,139.0
2020-04-10,0.999374905452447,69.0,907.0,154.0,587.0,140.0
2020-04-11,1.00052343738716,49.0,915.0,165.0,600.0,96.0
2020-04-12,1.00095419617504,41.0,916.0,164.0,601.0,88.0
2020-04-13,1.00085459710817,69.0,920.0,163.0,601.0,146.0
2020-04-14,1.00020352846668,85.0,923.0,164.0,602.0,207.0
2020-04-15,0.999424498198541,78.0,931.0,161.0,602.0,216.0
2020-04-16,1.00068400432309,86.0,932.0,162.0,608.0,211.0
2020-04-17,1.00017427594905,63.0,938.0,166.0,613.0,124.0
2020-04-18,1.00057040358897,42.0,947.0,170.0,622.0,70.0
2020-04-19,1.00070674883773,44.0,954.0,171.0,625.0,67.0
2020-04-20,1.00016850311775,51.0,959.0,170.0,626.0,117.0
2020-04-21,1.00048211974085,67.0,970.0,171.0,634.0,134.0
2020-04-22,1.00007442777921,50.0,977.0,173.0,638.0,105.0
2020-04-23,1.00014527725267,65.0,985.0,179.0,646.0,127.0
2020-04-24,1.00090786862079,53.0,991.0,181.0,649.0,94.0
2020-04-25,1.0004757635018,45.0,1002.0,185.0,655.0,90.0
2020-04-26,0.999486638866088,38.0,1006.0,178.0,650.0,65.0
2020-04-27,1.00048770025151,60.0,1016.0,189.0,661.0,137.0
2020-04-28,1.00049081727166,88.0,1012.0,186.0,657.0,154.0
2020-04-29,1.00015199170485,61.0,1018.0,187.0,659.0,235.0
2020-04-30,1.00008685485102,76.0,1022.0,183.0,657.0,152.0
2020-05-01,1.00064603637108,42.0,1026.0,185.0,658.0,105.0
2020-05-02,1.00018763482807,35.0,1030.0,185.0,661.0,56.0
2020-05-03,1.00049904898413,30.0,1033.0,186.0,663.0,73.0
2020-05-04,1.0003749545303,54.0,1039.0,184.0,666.0,144.0
2020-05-05,0.999961877914969,61.0,1042.0,179.0,663.0,155.0
2020-05-06,1.00089986714155,75.0,1052.0,188.0,671.0,181.0
2020-05-07,1.00077974767181,59.0,1055.0,187.0,673.0,136.0
2020-05-08,1.00018282336092,58.0,1060.0,187.0,676.0,147.0
2020-05-09,1.00011159574783,42.0,1070.0,190.0,683.0,111.0
2020-05-10,1.00062710854847,57.0,1075.0,190.0,685.0,169.0
2020-05-11,1.00003547158989,58.0,1078.0,187.0,687.0,146.0
2020-05-12,1.00013521881701,53.0,1083.0,189.0,688.0,119.0
2020-05-13,1.00082522629808,53.0,1089.0,193.0,694.0,137.0
2020-05-14,0.999660085621583,65.0,1092.0,182.0,687.0,159.0
2020-05-15,0.999695611115477,51.0,1102.0,182.0,690.0,89.0
2020-05-16,1.00044620463784,35.0,1108.0,191.0,700.0,40.0
2020-05-17,0.999870134479102,38.0,1114.0,188.0,699.0,82.0
2020-05-18,1.00046240878875,79.0,1119.0,189.0,704.0,181.0
2020-05-19,1.00049145130981,52.0,1123.0,188.0,705.0,126.0
2020-05-20,1.00109221510539,69.0,1131.0,190.0,709.0,132.0
2020-05-21,1.00043160716489,69.0,1140.0,190.0,716.0,101.0
2020-05-22,0.999645600751175,60.0,1147.0,186.0,714.0,106.0
2020-05-23,1.0007346432381,42.0,1155.0,196.0,729.0,70.0
2020-05-24,0.999902488077518,42.0,1165.0,192.0,729.0,71.0
2020-05-25,1.00029664398567,68.0,1177.0,198.0,741.0,124.0
2020-05-26,0.999992098583034,66.0,1192.0,192.0,748.0,92.0
2020-05-27,1.00035204584278,62.0,1194.0,198.0,753.0,126.0
2020-05-28,1.00050293322857,59.0,1207.0,205.0,762.0,152.0
2020-05-29,1.00037559175295,56.0,1213.0,202.0,765.0,128.0
2020-05-30,0.9998243807535,30.0,1222.0,197.0,765.0,71.0
2020-05-31,1.0000824761055,32.0,1229.0,208.0,776.0,54.0
2020-06-01,1.00217406243588,65.0,1238.0,209.0,780.0,188.0
2020-06-02,1.00023112806187,83.0,1245.0,212.0,784.0,199.0
2020-06-03,1.00032241821399,64.0,1257.0,216.0,793.0,122.0
2020-06-04,1.00011916153729,63.0,1264.0,217.0,798.0,176.0
2020-06-05,0.999943594401273,52.0,1272.0,206.0,791.0,92.0
2020-06-06,1.00026770483681,34.0,1280.0,218.0,807.0,46.0
2020-06-07,1.00047133956039,26.0,1290.0,221.0,813.0,63.0
2020-06-08,1.00059163963516,68.0,1292.0,219.0,814.0,125.0
2020-06-09,1.00055492233288,58.0,1298.0,222.0,821.0,130.0
2020-06-10,1.00048075089766,77.0,1313.0,224.0,830.0,145.0
2020-06-11,1.00013675256605,83.0,1321.0,228.0,836.0,180.0
2020-06-12,0.999923008602525,60.0,1323.0,214.0,826.0,136.0
2020-06-13,1.00012280742989,28.0,1331.0,224.0,839.0,36.0
2020-06-14,0.999377262356499,36.0,1338.0,216.0,832.0,52.0
2020-06-15,1.00045354100165,53.0,1344.0,227.0,848.0,125.0
2020-06-16,1.00044591163995,68.0,1349.0,225.0,849.0,132.0
2020-06-17,1.0003203559369,59.0,1356.0,223.0,853.0,115.0
2020-06-18,1.00029124614139,69.0,1366.0,226.0,861.0,130.0
2020-06-19,0.999899025024256,64.0,1375.0,219.0,855.0,119.0
2020-06-20,1.00036451684084,33.0,1378.0,228.0,864.0,69.0
2020-06-21,1.0002054808913,41.0,1385.0,229.0,868.0,71.0
2020-06-22,1.00021165999528,68.0,1387.0,224.0,864.0,154.0
2020-06-23,1.0003272360655,55.0,1390.0,224.0,864.0,155.0
2020-06-24,1.00042782344993,55.0,1397.0,225.0,870.0,144.0
2020-06-25,1.00015398090941,49.0,1400.0,226.0,873.0,122.0
2020-06-26,1.00018315369346,56.0,1404.0,226.0,877.0,126.0
2020-06-27,1.00008444544128,26.0,1408.0,226.0,880.0,92.0
2020-06-28,1.00016827668113,42.0,1416.0,233.0,888.0,96.0
2020-06-29,1.00033553093981,66.0,1405.0,222.0,876.0,153.0
2020-06-30,1.00018366303894,57.0,1413.0,218.0,882.0,175.0
2020-07-01,1.0005078843752,55.0,1419.0,219.0,886.0,137.0
2020-07-02,1.00032560560419,60.0,1422.0,220.0,890.0,173.0
2020-07-03,1.00030487327526,65.0,1431.0,224.0,898.0,143.0
2020-07-04,1.00033854005654,57.0,1427.0,231.0,901.0,122.0
2020-07-05,1.00029370429027,37.0,1424.0,227.0,896.0,48.0
2020-07-06,1.00025637092265,74.0,1429.0,225.0,900.0,189.0
2020-07-07,1.00032680735989,76.0,1441.0,228.0,907.0,197.0
2020-07-08,1.00023627857999,78.0,1448.0,229.0,910.0,180.0
2020-07-09,1.00007066991329,59.0,1456.0,228.0,913.0,146.0
2020-07-10,1.00006300584457,57.0,1472.0,237.0,925.0,141.0
2020-07-11,1.0003010983966,39.0,1477.0,237.0,925.0,57.0
2020-07-12,1.00029423743127,26.0,1484.0,242.0,931.0,55.0
2020-07-13,0.999983168651699,67.0,1487.0,231.0,922.0,163.0
2020-07-14,1.0000923609594,78.0,1492.0,237.0,935.0,189.0
2020-07-15,0.999827564775807,59.0,1498.0,229.0,927.0,157.0
2020-07-16,1.00023265302213,59.0,1500.0,239.0,940.0,144.0
2020-07-17,1.00027570709974,69.0,1504.0,238.0,942.0,125.0
2020-07-18,1.00018642574631,38.0,1518.0,245.0,953.0,85.0
2020-07-19,1.00044595672456,40.0,1527.0,249.0,961.0,59.0
2020-07-20,1.00024188742762,72.0,1533.0,245.0,963.0,142.0
2020-07-21,1.00040707234623,65.0,1536.0,244.0,965.0,132.0
2020-07-22,1.0004211601386,75.0,1545.0,246.0,972.0,133.0
2020-07-23,1.00074592053828,98.0,1554.0,248.0,980.0,196.0
2020-07-24,1.00037084864254,75.0,1558.0,249.0,983.0,174.0
2020-07-25,1.00033002183043,41.0,1566.0,250.0,986.0,90.0
2020-07-26,1.00031614654818,60.0,1579.0,254.0,995.0,104.0
2020-07-27,1.0005964859194,99.0,1588.0,258.0,1001.0,237.0
2020-07-28,1.00042731570854,99.0,1598.0,258.0,1008.0,263.0
2020-07-29,1.00001043243895,89.0,1617.0,262.0,1023.0,188.0
2020-07-30,1.00028438108409,63.0,1631.0,270.0,1035.0,204.0
2020-07-31,1.00027297939518,59.0,1641.0,270.0,1042.0,138.0
2020-08-01,0.999932073851081,61.0,1654.0,265.0,1036.0,194.0
2020-08-02,0.999954300721431,56.0,1664.0,264.0,1040.0,163.0
2020-08-03,1.00006105537524,68.0,1669.0,271.0,1058.0,183.0
2020-08-04,1.0001704921163,68.0,1677.0,275.0,1065.0,147.0
2020-08-05,1.00009322104953,77.0,1685.0,276.0,1073.0,182.0
2020-08-06,0.999871750781529,74.0,1690.0,264.0,1062.0,167.0
2020-08-07,1.00005154078791,61.0,1699.0,278.0,1081.0,175.0
2020-08-08,1.00026499527123,37.0,1703.0,280.0,1083.0,99.0
2020-08-09,0.999916238273626,41.0,1709.0,270.0,1075.0,119.0
2020-08-10,1.00011675880039,65.0,1715.0,281.0,1092.0,185.0
2020-08-11,1.00014689927644,74.0,1715.0,281.0,1095.0,138.0
2020-08-12,1.00013380084354,63.0,1730.0,295.0,1108.0,133.0
2020-08-13,1.00013466326615,73.0,1735.0,287.0,1110.0,172.0
