time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2017-08-28,0.9549408317794912,189.0,1979.0,1490.0,1583.0,1.636711e-06,147.0,1.608682317117
2017-08-29,0.8651786287117792,111.0,2042.0,1531.0,1635.0,1.717185e-06,98.0,1.616596399813
2017-08-30,0.6195652195179684,153.0,2126.0,1566.0,1712.0,1.919014e-06,140.0,1.62399134793
2017-08-31,0.6106778790725093,76.0,2159.0,1590.0,1742.0,1.834385e-06,68.0,1.630856844794
2017-09-01,1.5587704518274033,158.0,2219.0,1753.0,1801.0,1.791554e-06,151.0,1.640567588351
2017-09-02,1.846077830033272,279.0,2334.0,1825.0,1880.0,2.023198e-06,256.0,1.658030331841
2017-09-03,2.915467269309289,380.0,2505.0,1965.0,2016.0,2.72937e-06,398.0,1.672642242333
2017-09-04,1.8883632402680264,407.0,2617.0,2003.0,2097.0,2.995357e-06,460.0,1.815387466548
2017-09-05,1.1952557942261242,265.0,2758.0,2050.0,2210.0,3.365485e-06,601.0,1.828565985564
2017-09-06,1.062894600801179,265.0,2902.0,2111.0,2321.0,3.714762e-06,315.0,1.851654133894
2017-09-07,1.4880700858841416,177.0,2986.0,2235.0,2409.0,3.885945e-06,185.0,1.855021211978
2017-09-08,1.2990142747169051,448.0,3213.0,2375.0,2602.0,4.689739e-06,560.0,1.879241067435
2017-09-09,1.5499665511750955,310.0,3386.0,2526.0,2757.0,5.001432e-06,403.0,1.886344990119
2017-09-10,1.5943090727952336,312.0,3553.0,2654.0,2912.0,5.348245e-06,460.0,1.901502902572
2017-09-11,2.122010122672251,516.0,3685.0,2794.0,3046.0,5.629648e-06,648.0,2.017221261404
2017-09-12,1.8206286486267276,708.0,3990.0,2983.0,3276.0,6.747645e-06,917.0,2.033744358869
2017-09-13,1.9353064225533043,343.0,4069.0,3060.0,3356.0,6.551255e-06,423.0,2.052474613958
2017-09-14,1.5804453142213426,285.0,4189.0,3113.0,3465.0,6.67623e-06,340.0,2.057544116799
2017-09-15,1.7370865554878592,266.0,4262.0,3192.0,3533.0,6.942431e-06,303.0,2.062301855705
2017-09-16,1.7270259591382164,204.0,4347.0,3259.0,3607.0,7.016194e-06,223.0,2.068437304987
2017-09-17,1.6951071324939226,153.0,4400.0,3298.0,3659.0,7.149309e-06,174.0,2.072624259441
