time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2017-08-29,3.30312800464079,485.0,9975.0,5917.0,8346.0,6.4275828e-05,620.0,1.747792469993757
2017-08-30,2.84672269334501,493.0,10015.0,5745.0,8291.0,6.3876552e-05,565.0,1.7544828428778714
2017-08-31,3.270152011955,515.0,10039.0,5911.0,8370.0,6.4617454e-05,629.0,1.7609941248852403
2017-09-01,2.90669057763707,587.0,10048.0,5786.0,8301.0,6.4183462e-05,724.0,1.7708380754015811
2017-09-02,2.60738809155903,403.0,10170.0,5689.0,8348.0,6.5174916e-05,396.0,1.7727913355990286
2017-09-03,2.60738809155903,295.0,10274.0,5726.0,8426.0,6.6612851e-05,292.0,1.7772384969059083
2017-09-04,3.50417755069112,449.0,10390.0,6146.0,8720.0,6.6979912e-05,513.0,1.7869390262143532
2017-09-05,3.36890543936002,611.0,10283.0,6069.0,8616.0,6.4972796e-05,670.0,1.7931511088629883
2017-09-06,2.88261896058679,340.0,10390.0,5888.0,8564.0,6.5916859e-05,339.0,1.7976958351455965
2017-09-07,3.42719614250146,432.0,10518.0,6157.0,8794.0,6.6973062e-05,433.0,1.8055454385443008
2017-09-08,1.9771832336353,484.0,10406.0,5244.0,8160.0,6.5802361e-05,533.0,1.81019944124268
2017-09-09,2.98280621776271,321.0,10495.0,5968.0,8644.0,6.628549e-05,374.0,1.8152008820138716
2017-09-10,2.60673138866254,293.0,10517.0,5803.0,8582.0,6.6518204e-05,339.0,1.818110895804341
2017-09-11,2.51425795745803,272.0,10574.0,5793.0,8608.0,6.6580575e-05,310.0,1.821405440309325
2017-09-12,2.50501112807277,292.0,10601.0,5805.0,8626.0,6.6535084e-05,328.0,1.827638313227403
2017-09-13,2.50501112807277,273.0,10628.0,5807.0,8638.0,6.6640446e-05,308.0,1.8313546618985803
2017-09-14,1.92477705617621,259.0,10634.0,5290.0,8309.0,6.6490492e-05,316.0,1.8376327093656608
2017-09-15,1.66337629146464,267.0,10656.0,5086.0,8190.0,6.652038e-05,292.0,1.8406574283387032
2017-09-16,1.33321535600234,203.0,10715.0,4839.0,8065.0,6.6303535e-05,209.0,1.8436313660615145
2017-09-17,1.33321535600234,198.0,10745.0,4858.0,8087.0,6.648329e-05,206.0,1.84536108777065
2017-09-18,1.79464584204793,264.0,10794.0,5262.0,8376.0,6.6559874e-05,287.0,1.8472531745096703
2017-09-19,2.17883647757811,263.0,10842.0,5686.0,8696.0,6.7157927e-05,287.0,1.8496937580725208
2017-09-20,2.19367562961777,205.0,10866.0,5705.0,8731.0,6.7166494e-05,232.0,1.8513927289330216
2017-09-21,2.11439795955728,246.0,10885.0,5641.0,8715.0,6.694491e-05,260.0,1.8535742510350697
2017-09-22,1.43911510461251,197.0,10901.0,5009.0,8279.0,6.646233e-05,214.0,1.855883197914958
2017-09-23,1.69902026734366,196.0,10914.0,5237.0,8432.0,6.6425898e-05,220.0,1.8671766066352533
2017-09-24,1.90271693503273,206.0,10939.0,5380.0,8550.0,6.681116e-05,219.0,1.869493318557385
2017-09-25,2.00279336997282,232.0,10958.0,5587.0,8687.0,6.6575031e-05,237.0,1.871507168963258
2017-09-26,1.7914801889474,223.0,10982.0,5305.0,8521.0,6.6278775e-05,229.0,1.873973937443562
2017-09-27,2.05597682355056,209.0,10993.0,5631.0,8770.0,6.633311e-05,227.0,1.878090488075172
2017-09-28,1.91799856671362,255.0,11004.0,5411.0,8606.0,6.6169497e-05,273.0,1.8818788533189077
2017-09-29,1.79992081822092,180.0,11013.0,5315.0,8539.0,6.6494986e-05,192.0,1.8833690285006104
2017-09-30,2.135625459,216.0,11056.0,5697.0,8850.0,6.6583245e-05,230.0,1.886570022587765
2017-10-01,1.86957544762392,202.0,11073.0,5386.0,8632.0,6.6207772e-05,230.0,1.889868656105237
2017-10-02,1.7476765484512,202.0,11087.0,5299.0,8567.0,6.6299421e-05,214.0,1.9021862709439128
2017-10-03,2.12569650652455,232.0,11093.0,5707.0,8873.0,6.6286334e-05,244.0,1.9052994401045176
2017-10-04,2.13380681845295,213.0,11124.0,5724.0,8901.0,6.6244676e-05,222.0,1.90921118589688
2017-10-05,2.1611566039851,225.0,11132.0,5743.0,8913.0,6.6622018e-05,231.0,1.9108443813464056
2017-10-06,2.17500440082905,243.0,11190.0,5766.0,8959.0,6.7165313e-05,264.0,1.9129130561641927
2017-10-07,2.16384129704559,171.0,11230.0,5772.0,8996.0,6.6844072e-05,186.0,1.91423909638545
2017-10-08,1.71607594413559,237.0,11236.0,5307.0,8636.0,6.7513936e-05,266.0,1.916492169044856
2017-10-09,1.84298028345733,288.0,11228.0,5402.0,8697.0,6.7447199e-05,317.0,1.9240127973150665
2017-10-10,2.26901853070748,277.0,11257.0,5810.0,9034.0,6.7872493e-05,315.0,1.9297576199747095
2017-10-11,2.20043997295324,224.0,11286.0,5780.0,9035.0,6.7797251e-05,227.0,1.9309805834743363
