time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2020-09-08,15.7713034052599,985.0,4660.0,3034.0,3760.0,4.5276066e-05,1234.0,2.017322726902
2020-09-09,16.1895550605826,1616.0,4694.0,2983.0,3761.0,4.8365883e-05,3214.0,2.058818047736
2020-09-10,16.9020123773253,808.0,4746.0,3043.0,3796.0,4.8546033e-05,1513.0,2.074361581524
2020-09-11,17.7666710724523,738.0,4758.0,3034.0,3778.0,4.8820481e-05,1386.0,2.08546712463
2020-09-12,18.7910692259298,810.0,4868.0,3089.0,3841.0,4.9401351e-05,1452.0,2.094627727663
2020-09-13,17.0953964949675,815.0,4989.0,3098.0,3916.0,5.0163555e-05,1600.0,2.115712695667
2020-09-14,17.3052903683034,542.0,5029.0,3122.0,3954.0,5.0541826e-05,945.0,2.164854296946
2020-09-15,16.0152773667967,1207.0,5401.0,3332.0,4269.0,5.4964341e-05,1418.0,2.180669728996
2020-09-16,14.2957354018797,588.0,5352.0,3185.0,4150.0,5.4073823e-05,755.0,2.187270598133
2020-09-17,12.9959142455513,572.0,5278.0,3031.0,4031.0,5.5028806e-05,716.0,2.199255152354
2020-09-18,11.8004246845395,525.0,5305.0,2978.0,4007.0,5.4872907e-05,760.0,2.206080424867
2020-09-19,12.4376792155563,433.0,5333.0,3006.0,4029.0,5.5019167e-05,669.0,2.212039241222
2020-09-20,13.0410697683869,531.0,5457.0,3098.0,4131.0,5.6299928e-05,1164.0,2.225130312177
2020-09-21,11.2670397099359,477.0,5485.0,3006.0,4084.0,5.6352651e-05,968.0,2.241095736044
2020-09-22,10.7993319732562,776.0,5679.0,3118.0,4268.0,5.8634371e-05,491.0,2.24610807209
2020-09-23,8.96511386468994,458.0,5636.0,2844.0,4084.0,5.8717453e-05,561.0,2.247113007872
2020-09-24,10.282026752844,378.0,5677.0,3008.0,4191.0,5.9083983e-05,584.0,2.251534957961
2020-09-25,10.3505733637829,381.0,5702.0,3026.0,4205.0,5.9242396e-05,557.0,2.256054487591
2020-09-26,10.4174606976193,293.0,5701.0,3022.0,4194.0,5.9232401e-05,384.0,2.258029459575
2020-09-27,9.93922238277738,334.0,5784.0,2937.0,4175.0,6.0052633e-05,451.0,2.265566833719
2020-09-28,10.0777643164177,298.0,5807.0,2958.0,4194.0,5.9930545e-05,381.0,2.267559171993
2020-09-29,9.49808250428859,237.0,5825.0,2871.0,4133.0,5.9939782e-05,415.0,2.271458392593
2020-09-30,8.9373781866918,785.0,5944.0,2908.0,4221.0,6.0621555e-05,678.0,2.279308644986
2020-10-01,8.45474742584807,284.0,5927.0,2857.0,4181.0,6.065012e-05,435.0,2.282018972457
2020-10-02,7.83234388627333,407.0,5959.0,2794.0,4165.0,6.1494255e-05,834.0,2.296640705564
