time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2017-06-29,0.891264607004107,1,2,2.0,2.0,0.0,1,0.1
2017-06-30,0.949979534183624,0,2,2.0,2.0,0.0,0,0.1
2017-07-01,1.28388934889319,7746,6363,4974.0,5589.0,3.1844236e-05,9775,0.2607586974146335
2017-07-02,2.65102159559374,8274,9950,7056.0,7811.0,5.7686103e-05,11613,0.3046816479637463
2017-07-03,4.17490609071876,12510,13986,9547.0,10594.0,0.000115596855,19247,0.3471125020639115
2017-07-04,3.1007038675769,7174,15765,9859.0,11501.0,0.000150597505,9736,0.3627863993161359
2017-07-05,2.7702607155927,5758,17658,10670.0,12611.0,0.000177978775,7358,0.3857220576951736
2017-07-06,3.27151237436636,9250,21801,13407.0,15601.0,0.000215363551,12009,0.4176941174608596
2017-07-07,2.6939394320486,5357,23451,14059.0,16674.0,0.000237143904,7004,0.4318677051530861
2017-07-08,2.37719008062441,3824,24434,14374.0,17333.0,0.000244106295,5444,0.4610324890108223
2017-07-09,2.23483466865991,4472,25690,14835.0,18084.0,0.000250657488,5652,0.4950805916716003
2017-07-10,1.52338269515611,7129,27675,14473.0,18746.0,0.000269891003,8816,0.5141103162109484
2017-07-11,1.56434991668279,8069,33008,18325.0,23291.0,0.000310631663,10377,0.5512832753469193
2017-07-12,1.97136352614849,11870,38375,21958.0,26918.0,0.00034444745,15042,0.6039903327135965
2017-07-13,1.68593193351971,4446,40142,22835.0,28367.0,0.000364428081,5672,0.6158820875892697
2017-07-14,1.51036384965029,4836,41520,23475.0,29472.0,0.000376315796,6547,0.6310359774140146
2017-07-15,1.30190991200741,3551,42502,23634.0,30063.0,0.000384288718,4679,0.6430857821195325
2017-07-16,1.23389924358944,2884,43131,23706.0,30461.0,0.000390422988,3990,0.6543336614327233
2017-07-17,1.56088117857432,2809,43848,25155.0,31456.0,0.000399200976,4021,0.6642139045257076
2017-07-18,1.66663753616538,2850,44461,25841.0,32053.0,0.000408378454,4047,0.676131828315752
2017-07-19,1.48082866654036,2896,45064,25727.0,32372.0,0.000413348616,3886,0.6923631388359732
2017-07-20,1.71139489747451,2804,45640,26712.0,33053.0,0.000418451484,3614,0.7070325414382614
2017-07-21,1.79721563547006,3471,46535,27444.0,33802.0,0.000425658887,4711,0.7188628652063166
2017-07-22,2.03235346748033,6290,48510,29673.0,35745.0,0.000437646306,7977,0.7341320832755414
2017-07-23,1.91852110730924,4329,49886,30082.0,36663.0,0.000450454253,5526,0.7496854398440514
2017-07-24,1.87293447432799,5695,51481,31354.0,38119.0,0.000460046667,7378,0.7692916674787453
2017-07-25,1.66532823813982,2826,52137,31286.0,38518.0,0.000466207192,3994,0.7795751219477083
2017-07-26,1.69421542026008,3792,52944,31995.0,39260.0,0.000474191094,5284,0.7991038695394199
2017-07-27,1.92868142537616,7047,54920,34066.0,41170.0,0.000485088605,8948,0.8237325670323861
2017-07-28,1.82306625710776,9982,57704,36102.0,43491.0,0.000499764458,12810,0.8583105301344568
2017-07-29,1.83447619412198,2565,58202,36382.0,43885.0,0.00050613703,3665,0.8670906339948123
2017-07-30,1.7829932951796,8317,53596,31535.0,39037.0,0.000481278658,9516,0.9083312705983032
2017-07-31,1.71609098028756,15844,42413,20304.0,27401.0,0.000407703584,17219,0.9530845662014948
2017-08-01,1.77451477447065,2766,42874,20661.0,27779.0,0.00041248713,3786,0.9628329153147172
2017-08-02,1.75957892681744,3028,43461,21040.0,28278.0,0.000419983419,4101,1.0248083785066997
2017-08-03,1.79753678329366,2915,44155,21541.0,28850.0,0.000426284884,3716,1.03540467541925
2017-08-04,1.77183545758137,2918,44750,21851.0,29268.0,0.000433979727,3885,1.0487122816689438
2017-08-05,1.84327832881825,3968,45602,22642.0,30028.0,0.000438281158,5458,1.0606185807814146
2017-08-06,1.73770655231047,3795,46004,22596.0,30207.0,0.000440913004,5460,1.0774884657349204
2017-08-07,1.79731310926135,3127,46417,22909.0,30511.0,0.000442640506,4154,1.0906017520380666
2017-08-08,1.85347530624815,3350,47030,23305.0,30953.0,0.000449440343,4638,1.1078407200157354
2017-08-09,1.88503537401884,2848,47670,23848.0,31557.0,0.000455144149,3671,1.1172728436763888
2017-08-10,1.83518118760246,2739,48052,23907.0,31737.0,0.000459747934,3323,1.1256891286937032
2017-08-11,1.74330369986472,3571,48849,24207.0,32257.0,0.000466523453,4778,1.1407958632118256
2017-08-12,1.66065935036181,3274,49406,24279.0,32544.0,0.000470242644,4435,1.1519545356924386
2017-08-13,1.60918494616702,4502,50824,25253.0,33744.0,0.000474663915,6175,1.1821879485876925
2017-08-14,1.61777092269682,5766,52116,25901.0,34351.0,0.000475267874,7647,1.255210409828608
