time,Price,Active_Users,Transactions
2018-06-09,14.299436303232,163931.0,25103.0
2018-06-10,11.5864366075041,57.0,12975.0
2018-06-11,11.7652364605707,197.0,14362.0
2018-06-12,9.98362295629155,254.0,10237.0
2018-06-13,10.0416899376121,233.0,8200.0
2018-06-14,11.2341922552721,245.0,8898.0
2018-06-15,10.6616424055291,459.0,117776.0
2018-06-16,10.5601463999906,282.0,14462.0
2018-06-17,10.3171050097807,346.0,60225.0
2018-06-18,10.6214028340409,522.0,62825.0
2018-06-19,10.6536021114756,791.0,52127.0
2018-06-20,10.3992833329534,1506.0,46448.0
2018-06-21,10.3894438854897,1169.0,22361.0
2018-06-22,8.57049522788253,1065.0,115952.0
2018-06-23,8.4538679422624,1089.0,13605.0
2018-06-24,8.0493010381314,1215.0,11904.0
2018-06-25,8.33272040224216,1428.0,112692.0
2018-06-26,7.61636403304761,1339.0,66819.0
2018-06-27,8.0118181280105,1726.0,280735.0
2018-06-28,7.36590155823498,2230.0,144743.0
2018-06-29,7.78448561184296,1855.0,215778.0
2018-06-30,8.10318431373998,1723.0,115583.0
2018-07-01,8.13370636453328,2125.0,137605.0
2018-07-02,8.92975189610913,3598.0,136374.0
2018-07-03,8.79571340251051,6494.0,154333.0
2018-07-04,8.88666231394189,4290.0,121374.0
2018-07-05,8.83232967616004,4318.0,132905.0
2018-07-06,8.60610565166656,4503.0,164584.0
2018-07-07,8.77785012852123,3404.0,132157.0
2018-07-08,8.68861438969391,2577.0,148823.0
2018-07-09,7.74340705641391,2860.0,124233.0
2018-07-10,7.1629052073846,2551.0,607517.0
2018-07-11,7.13082491681989,2646.0,676522.0
2018-07-12,6.73614420213072,2952.0,353894.0
2018-07-13,6.83315930546062,66767.0,936260.0
2018-07-14,6.94888000012581,3850.0,2262260.0
2018-07-15,7.36865944932268,5083.0,3235266.0
2018-07-16,8.05366913165146,5848.0,2207672.0
2018-07-17,8.80913118703178,7013.0,6321607.0
2018-07-18,8.61425350139786,12274.0,6742780.0
2018-07-19,8.38617319592851,5011.0,8307321.0
2018-07-20,7.85400481510998,9506.0,5766224.0
2018-07-21,8.04566789527693,6806.0,7026314.0
2018-07-22,7.84191823298928,5393.0,7545183.0
2018-07-23,7.92467288708985,19247.0,7167206.0
2018-07-24,8.57966594012537,13417.0,6941143.0
2018-07-25,8.57476143126815,9636.0,7274454.0
2018-07-26,8.29733811609825,31975.0,7078502.0
2018-07-27,8.43386147886521,86938.0,3698247.0
2018-07-28,8.29546141767658,71140.0,5653877.0
2018-07-29,8.35547008439263,7279.0,8416822.0
2018-07-30,7.74922123845591,4171.0,8083188.0
2018-07-31,7.30716948702556,14167.0,7271422.0
2018-08-01,7.22953954360492,10794.0,7661173.0
2018-08-02,7.03446670288858,28842.0,8216221.0
2018-08-03,7.17924399965258,28266.0,8362106.0
2018-08-04,6.96414240993799,67023.0,7215390.0
2018-08-05,7.03903908378621,64403.0,3364069.0
2018-08-06,7.05142711738,40912.0,5985614.0
2018-08-07,6.56808070950237,12502.0,7390761.0
2018-08-08,5.55207134820721,9792.0,6763672.0
2018-08-09,5.82321580009223,5016.0,7358344.0
2018-08-10,5.22897246040611,58701.0,6806954.0
2018-08-11,5.04049929083099,33862.0,7337851.0
2018-08-12,4.99863904422361,74238.0,7667153.0
2018-08-13,4.59792219603228,3658.0,8690801.0
2018-08-14,4.49681934217048,6558.0,8476219.0
2018-08-15,4.615197314226,12016.0,7608512.0
2018-08-16,4.4929522039703,2175.0,3237242.0
2018-08-17,5.48797083723707,2592.0,2915955.0
2018-08-18,5.09599001321047,83271.0,4696460.0
2018-08-19,5.28690499120208,7255.0,7962129.0
2018-08-20,4.72917367675627,5185.0,7622643.0
2018-08-21,4.90401213398007,116991.0,6517695.0
2018-08-22,4.71092733739938,78708.0,2436247.0
2018-08-23,4.89617671362791,22113.0,6802495.0
2018-08-24,5.05120389757314,11183.0,6909744.0
2018-08-25,5.04202204207152,16675.0,6723165.0
2018-08-26,4.93392182513806,13957.0,2606981.0
2018-08-27,5.33725694249804,4633.0,5774012.0
2018-08-28,5.93586741747524,4317.0,5647034.0
2018-08-29,6.14795922710919,7007.0,5336604.0
2018-08-30,6.05225980487799,18456.0,4498186.0
2018-08-31,6.43030297285485,16175.0,3452908.0
2018-09-01,6.64885622679701,4854.0,4347626.0
2018-09-02,6.59598122302163,4101.0,4210544.0
2018-09-03,6.46641623177258,4382.0,4380459.0
2018-09-04,6.46899024117134,25923.0,4775080.0
2018-09-05,5.28099958454868,58163.0,5048300.0
2018-09-06,5.19471680175138,69932.0,904322.0
2018-09-07,5.03623359912447,54314.0,5077672.0
2018-09-08,4.73416924684609,33265.0,3157711.0
2018-09-09,4.93911999326126,16822.0,5914093.0
2018-09-10,5.01383739605904,6520.0,4810318.0
2018-09-11,4.95989180683583,7148.0,1208067.0
2018-09-12,4.92920058214193,5762.0,734139.0
2018-09-13,5.44702593776242,10251.0,622998.0
2018-09-14,5.25838331432015,47347.0,617577.0
2018-09-15,5.40067117324324,7803.0,803841.0
2018-09-16,5.41222755594389,25881.0,714053.0
2018-09-17,4.86327616214861,39668.0,824651.0
2018-09-18,5.07892189439617,45050.0,966723.0
2018-09-19,5.21893168763078,19222.0,991483.0
2018-09-20,5.7416147993341,25517.0,970800.0
2018-09-21,6.1518578698373,97594.0,1107356.0
2018-09-22,5.93633459012748,93543.0,1129405.0
2018-09-23,6.04257596393363,16627.0,1152990.0
2018-09-24,5.654392318471,36773.0,1052415.0
2018-09-25,5.37816995857409,87588.0,1197181.0
2018-09-26,5.5535120393926,20347.0,1130722.0
2018-09-27,5.81664108035429,17113.0,903256.0
2018-09-28,5.74344201105778,19688.0,909954.0
2018-09-29,5.74874960909171,13534.0,1131483.0
2018-09-30,5.70476428988596,26250.0,1288261.0
2018-10-01,5.69448250498867,36941.0,1416553.0
2018-10-02,5.60888362116545,75942.0,1883906.0
2018-10-03,5.57746568880478,99740.0,1377687.0
2018-10-04,5.75781356749108,72552.0,1472286.0
2018-10-05,5.77529335873396,135788.0,1461415.0
2018-10-06,5.69977849324118,210673.0,1668270.0
2018-10-07,5.71755649423564,50542.0,2118262.0
2018-10-08,5.87305381055621,19101.0,1876713.0
2018-10-09,5.86914179323642,96135.0,2210216.0
2018-10-10,5.83264088497869,83511.0,2020740.0
2018-10-11,5.04685306942291,52655.0,1978872.0
2018-10-12,5.11837378796843,56901.0,2330505.0
2018-10-13,5.18498566471815,21361.0,2503599.0
2018-10-14,5.07505291044898,13648.0,1986076.0
2018-10-15,5.34763856860902,18317.0,1177049.0
2018-10-16,5.33056659059653,8000.0,1814330.0
2018-10-17,5.32858674665464,20643.0,2593686.0
2018-10-18,5.27416262345829,45919.0,3525586.0
2018-10-19,5.27560779129348,45509.0,4329377.0
2018-10-20,5.30836219387321,129272.0,3739962.0
2018-10-21,5.36292430927353,99424.0,3708061.0
2018-10-22,5.32365187712209,30217.0,3535491.0
2018-10-23,5.35376996216417,35834.0,3611763.0
2018-10-24,5.31033792604843,36189.0,4709812.0
2018-10-25,5.32147858898705,36789.0,3771304.0
2018-10-26,5.33611608218788,29090.0,4684851.0
2018-10-27,5.33943052823057,19060.0,4521588.0
2018-10-28,5.36677637228277,22375.0,4113607.0
2018-10-29,5.08447940073467,29679.0,4019134.0
2018-10-30,5.09275184173415,33093.0,3836278.0
2018-10-31,5.19831103668634,37856.0,4486620.0
2018-11-01,5.23418604639243,43684.0,4690299.0
2018-11-02,5.32482806257498,42014.0,4898804.0
2018-11-03,5.27978007855468,46973.0,4328081.0
2018-11-04,5.48823279123286,81692.0,3996033.0
2018-11-05,5.43892915984087,32934.0,4395419.0
2018-11-06,5.70055846803174,30044.0,4240665.0
2018-11-07,5.61373757996304,30158.0,4047880.0
2018-11-08,5.46568120370581,26256.0,4527130.0
2018-11-09,5.33016490885033,94466.0,7101135.0
2018-11-10,5.36323557225639,46480.0,7305228.0
2018-11-11,5.35003163502024,31069.0,7995091.0
2018-11-12,5.34176325220288,38384.0,7319436.0
2018-11-13,5.1374504777551,65103.0,7018913.0
2018-11-14,4.50769529905067,40274.0,5404547.0
2018-11-15,4.59931699258785,18851.0,4450301.0
2018-11-16,4.4804904474946,41465.0,5220412.0
2018-11-17,4.52658083338275,44605.0,5616736.0
2018-11-18,4.5342430398579,38208.0,5161205.0
2018-11-19,4.0089962348965,63320.0,6287736.0
2018-11-20,3.61262381407136,37701.0,7747554.0
2018-11-21,3.76595059477111,25905.0,7784264.0
2018-11-22,3.52269948830328,26440.0,8130661.0
2018-11-23,3.54938142645662,24590.0,7235145.0
2018-11-24,3.18543118426989,92937.0,7107528.0
2018-11-25,3.29196200121995,80832.0,7031162.0
2018-11-26,3.09786818583861,51477.0,7138212.0
2018-11-27,2.96051232972866,81177.0,6245134.0
2018-11-28,3.22747423185961,241763.0,6456131.0
2018-11-29,2.98273590688973,102253.0,6933771.0
2018-11-30,2.84434952076461,86466.0,6156265.0
2018-12-01,2.91013094455251,62280.0,5821806.0
2018-12-02,2.80952108253592,35058.0,6436589.0
2018-12-03,2.56078836964475,63768.0,6439910.0
2018-12-04,2.41012168679874,96894.0,6631478.0
2018-12-05,2.1680370353784,32579.0,6975645.0
2018-12-06,1.85089890077669,147751.0,6600769.0
2018-12-07,1.71531698690479,30371.0,6442157.0
2018-12-08,1.80777614708579,43566.0,6621969.0
2018-12-09,1.99040801495397,39303.0,7227552.0
2018-12-10,1.89584525053548,25431.0,6571730.0
2018-12-11,1.81168067114688,23573.0,6491261.0
2018-12-12,1.94606272652523,21568.0,6218645.0
2018-12-13,1.81744360530501,19527.0,6726936.0
2018-12-14,1.80369833467803,19869.0,5858419.0
2018-12-15,1.86426983385145,22789.0,6120170.0
2018-12-16,1.88661770679192,35435.0,4735056.0
2018-12-17,2.3855561179834,18803.0,3596917.0
2018-12-18,2.62487019899711,60457.0,4274601.0
2018-12-19,2.4684084372728,168197.0,6390915.0
2018-12-20,2.69199462793931,101077.0,5590763.0
2018-12-21,2.57296169974022,34407.0,5615823.0
2018-12-22,2.58208028378115,34214.0,5359207.0
2018-12-23,2.78370149602573,38769.0,5016091.0
2018-12-24,2.78107540717255,45531.0,5832797.0
2018-12-25,2.4866255523572,73012.0,6225441.0
2018-12-26,2.56547253126518,165063.0,6186930.0
2018-12-27,2.27694317398464,192931.0,5835971.0
2018-12-28,2.62660879064896,61180.0,5476461.0
2018-12-29,2.6563716656916,58906.0,5630450.0
2018-12-30,2.64985098865007,70608.0,5685662.0
2018-12-31,2.51939835396091,48614.0,5566999.0
2019-01-01,2.62879680378072,54242.0,5802132.0
2019-01-02,2.85734448566544,51187.0,5377137.0
2019-01-03,2.64183374169771,139830.0,5812178.0
2019-01-04,2.6974572896706,175963.0,5643870.0
2019-01-05,2.67106761683633,106370.0,6766712.0
2019-01-06,2.85489122603626,55172.0,7174275.0
2019-01-07,2.74135710525061,102766.0,7326410.0
2019-01-08,2.77385369301425,166179.0,6841224.0
2019-01-09,2.89321394039033,121437.0,5904370.0
2019-01-10,2.39829722159361,162636.0,5795248.0
2019-01-11,2.37573661841881,34880.0,5691535.0
2019-01-12,2.3969440196702,51776.0,5710175.0
2019-01-13,2.23038607524872,58236.0,5413284.0
2019-01-14,2.4547872849427,173347.0,5357905.0
2019-01-15,2.36880907517086,167265.0,5367320.0
2019-01-16,2.41600897044403,31430.0,5331866.0
2019-01-17,2.49012687889437,37621.0,5866799.0
2019-01-18,2.4386539123829,32131.0,5816697.0
2019-01-19,2.45916387566383,33589.0,5587437.0
2019-01-20,2.327935843506,81538.0,4690585.0
2019-01-21,2.33085510053739,59473.0,4953262.0
2019-01-22,2.43030716554108,87605.0,5019651.0
2019-01-23,2.41236575368745,122286.0,5631968.0
2019-01-24,2.43051332640365,54641.0,5518593.0
2019-01-25,2.42612899498259,89942.0,6015649.0
2019-01-26,2.4036486157303,31808.0,6027251.0
2019-01-27,2.35000527640945,74154.0,6191302.0
2019-01-28,2.22681138555844,91318.0,6336534.0
2019-01-29,2.25236849267898,55655.0,6117863.0
2019-01-30,2.31172391532772,40754.0,6184354.0
2019-01-31,2.29072161243491,39279.0,6382021.0
2019-02-01,2.31473313718656,36356.0,5852127.0
2019-02-02,2.39115180653758,42915.0,5970364.0
2019-02-03,2.34534719853619,41557.0,5363373.0
2019-02-04,2.36282579065474,38748.0,5290268.0
2019-02-05,2.36042566133341,40764.0,4838584.0
2019-02-06,2.31678957586819,38411.0,4814211.0
2019-02-07,2.31507496817042,39726.0,5193626.0
2019-02-08,2.68090720106626,37814.0,4802863.0
2019-02-09,2.74373831911797,39483.0,4737997.0
2019-02-10,2.77657768856347,35953.0,4348230.0
2019-02-11,2.72095988931263,100351.0,4392491.0
2019-02-12,2.91237651288612,130585.0,4643305.0
2019-02-13,2.8308442025188,131945.0,5004493.0
2019-02-14,2.72535171328733,139076.0,5141407.0
