time,Price,Active_Users,Total_Users,Total_Users_USD100,Total_Users_USD_10,SER,Transactions,Velocity
2017-08-25,0.0347434085470914,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-08-26,0.0459757342671841,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-08-27,0.0445221103026238,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-08-28,0.0411158853117475,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-08-29,0.0371520870243717,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-08-30,0.0381324854538574,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-08-31,0.0369168252744009,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-09-01,0.0442331789720497,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-09-02,0.0377559790306254,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-09-03,0.0377559790306254,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-09-04,0.035894661280976,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-09-05,0.0569215429774085,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0
2017-09-06,0.0597457923698539,5.0,249.0,242.0,244.0,9.7113e-08,4.0,0.0277099601001605
2017-09-07,0.0589605151844272,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0277099601001605
2017-09-08,0.060228821253121,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0277099601001605
2017-09-09,0.060228821253121,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0277099601001605
2017-09-10,0.0238019122961205,0.0,249.0,241.0,243.0,9.7113e-08,0.0,0.0277099601001605
2017-09-11,0.0242568259023963,0.0,249.0,241.0,243.0,9.7113e-08,0.0,0.0277099601001605
2017-09-12,0.0550018137217095,0.0,249.0,242.0,244.0,9.7113e-08,0.0,0.0277099601001605
2017-09-13,0.0296952856718293,0.0,249.0,242.0,243.0,9.7113e-08,0.0,0.0277099601001605
2017-09-14,0.0237231924196376,0.0,249.0,241.0,243.0,9.7113e-08,0.0,0.0277099601001605
2017-09-15,0.0289441056838106,3733.0,3276.0,3112.0,3221.0,1.89651e-07,4808.0,0.2984071791200675
2017-09-16,0.0298051722334892,3117.0,4413.0,4156.0,4288.0,7.04916e-07,4784.0,0.4435124092739064
2017-09-17,0.0242744467855056,1424.0,5064.0,4711.0,4904.0,1.375076e-06,1575.0,0.4870573171081751
2017-09-18,0.0242744467855056,762.0,5299.0,4886.0,5100.0,1.641195e-06,815.0,0.5070747942228967
2017-09-19,0.0242744467855056,422.0,5340.0,4919.0,5138.0,1.43574e-06,488.0,0.5238112890337779
2017-09-20,0.0242744467855056,321.0,5400.0,4970.0,5192.0,1.583842e-06,340.0,0.5497711772427221
2017-09-21,0.0242744467855056,506.0,5387.0,4926.0,5165.0,1.830171e-06,639.0,0.6007004495441997
2017-09-22,0.0118136378744594,280.0,5422.0,4766.0,5170.0,2.090038e-06,334.0,0.6217574773277994
2017-09-23,0.0118136378744594,174.0,5448.0,4782.0,5190.0,2.18122e-06,197.0,0.6331057012560517
2017-09-24,0.0273276855173992,279.0,5438.0,4962.0,5195.0,2.342945e-06,321.0,0.6474967786693471
2017-09-25,0.02730534,294.0,5451.0,4959.0,5197.0,2.388858e-06,306.0,0.6709192403351973
2017-09-26,0.02730534,232.0,5420.0,4927.0,5167.0,2.277539e-06,261.0,0.6974574420300073
2017-09-27,0.02730534,238.0,5400.0,4903.0,5141.0,2.400537e-06,244.0,0.7220695576387736
2017-09-28,0.02730534,189.0,5424.0,4913.0,5159.0,2.576312e-06,192.0,0.7376537771547979
2017-09-29,0.0173829315604909,434.0,5507.0,4858.0,5210.0,3.021725e-06,455.0,0.7591471341985568
2017-09-30,0.0173829315604909,483.0,5584.0,4889.0,5275.0,2.93675e-06,486.0,0.7720323527458266
2017-10-01,0.0122415599803492,332.0,5566.0,4729.0,5222.0,3.502458e-06,340.0,0.7789047436523149
2017-10-02,0.0122415599803492,221.0,5582.0,4729.0,5234.0,3.643923e-06,203.0,0.7856936775213729
2017-10-03,0.012248714,220.0,5616.0,4747.0,5259.0,3.64958e-06,226.0,0.7956486080153655
2017-10-04,0.012248714,138.0,5636.0,4755.0,5272.0,3.796586e-06,114.0,0.8025643882119675
2017-10-05,0.012248714,202.0,5620.0,4724.0,5244.0,4.150913e-06,285.0,0.8095125870801023
2017-10-06,0.012248714,238.0,5618.0,4684.0,5207.0,4.362579e-06,307.0,0.8172221825885944
2017-10-07,0.012248714,244.0,5615.0,4653.0,5171.0,4.532732e-06,284.0,0.8236270786070924
2017-10-08,0.012248714,135.0,5600.0,4628.0,5146.0,4.490879e-06,166.0,0.8297545019137414
2017-10-09,0.012248714,172.0,5577.0,4580.0,5101.0,4.587646e-06,201.0,0.8402307333138812
2017-10-10,0.012248714,153.0,5563.0,4549.0,5068.0,4.597215e-06,170.0,0.8492021379873382
2017-10-11,0.012248714,118.0,5576.0,4546.0,5072.0,4.585868e-06,128.0,0.8591044558703096
2017-10-12,0.0489072500526008,159.0,5559.0,4848.0,5126.0,4.664594e-06,202.0,0.8652641860623194
2017-10-13,0.0489072500526008,244.0,5552.0,4834.0,5116.0,4.458089e-06,306.0,0.8955908110216837
2017-10-14,0.0272184076446523,2185.0,5024.0,4013.0,4383.0,4.476168e-06,3795.0,1.130237756431555
2017-10-15,0.0272184076446523,262.0,5000.0,3969.0,4348.0,4.698904e-06,422.0,1.1520083503529557
2017-10-16,0.0272184076446523,216.0,4997.0,3957.0,4335.0,4.95864e-06,349.0,1.1925178112008032
2017-10-17,0.0272184076446523,156.0,5031.0,3977.0,4369.0,4.97312e-06,223.0,1.199808724527632
2017-10-18,0.0272184076446523,145.0,5055.0,3982.0,4381.0,5.090101e-06,195.0,1.2186863865673394
2017-10-19,0.0272184076446523,156.0,5069.0,3984.0,4385.0,5.279244e-06,212.0,1.2246291251052674
2017-10-20,0.0272184076446523,136.0,5086.0,3993.0,4393.0,5.349371e-06,164.0,1.2367663664280182
2017-10-21,0.0272184076446523,95.0,5105.0,4001.0,4411.0,5.409139e-06,143.0,1.2672560679373042
2017-10-22,0.0272184076446523,91.0,5112.0,4003.0,4416.0,5.326753e-06,133.0,1.2831181734638617
2017-10-23,0.0272184076446523,122.0,5132.0,4010.0,4430.0,5.380752e-06,190.0,1.2947731664598503
2017-10-24,0.0272184076446523,377.0,5267.0,4102.0,4528.0,5.563879e-06,559.0,1.32384197809105
2017-10-25,0.0272184076446523,179.0,5280.0,4088.0,4519.0,5.653713e-06,314.0,1.3425169664441483
2017-10-26,0.0272184076446523,117.0,5323.0,4112.0,4557.0,5.645163e-06,177.0,1.3466352365047196
2017-10-27,0.0272184076446523,90.0,5357.0,4135.0,4584.0,5.886236e-06,119.0,1.3494989041535583
